Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
35808,2023-02-01 00:00:00,2024-07-17 00:00:00,3.1,76.53,150.0,652.0,19.0,28.0,19.0
35809,2023-02-01 01:00:00,2024-07-17 00:00:00,3.1,76.95,151.0,655.0,15.0,28.0,19.0
35810,2023-02-01 02:00:00,2024-07-17 00:00:00,3.1,77.49,151.0,655.0,7.0,30.0,19.0
35811,2023-02-01 03:00:00,2024-07-17 00:00:00,3.1,78.1,151.0,655.0,8.0,35.0,21.0
35812,2023-02-01 04:00:00,2024-07-17 00:00:00,3.1,77.87,158.0,703.0,5.0,38.0,24.0
35813,2023-02-01 05:00:00,2024-07-17 00:00:00,3.1,101.47,281.0,796.0,5.0,36.0,20.0
35814,2023-02-01 06:00:00,2024-07-17 00:00:00,3.1,107.4,399.0,1025.0,5.0,37.0,21.0
35815,2023-02-01 07:00:00,2024-07-17 00:00:00,3.1,107.55,399.0,1028.0,0.0,37.0,21.0
35816,2023-02-01 08:00:00,2024-07-17 00:00:00,3.1,108.64,400.0,1022.0,0.0,39.0,23.0
35817,2023-02-01 09:00:00,2024-07-17 00:00:00,3.1,107.47,399.0,1021.0,8.0,37.0,21.0
35818,2023-02-01 10:00:00,2024-07-17 00:00:00,3.1,105.08,357.0,952.0,5.0,37.0,21.0
35819,2023-02-01 11:00:00,2024-07-17 00:00:00,3.1,94.14,278.0,889.0,2.0,36.0,22.0
35820,2023-02-01 12:00:00,2024-07-17 00:00:00,3.1,91.59,257.0,884.0,4.0,41.0,28.0
35821,2023-02-01 13:00:00,2024-07-17 00:00:00,3.1,112.56,291.0,748.0,3.0,46.0,32.0
35822,2023-02-01 14:00:00,2024-07-17 00:00:00,3.1,127.23,337.0,689.0,2.0,40.0,25.0
35823,2023-02-01 15:00:00,2024-07-17 00:00:00,3.1,118.22,338.0,763.0,1.0,37.0,21.0
35824,2023-02-01 16:00:00,2024-07-17 00:00:00,3.1,120.61,338.0,740.0,0.0,38.0,21.0
35825,2023-02-01 17:00:00,2024-07-17 00:00:00,3.1,120.61,338.0,741.0,0.0,37.0,21.0
35826,2023-02-01 18:00:00,2024-07-17 00:00:00,3.1,125.7,337.0,693.0,0.0,37.0,21.0
35827,2023-02-01 19:00:00,2024-07-17 00:00:00,3.1,123.17,329.0,693.0,0.0,36.0,19.0
35828,2023-02-01 20:00:00,2024-07-17 00:00:00,3.1,104.07,272.0,747.0,0.0,34.0,19.0
35829,2023-02-01 21:00:00,2024-07-17 00:00:00,3.1,103.44,271.0,751.0,1.0,33.0,19.0
35830,2023-02-01 22:00:00,2024-07-17 00:00:00,3.1,103.27,268.0,746.0,1.0,32.0,19.0
35831,2023-02-01 23:00:00,2024-07-17 00:00:00,3.1,78.77,152.0,652.0,2.0,34.0,20.0
