Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
40728,2023-08-25 00:00:00,482.36,286.0,0.0,1.0,18.0,13.0
40729,2023-08-25 01:00:00,480.27,266.0,0.0,2.0,18.0,13.0
40730,2023-08-25 02:00:00,477.03,263.0,0.0,4.0,18.0,13.0
40731,2023-08-25 03:00:00,473.17,264.0,0.0,6.0,19.0,13.0
40732,2023-08-25 04:00:00,387.6,338.0,90.0,7.0,23.0,14.0
40733,2023-08-25 05:00:00,402.09,618.0,140.0,4.0,25.0,15.0
40734,2023-08-25 06:00:00,398.95,644.0,156.0,0.0,24.0,13.0
40735,2023-08-25 07:00:00,409.39,645.0,134.0,0.0,23.0,13.0
40736,2023-08-25 08:00:00,409.94,648.0,133.0,0.0,24.0,13.0
40737,2023-08-25 09:00:00,405.84,649.0,142.0,0.0,24.0,13.0
40738,2023-08-25 10:00:00,428.98,725.0,107.0,0.0,25.0,15.0
40739,2023-08-25 11:00:00,465.47,745.0,35.0,1.0,25.0,15.0
40740,2023-08-25 12:00:00,480.81,727.0,7.0,1.0,26.0,16.0
40741,2023-08-25 13:00:00,477.84,740.0,12.0,1.0,25.0,14.0
40742,2023-08-25 14:00:00,482.83,707.0,2.0,2.0,23.0,12.0
40743,2023-08-25 15:00:00,480.95,707.0,0.0,8.0,21.0,12.0
40744,2023-08-25 16:00:00,425.55,745.0,103.0,14.0,17.0,9.0
40745,2023-08-25 17:00:00,410.58,747.0,144.0,8.0,17.0,9.0
40746,2023-08-25 18:00:00,432.95,625.0,71.0,14.0,18.0,11.0
40747,2023-08-25 19:00:00,401.23,450.0,73.0,32.0,17.0,10.0
40748,2023-08-25 20:00:00,252.36,253.0,255.0,25.0,15.0,10.0
40749,2023-08-25 21:00:00,156.75,135.0,359.0,26.0,14.0,10.0
40750,2023-08-25 22:00:00,217.7,0.0,7.0,20.0,15.0,11.0
40751,2023-08-25 23:00:00,288.31,0.0,0.0,17.0,18.0,14.0
