UTC time,nat_gas,hydro,wind,biomass,unknown
2023-07-16 00:00:00,0.0,0.0,45.0,18.0,22.0
2023-07-16 01:00:00,0.0,0.0,45.0,20.0,25.0
2023-07-16 02:00:00,0.0,0.0,46.0,15.0,18.0
2023-07-16 03:00:00,0.0,0.0,29.0,10.0,13.0
2023-07-16 04:00:00,0.0,0.0,18.0,11.0,14.0
2023-07-16 05:00:00,0.0,0.0,31.0,11.0,13.0
2023-07-16 06:00:00,0.0,13.0,24.0,17.0,21.0
2023-07-16 07:00:00,0.0,0.0,32.0,12.0,14.0
2023-07-16 08:00:00,0.0,0.0,34.0,14.0,17.0
2023-07-16 09:00:00,0.0,0.0,49.0,19.0,23.0
2023-07-16 10:00:00,0.0,0.0,45.0,12.0,14.0
2023-07-16 11:00:00,0.0,0.0,23.0,23.0,28.0
2023-07-16 12:00:00,0.0,22.0,15.0,17.0,21.0
2023-07-16 13:00:00,0.0,4.0,20.0,12.0,14.0
2023-07-16 14:00:00,0.0,28.0,2.0,12.0,15.0
2023-07-16 15:00:00,0.0,126.0,2.0,12.0,15.0
2023-07-16 16:00:00,0.0,212.0,10.0,13.0,16.0
2023-07-16 17:00:00,0.0,281.0,24.0,13.0,16.0
2023-07-16 18:00:00,0.0,323.0,19.0,13.0,16.0
2023-07-16 19:00:00,0.0,326.0,11.0,12.0,15.0
2023-07-16 20:00:00,0.0,241.0,11.0,12.0,15.0
2023-07-16 21:00:00,0.0,171.0,16.0,12.0,15.0
2023-07-16 22:00:00,0.0,2.0,15.0,10.0,12.0
2023-07-16 23:00:00,0.0,0.0,24.0,10.0,12.0
