Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
35088,2023-01-02 00:00:00,54.0,0.0,452.0,0.0,22.0,15.0
35089,2023-01-02 01:00:00,54.36,0.0,452.0,0.0,23.0,15.0
35090,2023-01-02 02:00:00,55.79,0.0,452.0,0.0,27.0,15.0
35091,2023-01-02 03:00:00,56.74,0.0,452.0,1.0,30.0,15.0
35092,2023-01-02 04:00:00,56.02,0.0,452.0,9.0,30.0,15.0
35093,2023-01-02 05:00:00,52.56,0.0,508.0,17.0,31.0,15.0
35094,2023-01-02 06:00:00,46.73,0.0,664.0,16.0,32.0,15.0
35095,2023-01-02 07:00:00,48.13,0.0,671.0,24.0,33.0,17.0
35096,2023-01-02 08:00:00,49.32,0.0,632.0,22.0,32.0,17.0
35097,2023-01-02 09:00:00,47.08,0.0,719.0,15.0,33.0,17.0
35098,2023-01-02 10:00:00,44.99,0.0,797.0,15.0,33.0,17.0
35099,2023-01-02 11:00:00,43.37,0.0,858.0,16.0,32.0,17.0
35100,2023-01-02 12:00:00,42.67,0.0,849.0,15.0,31.0,16.0
35101,2023-01-02 13:00:00,41.46,0.0,932.0,16.0,33.0,16.0
35102,2023-01-02 14:00:00,41.48,0.0,967.0,23.0,34.0,17.0
35103,2023-01-02 15:00:00,41.33,0.0,967.0,28.0,34.0,17.0
35104,2023-01-02 16:00:00,40.98,0.0,975.0,36.0,34.0,17.0
35105,2023-01-02 17:00:00,41.48,0.0,984.0,35.0,34.0,18.0
35106,2023-01-02 18:00:00,40.97,0.0,984.0,31.0,34.0,17.0
35107,2023-01-02 19:00:00,41.3,0.0,965.0,52.0,34.0,18.0
35108,2023-01-02 20:00:00,44.5,0.0,709.0,76.0,32.0,17.0
35109,2023-01-02 21:00:00,45.22,0.0,633.0,84.0,28.0,17.0
35110,2023-01-02 22:00:00,45.83,0.0,494.0,99.0,24.0,15.0
35111,2023-01-02 23:00:00,46.77,0.0,645.0,98.0,28.0,20.0
