Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
40680,2023-08-23 00:00:00,452.58,263.0,0.0,21.0,17.0,13.0
40681,2023-08-23 01:00:00,453.99,263.0,0.0,20.0,17.0,13.0
40682,2023-08-23 02:00:00,461.19,263.0,0.0,15.0,17.0,13.0
40683,2023-08-23 03:00:00,461.42,266.0,0.0,14.0,19.0,13.0
40684,2023-08-23 04:00:00,469.68,439.0,0.0,15.0,21.0,13.0
40685,2023-08-23 05:00:00,442.79,639.0,54.0,14.0,24.0,14.0
40686,2023-08-23 06:00:00,470.22,729.0,6.0,20.0,25.0,15.0
40687,2023-08-23 07:00:00,475.94,746.0,0.0,17.0,26.0,17.0
40688,2023-08-23 08:00:00,474.94,741.0,0.0,18.0,28.0,18.0
40689,2023-08-23 09:00:00,470.91,727.0,0.0,25.0,27.0,18.0
40690,2023-08-23 10:00:00,471.49,728.0,0.0,24.0,28.0,19.0
40691,2023-08-23 11:00:00,467.55,669.0,0.0,28.0,28.0,19.0
40692,2023-08-23 12:00:00,473.57,688.0,0.0,19.0,28.0,19.0
40693,2023-08-23 13:00:00,476.96,689.0,0.0,13.0,29.0,19.0
40694,2023-08-23 14:00:00,415.22,702.0,119.0,15.0,27.0,18.0
40695,2023-08-23 15:00:00,396.95,719.0,171.0,11.0,26.0,18.0
40696,2023-08-23 16:00:00,362.23,744.0,283.0,7.0,25.0,19.0
40697,2023-08-23 17:00:00,337.09,713.0,356.0,5.0,23.0,18.0
40698,2023-08-23 18:00:00,304.24,589.0,401.0,7.0,23.0,17.0
40699,2023-08-23 19:00:00,288.7,472.0,369.0,8.0,22.0,15.0
40700,2023-08-23 20:00:00,299.94,397.0,282.0,8.0,19.0,15.0
40701,2023-08-23 21:00:00,294.07,343.0,257.0,7.0,17.0,13.0
40702,2023-08-23 22:00:00,468.03,276.0,0.0,11.0,18.0,14.0
40703,2023-08-23 23:00:00,469.31,262.0,0.0,10.0,17.0,14.0
