Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
40416,2023-08-12 00:00:00,2024-07-17 00:00:00,3.1,246.89,0.0,20.0,5.0,15.0,13.0
40417,2023-08-12 01:00:00,2024-07-17 00:00:00,3.1,168.22,0.0,50.0,4.0,15.0,13.0
40418,2023-08-12 02:00:00,2024-07-17 00:00:00,3.1,168.96,0.0,50.0,4.0,16.0,13.0
40419,2023-08-12 03:00:00,2024-07-17 00:00:00,3.1,165.25,0.0,50.0,6.0,16.0,13.0
40420,2023-08-12 04:00:00,2024-07-17 00:00:00,3.1,113.4,0.0,107.0,5.0,16.0,14.0
40421,2023-08-12 05:00:00,2024-07-17 00:00:00,3.1,133.81,0.0,90.0,2.0,17.0,15.0
40422,2023-08-12 06:00:00,2024-07-17 00:00:00,3.1,133.81,0.0,90.0,2.0,17.0,15.0
40423,2023-08-12 07:00:00,2024-07-17 00:00:00,3.1,130.91,0.0,90.0,5.0,17.0,15.0
40424,2023-08-12 08:00:00,2024-07-17 00:00:00,3.1,272.84,0.0,17.0,7.0,18.0,16.0
40425,2023-08-12 09:00:00,2024-07-17 00:00:00,3.1,281.27,0.0,13.0,9.0,18.0,16.0
40426,2023-08-12 10:00:00,2024-07-17 00:00:00,3.1,371.37,0.0,0.0,10.0,21.0,20.0
40427,2023-08-12 11:00:00,2024-07-17 00:00:00,3.1,394.74,0.0,0.0,5.0,18.0,16.0
40428,2023-08-12 12:00:00,2024-07-17 00:00:00,3.1,380.95,0.0,0.0,6.0,17.0,15.0
40429,2023-08-12 13:00:00,2024-07-17 00:00:00,3.1,404.21,0.0,0.0,3.0,17.0,14.0
40430,2023-08-12 14:00:00,2024-07-17 00:00:00,3.1,196.52,0.0,46.0,1.0,17.0,15.0
40431,2023-08-12 15:00:00,2024-07-17 00:00:00,3.1,86.94,0.0,175.0,0.0,17.0,14.0
40432,2023-08-12 16:00:00,2024-07-17 00:00:00,3.1,61.89,0.0,328.0,0.0,17.0,15.0
40433,2023-08-12 17:00:00,2024-07-17 00:00:00,3.1,56.71,0.0,385.0,0.0,17.0,15.0
40434,2023-08-12 18:00:00,2024-07-17 00:00:00,3.1,57.67,0.0,369.0,3.0,17.0,15.0
40435,2023-08-12 19:00:00,2024-07-17 00:00:00,3.1,57.61,0.0,373.0,8.0,19.0,15.0
40436,2023-08-12 20:00:00,2024-07-17 00:00:00,3.1,57.07,0.0,352.0,14.0,19.0,14.0
40437,2023-08-12 21:00:00,2024-07-17 00:00:00,3.1,56.47,0.0,316.0,27.0,18.0,13.0
40438,2023-08-12 22:00:00,2024-07-17 00:00:00,3.1,173.43,0.0,13.0,39.0,16.0,14.0
40439,2023-08-12 23:00:00,2024-07-17 00:00:00,3.1,189.01,0.0,0.0,41.0,16.0,13.0
