Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,hydro,wind,biomass,unknown
37200,2023-03-31 00:00:00,2024-07-17 00:00:00,3.1,15.95,44.0,1434.0,12.0,21.0,14.0
37201,2023-03-31 01:00:00,2024-07-17 00:00:00,3.1,16.27,44.0,1437.0,13.0,22.0,15.0
37202,2023-03-31 02:00:00,2024-07-17 00:00:00,3.1,16.21,44.0,1437.0,16.0,24.0,15.0
37203,2023-03-31 03:00:00,2024-07-17 00:00:00,3.1,16.5,44.0,1438.0,18.0,28.0,16.0
37204,2023-03-31 04:00:00,2024-07-17 00:00:00,3.1,18.16,50.0,1441.0,18.0,31.0,17.0
37205,2023-03-31 05:00:00,2024-07-17 00:00:00,3.1,18.89,50.0,1404.0,22.0,33.0,18.0
37206,2023-03-31 06:00:00,2024-07-17 00:00:00,3.1,19.04,50.0,1394.0,20.0,33.0,18.0
37207,2023-03-31 07:00:00,2024-07-17 00:00:00,3.1,19.09,50.0,1393.0,17.0,33.0,18.0
37208,2023-03-31 08:00:00,2024-07-17 00:00:00,3.1,18.77,50.0,1393.0,15.0,31.0,17.0
37209,2023-03-31 09:00:00,2024-07-17 00:00:00,3.1,18.13,49.0,1426.0,17.0,30.0,17.0
37210,2023-03-31 10:00:00,2024-07-17 00:00:00,3.1,18.34,50.0,1427.0,18.0,30.0,17.0
37211,2023-03-31 11:00:00,2024-07-17 00:00:00,3.1,18.36,50.0,1427.0,18.0,28.0,17.0
37212,2023-03-31 12:00:00,2024-07-17 00:00:00,3.1,18.37,50.0,1428.0,16.0,28.0,17.0
37213,2023-03-31 13:00:00,2024-07-17 00:00:00,3.1,18.35,50.0,1426.0,20.0,28.0,17.0
37214,2023-03-31 14:00:00,2024-07-17 00:00:00,3.1,18.7,50.0,1427.0,19.0,29.0,18.0
37215,2023-03-31 15:00:00,2024-07-17 00:00:00,3.1,17.24,44.0,1428.0,25.0,30.0,18.0
37216,2023-03-31 16:00:00,2024-07-17 00:00:00,3.1,16.94,43.0,1428.0,31.0,30.0,18.0
37217,2023-03-31 17:00:00,2024-07-17 00:00:00,3.1,17.3,43.0,1428.0,30.0,31.0,19.0
37218,2023-03-31 18:00:00,2024-07-17 00:00:00,3.1,16.97,44.0,1427.0,20.0,27.0,17.0
37219,2023-03-31 19:00:00,2024-07-17 00:00:00,3.1,17.23,44.0,1392.0,35.0,24.0,17.0
37220,2023-03-31 20:00:00,2024-07-17 00:00:00,3.1,18.96,44.0,1393.0,39.0,28.0,22.0
37221,2023-03-31 21:00:00,2024-07-17 00:00:00,3.1,17.16,44.0,1393.0,42.0,22.0,17.0
37222,2023-03-31 22:00:00,2024-07-17 00:00:00,3.1,15.71,44.0,1393.0,43.0,19.0,13.0
37223,2023-03-31 23:00:00,2024-07-17 00:00:00,3.1,15.7,44.0,1393.0,44.0,19.0,13.0
