UTC time,nuclear,hydro,solar,wind
2023-12-10 00:00:00,3008.0,705.0,0.0,58.0
2023-12-10 01:00:00,3007.0,612.0,0.0,55.0
2023-12-10 02:00:00,3010.0,571.0,0.0,53.0
2023-12-10 03:00:00,3010.0,559.0,0.0,59.0
2023-12-10 04:00:00,3008.0,645.0,0.0,56.0
2023-12-10 05:00:00,3007.0,612.0,0.0,56.0
2023-12-10 06:00:00,3007.0,628.0,0.0,55.0
2023-12-10 07:00:00,3014.0,629.0,11.0,55.0
2023-12-10 08:00:00,3008.0,712.0,196.0,48.0
2023-12-10 09:00:00,3008.0,713.0,260.0,39.0
2023-12-10 10:00:00,3008.0,521.0,287.0,43.0
2023-12-10 11:00:00,3007.0,608.0,629.0,36.0
2023-12-10 12:00:00,3008.0,592.0,673.0,31.0
2023-12-10 13:00:00,3006.0,597.0,584.0,39.0
2023-12-10 14:00:00,3003.0,642.0,358.0,37.0
2023-12-10 15:00:00,3008.0,744.0,63.0,42.0
2023-12-10 16:00:00,3008.0,896.0,0.0,46.0
2023-12-10 17:00:00,3009.0,1150.0,0.0,50.0
2023-12-10 18:00:00,3009.0,1117.0,0.0,52.0
2023-12-10 19:00:00,3009.0,836.0,0.0,53.0
2023-12-10 20:00:00,3009.0,698.0,0.0,54.0
2023-12-10 21:00:00,3010.0,630.0,0.0,53.0
2023-12-10 22:00:00,3009.0,556.0,0.0,53.0
2023-12-10 23:00:00,3008.0,585.0,0.0,54.0
