UTC time,nuclear,hydro,solar,wind
2023-08-05 00:00:00,2608.0,2501.0,0.0,28.0
2023-08-05 01:00:00,2610.0,2201.0,0.0,26.0
2023-08-05 02:00:00,2609.0,1989.0,0.0,28.0
2023-08-05 03:00:00,2611.0,1947.0,0.0,28.0
2023-08-05 04:00:00,2611.0,1971.0,5.0,26.0
2023-08-05 05:00:00,2613.0,1927.0,78.0,24.0
2023-08-05 06:00:00,2611.0,1971.0,394.0,24.0
2023-08-05 07:00:00,2610.0,1520.0,1189.0,24.0
2023-08-05 08:00:00,2609.0,842.0,1344.0,22.0
2023-08-05 09:00:00,2608.0,530.0,1068.0,19.0
2023-08-05 10:00:00,2520.0,582.0,822.0,19.0
2023-08-05 11:00:00,2540.0,569.0,925.0,21.0
2023-08-05 12:00:00,2548.0,573.0,1621.0,19.0
2023-08-05 13:00:00,2584.0,617.0,1993.0,14.0
2023-08-05 14:00:00,2598.0,735.0,1698.0,12.0
2023-08-05 15:00:00,2596.0,1355.0,1427.0,13.0
2023-08-05 16:00:00,2596.0,1988.0,331.0,15.0
2023-08-05 17:00:00,2595.0,2645.0,133.0,19.0
2023-08-05 18:00:00,2596.0,2563.0,30.0,25.0
2023-08-05 19:00:00,2601.0,2492.0,1.0,33.0
2023-08-05 20:00:00,2603.0,2420.0,0.0,39.0
2023-08-05 21:00:00,2604.0,1904.0,0.0,44.0
2023-08-05 22:00:00,2603.0,1655.0,0.0,50.0
2023-08-05 23:00:00,2607.0,1240.0,0.0,38.0
