Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
40416,2023-08-12 00:00:00,0.0,2589.0,1560.0,0.0,2.0
40417,2023-08-12 01:00:00,0.0,2588.0,1695.0,0.0,3.0
40418,2023-08-12 02:00:00,0.0,2590.0,1892.0,0.0,5.0
40419,2023-08-12 03:00:00,0.0,2592.0,1856.0,0.0,10.0
40420,2023-08-12 04:00:00,0.0,2591.0,1959.0,4.0,19.0
40421,2023-08-12 05:00:00,0.0,2594.0,2133.0,98.0,19.0
40422,2023-08-12 06:00:00,0.0,2596.0,1864.0,443.0,10.0
40423,2023-08-12 07:00:00,0.0,2590.0,1216.0,491.0,10.0
40424,2023-08-12 08:00:00,0.0,2585.0,1323.0,451.0,15.0
40425,2023-08-12 09:00:00,0.0,2578.0,1105.0,557.0,17.0
40426,2023-08-12 10:00:00,0.0,2571.0,794.0,1930.0,15.0
40427,2023-08-12 11:00:00,0.0,2568.0,686.0,2446.0,13.0
40428,2023-08-12 12:00:00,0.0,2563.0,454.0,2421.0,15.0
40429,2023-08-12 13:00:00,0.0,2557.0,489.0,1714.0,30.0
40430,2023-08-12 14:00:00,0.0,2552.0,764.0,1377.0,19.0
40431,2023-08-12 15:00:00,0.0,2550.0,1101.0,986.0,13.0
40432,2023-08-12 16:00:00,0.0,2554.0,1501.0,1006.0,15.0
40433,2023-08-12 17:00:00,0.0,2549.0,2826.0,273.0,8.0
40434,2023-08-12 18:00:00,0.0,2553.0,2770.0,28.0,5.0
40435,2023-08-12 19:00:00,0.0,2559.0,2211.0,0.0,3.0
40436,2023-08-12 20:00:00,0.0,2562.0,1605.0,0.0,1.0
40437,2023-08-12 21:00:00,0.0,2566.0,1301.0,0.0,0.0
40438,2023-08-12 22:00:00,0.0,2570.0,1630.0,0.0,1.0
40439,2023-08-12 23:00:00,0.0,2573.0,1037.0,0.0,2.0
