UTC time,nuclear,hydro,solar,wind
2023-03-23 00:00:00,3003.0,358.0,0.0,28.0
2023-03-23 01:00:00,3003.0,397.0,0.0,37.0
2023-03-23 02:00:00,3003.0,387.0,0.0,32.0
2023-03-23 03:00:00,3003.0,401.0,0.0,35.0
2023-03-23 04:00:00,3001.0,526.0,0.0,36.0
2023-03-23 05:00:00,2999.0,638.0,2.0,33.0
2023-03-23 06:00:00,2997.0,787.0,147.0,36.0
2023-03-23 07:00:00,2997.0,824.0,207.0,37.0
2023-03-23 08:00:00,2995.0,572.0,364.0,28.0
2023-03-23 09:00:00,3000.0,548.0,790.0,18.0
2023-03-23 10:00:00,2996.0,582.0,750.0,30.0
2023-03-23 11:00:00,2993.0,491.0,837.0,22.0
2023-03-23 12:00:00,2993.0,446.0,753.0,16.0
2023-03-23 13:00:00,2990.0,549.0,681.0,35.0
2023-03-23 14:00:00,2992.0,945.0,570.0,45.0
2023-03-23 15:00:00,2994.0,773.0,412.0,44.0
2023-03-23 16:00:00,2993.0,1536.0,200.0,32.0
2023-03-23 17:00:00,2994.0,1936.0,27.0,34.0
2023-03-23 18:00:00,2994.0,2318.0,0.0,36.0
2023-03-23 19:00:00,2996.0,1577.0,0.0,32.0
2023-03-23 20:00:00,2998.0,832.0,0.0,35.0
2023-03-23 21:00:00,3001.0,715.0,0.0,42.0
2023-03-23 22:00:00,3001.0,601.0,0.0,43.0
2023-03-23 23:00:00,3003.0,814.0,0.0,45.0
