UTC time,nuclear,hydro,solar,wind
2023-08-25 00:00:00,2365.0,1059.0,0.0,29.0
2023-08-25 01:00:00,2366.0,1156.0,0.0,34.0
2023-08-25 02:00:00,2369.0,1369.0,0.0,38.0
2023-08-25 03:00:00,2370.0,1858.0,0.0,47.0
2023-08-25 04:00:00,2371.0,2623.0,0.0,43.0
2023-08-25 05:00:00,2373.0,3047.0,49.0,44.0
2023-08-25 06:00:00,2371.0,3197.0,180.0,51.0
2023-08-25 07:00:00,2365.0,2828.0,566.0,37.0
2023-08-25 08:00:00,2365.0,2517.0,759.0,16.0
2023-08-25 09:00:00,2360.0,2620.0,1015.0,49.0
2023-08-25 10:00:00,2356.0,2514.0,1069.0,50.0
2023-08-25 11:00:00,2356.0,2448.0,709.0,49.0
2023-08-25 12:00:00,2355.0,2078.0,1019.0,53.0
2023-08-25 13:00:00,2356.0,2066.0,386.0,45.0
2023-08-25 14:00:00,2357.0,2231.0,322.0,26.0
2023-08-25 15:00:00,2358.0,2761.0,885.0,6.0
2023-08-25 16:00:00,2360.0,3365.0,653.0,4.0
2023-08-25 17:00:00,2362.0,3807.0,86.0,12.0
2023-08-25 18:00:00,2367.0,3775.0,20.0,8.0
2023-08-25 19:00:00,2372.0,3696.0,0.0,20.0
2023-08-25 20:00:00,2375.0,3041.0,0.0,21.0
2023-08-25 21:00:00,2376.0,2466.0,0.0,21.0
2023-08-25 22:00:00,2434.0,2668.0,0.0,22.0
2023-08-25 23:00:00,2527.0,2317.0,0.0,21.0
