UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast
2023-02-17 00:00:00,2024-07-17 00:00:00,3.1,2.22192333492978,275.9067520168603,273.41597995795684,0.0,0.0089867773235817,2997.52026,241.70669,0.0,0.0
2023-02-17 01:00:00,2024-07-17 00:00:00,3.1,2.241542684351168,276.14663151839954,273.8422149963458,0.0,0.0032415947600953,2982.74731,136.55141,0.0,0.0
2023-02-17 02:00:00,2024-07-17 00:00:00,3.1,2.241542684351168,276.14663151839954,273.8422149963458,0.0,0.0032415947600953,2972.22967,200.06087,0.0,0.0
2023-02-17 03:00:00,2024-07-17 00:00:00,3.1,2.241542684351168,276.14663151839954,273.8422149963458,0.0,0.0032415947600953,2968.23355,621.04828,0.0,0.0
2023-02-17 04:00:00,2024-07-17 00:00:00,3.1,2.270848224098692,276.15106843840886,273.4912227228616,0.0,0.010454114599567,2974.20897,1188.82951,0.0,0.0
2023-02-17 05:00:00,2024-07-17 00:00:00,3.1,2.270848224098692,276.15106843840886,273.4912227228616,0.0,0.010454114599567,2984.12225,1709.94096,0.0,0.0
2023-02-17 06:00:00,2024-07-17 00:00:00,3.1,2.270848224098692,276.15106843840886,273.4912227228616,0.0,0.010454114599567,2997.58311,2011.59089,1.0,0.0
2023-02-17 07:00:00,2024-07-17 00:00:00,3.1,1.9959601551581267,279.8726012286056,276.00730376548506,105.99999323494951,0.0039519707333087,3004.44084,1901.14147,9.0,0.0
2023-02-17 08:00:00,2024-07-17 00:00:00,3.1,1.9959601551581267,279.8726012286056,276.00730376548506,105.99999323494951,0.0039519707333087,3036.28587,1626.95769,26.0,0.0
2023-02-17 09:00:00,2024-07-17 00:00:00,3.1,1.9959601551581267,279.8726012286056,276.00730376548506,105.99999323494951,0.0039519707333087,3043.70367,1524.6415,44.0,0.0
2023-02-17 10:00:00,2024-07-17 00:00:00,3.1,2.766132386081055,282.181997376723,277.22355701302365,257.3823145175991,0.0097316158150096,2993.96051,1491.67435,58.0,0.0
2023-02-17 11:00:00,2024-07-17 00:00:00,3.1,2.766132386081055,282.181997376723,277.22355701302365,257.3823145175991,0.0097316158150096,3018.1942,1356.98743,68.0,0.0
2023-02-17 12:00:00,2024-07-17 00:00:00,3.1,2.766132386081055,282.181997376723,277.22355701302365,257.3823145175991,0.0097316158150096,2927.02773,1133.15311,69.0,0.0
2023-02-17 13:00:00,2024-07-17 00:00:00,3.1,2.554275054008806,281.81157354883123,277.51195764574027,366.38482258796137,0.0071849227915995,2999.57718,915.92225,59.0,0.0
2023-02-17 14:00:00,2024-07-17 00:00:00,3.1,2.554275054008806,281.81157354883123,277.51195764574027,366.38482258796137,0.0071849227915995,2988.42245,1079.27799,40.0,0.0
