Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
38472,2023-05-23 00:00:00,16.56,1345.0,826.0,0.0,1.0
38473,2023-05-23 01:00:00,16.88,1344.0,923.0,0.0,3.0
38474,2023-05-23 02:00:00,16.84,1343.0,909.0,0.0,3.0
38475,2023-05-23 03:00:00,17.01,1351.0,971.0,0.0,4.0
38476,2023-05-23 04:00:00,19.02,1354.0,1654.0,50.0,5.0
38477,2023-05-23 05:00:00,20.29,1353.0,2057.0,146.0,4.0
38478,2023-05-23 06:00:00,20.0,1354.0,1606.0,178.0,3.0
38479,2023-05-23 07:00:00,21.65,1355.0,1227.0,437.0,2.0
38480,2023-05-23 08:00:00,23.44,1315.0,1162.0,670.0,4.0
38481,2023-05-23 09:00:00,26.65,1351.0,1078.0,1240.0,6.0
38482,2023-05-23 10:00:00,27.37,1351.0,860.0,1350.0,8.0
38483,2023-05-23 11:00:00,28.55,1349.0,875.0,1612.0,12.0
38484,2023-05-23 12:00:00,29.49,1348.0,892.0,1853.0,15.0
38485,2023-05-23 13:00:00,29.09,1349.0,830.0,1734.0,17.0
38486,2023-05-23 14:00:00,29.75,1346.0,915.0,1935.0,19.0
38487,2023-05-23 15:00:00,27.81,1345.0,1145.0,1514.0,23.0
38488,2023-05-23 16:00:00,24.63,1346.0,1240.0,884.0,17.0
38489,2023-05-23 17:00:00,21.28,1348.0,1599.0,349.0,13.0
38490,2023-05-23 18:00:00,19.62,1347.0,1878.0,84.0,10.0
38491,2023-05-23 19:00:00,19.38,1349.0,2152.0,4.0,11.0
38492,2023-05-23 20:00:00,18.97,1349.0,1887.0,0.0,11.0
38493,2023-05-23 21:00:00,18.21,1351.0,1463.0,0.0,10.0
38494,2023-05-23 22:00:00,17.12,1352.0,1011.0,0.0,7.0
38495,2023-05-23 23:00:00,17.0,1354.0,972.0,0.0,6.0
