UTC time,nuclear,hydro,solar,wind
2023-06-26 00:00:00,2395.0,1177.0,0.0,24.0
2023-06-26 01:00:00,2408.0,934.0,0.0,27.0
2023-06-26 02:00:00,2422.0,968.0,0.0,19.0
2023-06-26 03:00:00,2437.0,1425.0,1.0,15.0
2023-06-26 04:00:00,2450.0,2259.0,59.0,13.0
2023-06-26 05:00:00,2461.0,2912.0,295.0,11.0
2023-06-26 06:00:00,2469.0,2913.0,732.0,9.0
2023-06-26 07:00:00,2475.0,1652.0,1301.0,8.0
2023-06-26 08:00:00,2479.0,1149.0,1808.0,6.0
2023-06-26 09:00:00,2485.0,1049.0,2201.0,8.0
2023-06-26 10:00:00,2492.0,1051.0,1607.0,18.0
2023-06-26 11:00:00,2499.0,954.0,2167.0,16.0
2023-06-26 12:00:00,2510.0,924.0,2182.0,12.0
2023-06-26 13:00:00,2515.0,928.0,2126.0,12.0
2023-06-26 14:00:00,2518.0,1107.0,1804.0,16.0
2023-06-26 15:00:00,2521.0,1189.0,1616.0,21.0
2023-06-26 16:00:00,2526.0,1868.0,1070.0,24.0
2023-06-26 17:00:00,2530.0,2757.0,536.0,23.0
2023-06-26 18:00:00,2537.0,3288.0,202.0,17.0
2023-06-26 19:00:00,2545.0,3309.0,26.0,17.0
2023-06-26 20:00:00,2554.0,3156.0,0.0,9.0
2023-06-26 21:00:00,2557.0,2682.0,0.0,7.0
2023-06-26 22:00:00,2559.0,2326.0,0.0,8.0
2023-06-26 23:00:00,2564.0,1570.0,0.0,6.0
