Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
40824,2023-08-29 00:00:00,16.37,2622.0,1517.0,0.0,24.0
40825,2023-08-29 01:00:00,16.35,2622.0,1504.0,0.0,18.0
40826,2023-08-29 02:00:00,16.43,2619.0,1546.0,0.0,18.0
40827,2023-08-29 03:00:00,17.0,2620.0,1885.0,0.0,18.0
40828,2023-08-29 04:00:00,18.04,2622.0,2674.0,0.0,18.0
40829,2023-08-29 05:00:00,18.33,2623.0,2877.0,15.0,16.0
40830,2023-08-29 06:00:00,18.96,2625.0,2831.0,157.0,14.0
40831,2023-08-29 07:00:00,20.84,2624.0,2893.0,587.0,14.0
40832,2023-08-29 08:00:00,21.71,2625.0,2691.0,838.0,17.0
40833,2023-08-29 09:00:00,22.64,2622.0,2689.0,1093.0,19.0
40834,2023-08-29 10:00:00,20.07,2623.0,2663.0,436.0,19.0
40835,2023-08-29 11:00:00,22.49,2619.0,1999.0,1096.0,18.0
40836,2023-08-29 12:00:00,23.23,2621.0,1782.0,1299.0,18.0
40837,2023-08-29 13:00:00,22.36,2621.0,2158.0,1050.0,15.0
40838,2023-08-29 14:00:00,21.22,2619.0,2188.0,766.0,15.0
40839,2023-08-29 15:00:00,19.53,2619.0,2643.0,315.0,14.0
40840,2023-08-29 16:00:00,18.87,2618.0,3093.0,85.0,12.0
40841,2023-08-29 17:00:00,18.8,2618.0,3342.0,19.0,11.0
40842,2023-08-29 18:00:00,18.81,2617.0,3453.0,0.0,11.0
40843,2023-08-29 19:00:00,18.62,2619.0,3236.0,0.0,10.0
40844,2023-08-29 20:00:00,17.85,2619.0,2505.0,0.0,10.0
40845,2023-08-29 21:00:00,17.03,2619.0,1901.0,0.0,12.0
40846,2023-08-29 22:00:00,16.57,2620.0,1621.0,0.0,10.0
40847,2023-08-29 23:00:00,16.21,2621.0,1422.0,0.0,7.0
