Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
41664,2023-10-03 00:00:00,13.84,2970.0,550.0,0.0,40.0
41665,2023-10-03 01:00:00,13.58,2971.0,461.0,0.0,39.0
41666,2023-10-03 02:00:00,13.6,2971.0,467.0,0.0,35.0
41667,2023-10-03 03:00:00,14.1,2973.0,642.0,0.0,34.0
41668,2023-10-03 04:00:00,15.5,2974.0,1247.0,0.0,39.0
41669,2023-10-03 05:00:00,16.67,2975.0,1918.0,2.0,41.0
41670,2023-10-03 06:00:00,18.05,2977.0,2575.0,108.0,35.0
41671,2023-10-03 07:00:00,19.41,2973.0,1923.0,524.0,27.0
41672,2023-10-03 08:00:00,20.92,2965.0,1363.0,933.0,21.0
41673,2023-10-03 09:00:00,22.12,2956.0,1002.0,1239.0,28.0
41674,2023-10-03 10:00:00,24.35,2947.0,721.0,1793.0,27.0
41675,2023-10-03 11:00:00,24.64,2940.0,666.0,1867.0,33.0
41676,2023-10-03 12:00:00,23.65,2936.0,757.0,1612.0,37.0
41677,2023-10-03 13:00:00,17.17,2935.0,1088.0,287.0,38.0
41678,2023-10-03 14:00:00,17.37,2934.0,1464.0,228.0,38.0
41679,2023-10-03 15:00:00,18.19,2937.0,1780.0,305.0,49.0
41680,2023-10-03 16:00:00,17.67,2942.0,2278.0,95.0,48.0
41681,2023-10-03 17:00:00,18.47,2953.0,3516.0,1.0,48.0
41682,2023-10-03 18:00:00,18.42,2963.0,3444.0,0.0,22.0
41683,2023-10-03 19:00:00,16.75,2968.0,1952.0,0.0,10.0
41684,2023-10-03 20:00:00,15.89,2968.0,1432.0,0.0,13.0
41685,2023-10-03 21:00:00,14.91,2970.0,954.0,0.0,9.0
41686,2023-10-03 22:00:00,14.7,2974.0,866.0,0.0,8.0
41687,2023-10-03 23:00:00,14.43,2977.0,757.0,0.0,7.0
