UTC time,nuclear,hydro,solar,wind
2023-11-26 00:00:00,3019.0,1213.0,0.0,25.0
2023-11-26 01:00:00,3021.0,900.0,0.0,24.0
2023-11-26 02:00:00,3022.0,704.0,0.0,24.0
2023-11-26 03:00:00,3021.0,733.0,0.0,22.0
2023-11-26 04:00:00,3021.0,836.0,0.0,21.0
2023-11-26 05:00:00,3017.0,873.0,0.0,22.0
2023-11-26 06:00:00,3018.0,1065.0,0.0,20.0
2023-11-26 07:00:00,3019.0,893.0,35.0,19.0
2023-11-26 08:00:00,3019.0,773.0,289.0,18.0
2023-11-26 09:00:00,3018.0,726.0,432.0,17.0
2023-11-26 10:00:00,3019.0,762.0,1200.0,16.0
2023-11-26 11:00:00,3018.0,680.0,1156.0,12.0
2023-11-26 12:00:00,3017.0,696.0,1181.0,10.0
2023-11-26 13:00:00,3019.0,919.0,914.0,8.0
2023-11-26 14:00:00,3016.0,1207.0,433.0,7.0
2023-11-26 15:00:00,3016.0,2707.0,72.0,7.0
2023-11-26 16:00:00,3016.0,3388.0,0.0,4.0
2023-11-26 17:00:00,3017.0,3820.0,0.0,2.0
2023-11-26 18:00:00,3019.0,3355.0,0.0,2.0
2023-11-26 19:00:00,3016.0,2922.0,0.0,2.0
2023-11-26 20:00:00,3020.0,1794.0,0.0,4.0
2023-11-26 21:00:00,3025.0,1425.0,0.0,6.0
2023-11-26 22:00:00,3027.0,1269.0,0.0,8.0
2023-11-26 23:00:00,3034.0,1186.0,0.0,6.0
