Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
36864,2023-03-17 00:00:00,13.21,3022.0,351.0,0.0,53.0
36865,2023-03-17 01:00:00,13.33,3020.0,387.0,0.0,53.0
36866,2023-03-17 02:00:00,13.3,3020.0,379.0,0.0,53.0
36867,2023-03-17 03:00:00,13.29,3021.0,375.0,0.0,52.0
36868,2023-03-17 04:00:00,13.58,3019.0,469.0,0.0,50.0
36869,2023-03-17 05:00:00,14.54,3017.0,829.0,0.0,48.0
36870,2023-03-17 06:00:00,16.74,3017.0,1659.0,89.0,46.0
36871,2023-03-17 07:00:00,18.21,3018.0,1599.0,368.0,49.0
36872,2023-03-17 08:00:00,19.81,3017.0,1128.0,764.0,47.0
36873,2023-03-17 09:00:00,21.45,3013.0,669.0,1160.0,52.0
36874,2023-03-17 10:00:00,23.85,3009.0,526.0,1714.0,52.0
36875,2023-03-17 11:00:00,23.72,3006.0,392.0,1678.0,48.0
36876,2023-03-17 12:00:00,22.55,3002.0,466.0,1401.0,39.0
36877,2023-03-17 13:00:00,20.18,2997.0,496.0,924.0,32.0
36878,2023-03-17 14:00:00,21.58,2995.0,500.0,1182.0,20.0
36879,2023-03-17 15:00:00,18.86,2994.0,962.0,601.0,17.0
36880,2023-03-17 16:00:00,17.82,2994.0,1762.0,244.0,14.0
36881,2023-03-17 17:00:00,17.49,2995.0,2405.0,31.0,10.0
36882,2023-03-17 18:00:00,17.41,2998.0,2465.0,0.0,8.0
36883,2023-03-17 19:00:00,16.35,3002.0,1713.0,0.0,9.0
36884,2023-03-17 20:00:00,14.02,3005.0,610.0,0.0,9.0
36885,2023-03-17 21:00:00,14.15,3006.0,659.0,0.0,9.0
36886,2023-03-17 22:00:00,14.12,3008.0,651.0,0.0,13.0
36887,2023-03-17 23:00:00,13.63,3009.0,476.0,0.0,16.0
