UTC time,nuclear,hydro,solar,wind
2023-11-10 00:00:00,3013.0,882.0,0.0,46.0
2023-11-10 01:00:00,3011.0,784.0,0.0,39.0
2023-11-10 02:00:00,3010.0,797.0,0.0,34.0
2023-11-10 03:00:00,3012.0,809.0,0.0,42.0
2023-11-10 04:00:00,3010.0,850.0,0.0,36.0
2023-11-10 05:00:00,3009.0,1074.0,0.0,39.0
2023-11-10 06:00:00,3009.0,1723.0,0.0,32.0
2023-11-10 07:00:00,3008.0,1738.0,79.0,34.0
2023-11-10 08:00:00,3010.0,1691.0,270.0,30.0
2023-11-10 09:00:00,3014.0,1372.0,485.0,30.0
2023-11-10 10:00:00,3012.0,1342.0,913.0,32.0
2023-11-10 11:00:00,3013.0,1100.0,486.0,33.0
2023-11-10 12:00:00,3011.0,1146.0,974.0,23.0
2023-11-10 13:00:00,3007.0,1222.0,755.0,23.0
2023-11-10 14:00:00,3009.0,1636.0,357.0,29.0
2023-11-10 15:00:00,3010.0,1903.0,34.0,36.0
2023-11-10 16:00:00,3011.0,2507.0,0.0,38.0
2023-11-10 17:00:00,3011.0,2600.0,0.0,42.0
2023-11-10 18:00:00,3010.0,1872.0,0.0,47.0
2023-11-10 19:00:00,3009.0,1441.0,0.0,48.0
2023-11-10 20:00:00,3009.0,1173.0,0.0,46.0
2023-11-10 21:00:00,3008.0,1001.0,0.0,47.0
2023-11-10 22:00:00,3012.0,906.0,0.0,49.0
2023-11-10 23:00:00,3008.0,894.0,0.0,50.0
