UTC time,nuclear,hydro,solar,wind
2023-09-26 00:00:00,2988.0,1913.0,0.0,4.0
2023-09-26 01:00:00,2990.0,1750.0,0.0,4.0
2023-09-26 02:00:00,2992.0,1869.0,0.0,4.0
2023-09-26 03:00:00,2993.0,2344.0,0.0,3.0
2023-09-26 04:00:00,2994.0,3405.0,0.0,3.0
2023-09-26 05:00:00,2991.0,3781.0,9.0,4.0
2023-09-26 06:00:00,2992.0,3959.0,158.0,4.0
2023-09-26 07:00:00,2993.0,2995.0,292.0,3.0
2023-09-26 08:00:00,2989.0,1785.0,659.0,3.0
2023-09-26 09:00:00,2986.0,1273.0,1543.0,2.0
2023-09-26 10:00:00,2978.0,1043.0,1984.0,2.0
2023-09-26 11:00:00,2970.0,997.0,2074.0,3.0
2023-09-26 12:00:00,2963.0,1083.0,2004.0,6.0
2023-09-26 13:00:00,2958.0,1514.0,1760.0,7.0
2023-09-26 14:00:00,2956.0,2010.0,1331.0,8.0
2023-09-26 15:00:00,2954.0,3229.0,778.0,7.0
2023-09-26 16:00:00,2955.0,3820.0,273.0,6.0
2023-09-26 17:00:00,2956.0,4228.0,12.0,3.0
2023-09-26 18:00:00,2966.0,4124.0,0.0,2.0
2023-09-26 19:00:00,2971.0,3870.0,0.0,0.0
2023-09-26 20:00:00,2976.0,3060.0,0.0,0.0
2023-09-26 21:00:00,2979.0,2409.0,0.0,1.0
2023-09-26 22:00:00,2981.0,1884.0,0.0,2.0
2023-09-26 23:00:00,2984.0,1486.0,0.0,2.0
