UTC time,nuclear,hydro,solar,wind
2023-08-30 00:00:00,2622.0,1196.0,0.0,6.0
2023-08-30 01:00:00,2621.0,1217.0,0.0,5.0
2023-08-30 02:00:00,2623.0,1289.0,0.0,4.0
2023-08-30 03:00:00,2624.0,1459.0,0.0,3.0
2023-08-30 04:00:00,2623.0,3093.0,0.0,2.0
2023-08-30 05:00:00,2623.0,3110.0,59.0,3.0
2023-08-30 06:00:00,2623.0,3165.0,295.0,2.0
2023-08-30 07:00:00,2622.0,2752.0,527.0,3.0
2023-08-30 08:00:00,2620.0,2199.0,1038.0,4.0
2023-08-30 09:00:00,2616.0,1554.0,1705.0,3.0
2023-08-30 10:00:00,2612.0,1135.0,1694.0,2.0
2023-08-30 11:00:00,2609.0,1086.0,1188.0,4.0
2023-08-30 12:00:00,2609.0,1058.0,1518.0,4.0
2023-08-30 13:00:00,2606.0,1261.0,1162.0,6.0
2023-08-30 14:00:00,2605.0,1656.0,922.0,7.0
2023-08-30 15:00:00,2603.0,2629.0,887.0,9.0
2023-08-30 16:00:00,2604.0,3005.0,580.0,10.0
2023-08-30 17:00:00,2602.0,3264.0,202.0,8.0
2023-08-30 18:00:00,2602.0,3301.0,16.0,14.0
2023-08-30 19:00:00,2607.0,3192.0,0.0,22.0
2023-08-30 20:00:00,2609.0,2994.0,0.0,31.0
2023-08-30 21:00:00,2612.0,2044.0,0.0,33.0
2023-08-30 22:00:00,2611.0,1656.0,0.0,31.0
2023-08-30 23:00:00,2610.0,1241.0,0.0,24.0
