Unnamed: 0,UTC time,carbon_intensity,nuclear,hydro,solar,wind
37848,2023-04-27 00:00:00,13.28,2989.0,357.0,0.0,3.0
37849,2023-04-27 01:00:00,13.21,2989.0,335.0,0.0,2.0
37850,2023-04-27 02:00:00,13.27,2989.0,355.0,0.0,3.0
37851,2023-04-27 03:00:00,13.52,2990.0,433.0,0.0,3.0
37852,2023-04-27 04:00:00,16.03,2987.0,1499.0,3.0,3.0
37853,2023-04-27 05:00:00,17.32,2987.0,1920.0,111.0,3.0
37854,2023-04-27 06:00:00,18.91,2987.0,2072.0,388.0,2.0
37855,2023-04-27 07:00:00,20.77,2987.0,1018.0,946.0,1.0
37856,2023-04-27 08:00:00,23.79,2983.0,493.0,1653.0,1.0
37857,2023-04-27 09:00:00,24.06,2981.0,481.0,1720.0,1.0
37858,2023-04-27 10:00:00,25.8,2978.0,415.0,2181.0,1.0
37859,2023-04-27 11:00:00,25.37,2977.0,383.0,2056.0,3.0
37860,2023-04-27 12:00:00,24.39,2980.0,352.0,1801.0,5.0
37861,2023-04-27 13:00:00,25.15,2979.0,379.0,2001.0,7.0
37862,2023-04-27 14:00:00,23.51,2973.0,461.0,1588.0,9.0
37863,2023-04-27 15:00:00,22.42,2968.0,573.0,1333.0,8.0
37864,2023-04-27 16:00:00,20.61,2966.0,1086.0,899.0,5.0
37865,2023-04-27 17:00:00,18.14,2968.0,1930.0,259.0,3.0
37866,2023-04-27 18:00:00,17.01,2967.0,2020.0,28.0,3.0
37867,2023-04-27 19:00:00,16.42,2971.0,1735.0,0.0,2.0
37868,2023-04-27 20:00:00,15.78,2974.0,1370.0,0.0,2.0
37869,2023-04-27 21:00:00,14.55,2973.0,804.0,0.0,5.0
37870,2023-04-27 22:00:00,13.41,2978.0,399.0,0.0,11.0
37871,2023-04-27 23:00:00,13.21,2979.0,339.0,0.0,19.0
