Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
39240,2023-06-24 00:00:00,467.28,138.0,19693.0,1880.0,0.0,4.0,1870.0,1605.0,6856.0
39241,2023-06-24 01:00:00,463.46,115.0,18425.0,1881.0,0.0,4.0,2001.0,1621.0,6784.0
39242,2023-06-24 02:00:00,459.08,87.0,15578.0,1883.0,0.0,4.0,2005.0,1613.0,6634.0
39243,2023-06-24 03:00:00,460.15,60.0,15317.0,1884.0,0.0,19.0,1936.0,1636.0,6752.0
39244,2023-06-24 04:00:00,476.5,58.0,15317.0,1884.0,0.0,130.0,2086.0,1621.0,9284.0
39245,2023-06-24 05:00:00,514.14,54.0,14296.0,1884.0,0.0,387.0,1899.0,1633.0,15473.0
39246,2023-06-24 06:00:00,550.73,52.0,12035.0,1887.0,0.0,744.0,1443.0,1628.0,22848.0
39247,2023-06-24 07:00:00,583.27,50.0,8849.0,1886.0,0.0,1100.0,1093.0,1641.0,31595.0
39248,2023-06-24 08:00:00,600.22,51.0,7204.0,1884.0,0.0,1221.0,1334.0,1587.0,39514.0
39249,2023-06-24 09:00:00,609.5,50.0,6420.0,1884.0,0.0,1361.0,1380.0,1515.0,44767.0
39250,2023-06-24 10:00:00,613.83,54.0,6416.0,1884.0,0.0,1441.0,1501.0,1517.0,49020.0
39251,2023-06-24 11:00:00,615.07,50.0,6220.0,1880.0,0.0,1498.0,1405.0,1519.0,49325.0
39252,2023-06-24 12:00:00,613.94,50.0,6392.0,1880.0,0.0,1405.0,1210.0,1505.0,46712.0
39253,2023-06-24 13:00:00,614.66,46.0,6911.0,1880.0,0.0,1000.0,862.0,1506.0,42822.0
39254,2023-06-24 14:00:00,607.48,49.0,7324.0,1878.0,0.0,716.0,913.0,1529.0,37752.0
39255,2023-06-24 15:00:00,594.14,44.0,9177.0,1876.0,0.0,585.0,759.0,1538.0,31758.0
39256,2023-06-24 16:00:00,563.15,37.0,16465.0,1876.0,0.0,475.0,700.0,1579.0,24752.0
39257,2023-06-24 17:00:00,543.44,42.0,20734.0,1877.0,0.0,435.0,532.0,1594.0,19761.0
39258,2023-06-24 18:00:00,530.1,48.0,21390.0,1880.0,0.0,168.0,377.0,1549.0,15068.0
39259,2023-06-24 19:00:00,518.98,50.0,21590.0,1880.0,0.0,36.0,350.0,1603.0,12275.0
39260,2023-06-24 20:00:00,513.02,50.0,21724.0,1880.0,0.0,4.0,437.0,1599.0,11234.0
39261,2023-06-24 21:00:00,506.02,49.0,21665.0,1880.0,0.0,4.0,682.0,1603.0,10529.0
39262,2023-06-24 22:00:00,491.65,46.0,21301.0,1880.0,0.0,4.0,1080.0,1628.0,8968.0
39263,2023-06-24 23:00:00,478.72,46.0,19732.0,1880.0,0.0,4.0,1255.0,1646.0,7399.0
