UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
2023-07-01 00:00:00,64.0,5901.0,1756.0,0.0,4.0,18699.0,1840.0,13279.0
2023-07-01 01:00:00,66.0,4606.0,1757.0,0.0,4.0,18841.0,1814.0,13018.0
2023-07-01 02:00:00,63.0,4590.0,1757.0,0.0,4.0,17519.0,1825.0,13546.0
2023-07-01 03:00:00,62.0,4632.0,1756.0,0.0,5.0,17646.0,1799.0,13431.0
2023-07-01 04:00:00,63.0,4575.0,1853.0,0.0,23.0,16098.0,1770.0,13665.0
2023-07-01 05:00:00,62.0,4548.0,1878.0,0.0,81.0,15194.0,1701.0,14300.0
2023-07-01 06:00:00,64.0,4593.0,1878.0,0.0,168.0,13705.0,1786.0,15216.0
2023-07-01 07:00:00,58.0,4510.0,1880.0,0.0,249.0,12318.0,1716.0,15390.0
2023-07-01 08:00:00,60.0,4589.0,1880.0,0.0,272.0,12009.0,1674.0,16211.0
2023-07-01 09:00:00,59.0,4748.0,1880.0,0.0,370.0,10451.0,1649.0,18016.0
2023-07-01 10:00:00,57.0,4666.0,1880.0,0.0,443.0,8921.0,1616.0,19904.0
2023-07-01 11:00:00,54.0,4598.0,1880.0,0.0,435.0,8093.0,1622.0,22494.0
2023-07-01 12:00:00,57.0,4495.0,1884.0,0.0,521.0,7549.0,1586.0,24642.0
2023-07-01 13:00:00,57.0,4612.0,1884.0,0.0,617.0,8578.0,1500.0,25915.0
2023-07-01 14:00:00,57.0,4541.0,1887.0,0.0,513.0,9674.0,1511.0,25838.0
2023-07-01 15:00:00,64.0,4566.0,1884.0,0.0,614.0,10415.0,1544.0,23248.0
2023-07-01 16:00:00,57.0,5252.0,1884.0,0.0,442.0,10328.0,1569.0,20694.0
2023-07-01 17:00:00,68.0,5380.0,1884.0,0.0,183.0,9378.0,1515.0,17353.0
2023-07-01 18:00:00,63.0,5969.0,1884.0,0.0,65.0,8680.0,1571.0,13695.0
2023-07-01 19:00:00,65.0,6190.0,1884.0,0.0,22.0,8659.0,1557.0,12292.0
2023-07-01 20:00:00,69.0,6824.0,1884.0,0.0,4.0,9535.0,1545.0,11582.0
2023-07-01 21:00:00,60.0,6215.0,1874.0,0.0,4.0,10286.0,1542.0,10894.0
2023-07-01 22:00:00,63.0,5045.0,1766.0,0.0,4.0,11217.0,1524.0,10438.0
2023-07-01 23:00:00,62.0,4751.0,1766.0,0.0,4.0,11503.0,1516.0,10447.0
