Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
40800,2023-08-28 00:00:00,447.54,2771.0,13397.0,1880.0,0.0,4.0,5874.0,1878.0,8683.0
40801,2023-08-28 01:00:00,457.37,2784.0,13014.0,1880.0,0.0,4.0,4970.0,1879.0,8451.0
40802,2023-08-28 02:00:00,467.65,2821.0,15707.0,1880.0,0.0,4.0,4073.0,1869.0,7822.0
40803,2023-08-28 03:00:00,481.64,3458.0,19546.0,1880.0,0.0,4.0,3788.0,1858.0,8250.0
40804,2023-08-28 04:00:00,510.7,4156.0,26437.0,1880.0,0.0,7.0,2530.0,1893.0,10556.0
40805,2023-08-28 05:00:00,531.88,4466.0,31005.0,1880.0,0.0,103.0,1549.0,1848.0,14300.0
40806,2023-08-28 06:00:00,548.64,4583.0,30273.0,1880.0,0.0,403.0,1518.0,1866.0,20838.0
40807,2023-08-28 07:00:00,565.24,4614.0,28979.0,1880.0,0.0,798.0,1435.0,1866.0,28800.0
40808,2023-08-28 08:00:00,574.07,4640.0,26782.0,1880.0,0.0,1063.0,1731.0,1810.0,34363.0
40809,2023-08-28 09:00:00,579.6,4165.0,25834.0,1881.0,0.0,1179.0,1591.0,1735.0,37565.0
40810,2023-08-28 10:00:00,582.83,3237.0,24530.0,1876.0,0.0,1181.0,1161.0,1720.0,38286.0
40811,2023-08-28 11:00:00,585.65,3102.0,25240.0,1876.0,0.0,1034.0,978.0,1684.0,39209.0
40812,2023-08-28 12:00:00,582.27,3093.0,22679.0,1876.0,0.0,1369.0,1327.0,1699.0,38389.0
40813,2023-08-28 13:00:00,574.79,3056.0,23492.0,1876.0,0.0,1176.0,1559.0,1628.0,34833.0
40814,2023-08-28 14:00:00,560.41,3012.0,26793.0,1876.0,0.0,822.0,2011.0,1680.0,30208.0
40815,2023-08-28 15:00:00,551.73,3472.0,30981.0,1876.0,0.0,524.0,2020.0,1710.0,26312.0
40816,2023-08-28 16:00:00,546.51,4073.0,33210.0,1876.0,0.0,360.0,1955.0,1696.0,22996.0
40817,2023-08-28 17:00:00,538.0,4482.0,35067.0,1876.0,0.0,140.0,1916.0,1703.0,18575.0
40818,2023-08-28 18:00:00,533.27,4326.0,35634.0,1877.0,0.0,19.0,1560.0,1798.0,15891.0
40819,2023-08-28 19:00:00,535.43,3810.0,36520.0,1877.0,0.0,4.0,1067.0,1798.0,16214.0
40820,2023-08-28 20:00:00,534.64,3928.0,35776.0,1880.0,0.0,4.0,712.0,1769.0,14348.0
40821,2023-08-28 21:00:00,531.26,3905.0,35098.0,1880.0,0.0,4.0,560.0,1765.0,12575.0
40822,2023-08-28 22:00:00,525.51,3919.0,33853.0,1877.0,0.0,4.0,514.0,1764.0,10313.0
40823,2023-08-28 23:00:00,516.83,2773.0,33741.0,1880.0,0.0,4.0,491.0,1768.0,9670.0
