UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
2023-07-14 00:00:00,2378.0,24797.0,1880.0,0.0,4.0,6695.0,1462.0,9223.0
2023-07-14 01:00:00,2390.0,24861.0,1880.0,0.0,4.0,6086.0,1471.0,9293.0
2023-07-14 02:00:00,2740.0,24792.0,1880.0,0.0,4.0,5070.0,1536.0,9356.0
2023-07-14 03:00:00,3080.0,24445.0,1880.0,0.0,9.0,4250.0,1609.0,9516.0
2023-07-14 04:00:00,3065.0,24397.0,1880.0,0.0,84.0,3852.0,1605.0,11198.0
2023-07-14 05:00:00,2969.0,23930.0,1880.0,0.0,288.0,3814.0,1561.0,16353.0
2023-07-14 06:00:00,2884.0,25993.0,1880.0,0.0,513.0,3433.0,1586.0,23692.0
2023-07-14 07:00:00,1673.0,23802.0,1885.0,0.0,1018.0,3579.0,1587.0,30805.0
2023-07-14 08:00:00,210.0,17468.0,1885.0,0.0,1054.0,3689.0,1578.0,34782.0
2023-07-14 09:00:00,128.0,12722.0,1887.0,0.0,1154.0,3190.0,1512.0,40820.0
2023-07-14 10:00:00,125.0,12183.0,1888.0,0.0,1052.0,2963.0,1612.0,37872.0
2023-07-14 11:00:00,76.0,11727.0,1886.0,0.0,1063.0,2280.0,1591.0,36709.0
2023-07-14 12:00:00,64.0,10698.0,1886.0,0.0,1095.0,1947.0,1676.0,36222.0
2023-07-14 13:00:00,62.0,11684.0,1884.0,0.0,839.0,2448.0,1693.0,33820.0
2023-07-14 14:00:00,65.0,12779.0,1884.0,0.0,946.0,3290.0,1714.0,28555.0
2023-07-14 15:00:00,71.0,15596.0,1883.0,0.0,801.0,4249.0,1734.0,21560.0
2023-07-14 16:00:00,69.0,23209.0,1881.0,0.0,398.0,5206.0,1713.0,19448.0
2023-07-14 17:00:00,66.0,24174.0,1877.0,0.0,154.0,5974.0,1679.0,16849.0
2023-07-14 18:00:00,69.0,23625.0,1879.0,0.0,45.0,8345.0,1681.0,14580.0
2023-07-14 19:00:00,71.0,23500.0,1884.0,0.0,6.0,9414.0,1669.0,14035.0
2023-07-14 20:00:00,69.0,23200.0,1883.0,0.0,4.0,10565.0,1654.0,14356.0
2023-07-14 21:00:00,69.0,21103.0,1884.0,0.0,4.0,10374.0,1675.0,14276.0
2023-07-14 22:00:00,67.0,11883.0,1884.0,0.0,4.0,11586.0,1675.0,12524.0
2023-07-14 23:00:00,70.0,5747.0,1884.0,0.0,4.0,12321.0,1651.0,11360.0
