Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
38544,2023-05-26 00:00:00,326.81,3186.0,10431.0,1924.0,0.0,4.0,10372.0,1516.0,10817.0
38545,2023-05-26 01:00:00,329.7,2911.0,10434.0,1924.0,0.0,4.0,9723.0,1518.0,10880.0
38546,2023-05-26 02:00:00,331.85,2968.0,10182.0,1924.0,0.0,4.0,9830.0,1510.0,11284.0
38547,2023-05-26 03:00:00,341.35,2994.0,11494.0,1924.0,0.0,14.0,9940.0,1530.0,12814.0
38548,2023-05-26 04:00:00,362.92,3038.0,12779.0,1924.0,0.0,126.0,9183.0,1521.0,15710.0
38549,2023-05-26 05:00:00,398.02,3459.0,12485.0,1924.0,0.0,344.0,8405.0,1500.0,22278.0
38550,2023-05-26 06:00:00,416.21,3232.0,11077.0,1924.0,0.0,708.0,8796.0,1524.0,30175.0
38551,2023-05-26 07:00:00,437.32,2960.0,7251.0,1924.0,0.0,1050.0,8566.0,1506.0,38047.0
38552,2023-05-26 08:00:00,465.05,3173.0,4880.0,1924.0,0.0,1373.0,7081.0,1495.0,45928.0
38553,2023-05-26 09:00:00,487.27,2955.0,4213.0,1924.0,0.0,1389.0,5151.0,1488.0,51722.0
38554,2023-05-26 10:00:00,491.45,2487.0,3538.0,1921.0,0.0,994.0,5490.0,1424.0,54962.0
38555,2023-05-26 11:00:00,495.18,2320.0,3504.0,1921.0,0.0,1137.0,4934.0,1344.0,55718.0
38556,2023-05-26 12:00:00,484.36,1971.0,3488.0,1924.0,0.0,1220.0,6278.0,1294.0,55674.0
38557,2023-05-26 13:00:00,467.11,1262.0,3731.0,1924.0,0.0,1237.0,7761.0,1278.0,52750.0
38558,2023-05-26 14:00:00,445.24,1196.0,3580.0,1924.0,0.0,1113.0,9671.0,1324.0,47320.0
38559,2023-05-26 15:00:00,405.9,1256.0,4099.0,1920.0,0.0,999.0,12905.0,1342.0,39446.0
38560,2023-05-26 16:00:00,376.95,1239.0,7459.0,1920.0,0.0,732.0,13664.0,1425.0,31632.0
38561,2023-05-26 17:00:00,353.69,1261.0,12725.0,1920.0,0.0,370.0,13269.0,1484.0,23984.0
38562,2023-05-26 18:00:00,345.39,1821.0,17981.0,1920.0,0.0,130.0,12753.0,1495.0,19301.0
38563,2023-05-26 19:00:00,342.5,1661.0,19725.0,1924.0,0.0,17.0,11868.0,1457.0,17174.0
38564,2023-05-26 20:00:00,337.54,1549.0,19513.0,1924.0,0.0,4.0,11442.0,1471.0,15673.0
38565,2023-05-26 21:00:00,335.59,1392.0,19405.0,1924.0,0.0,4.0,10831.0,1446.0,14654.0
38566,2023-05-26 22:00:00,337.18,1274.0,19628.0,1924.0,0.0,4.0,9760.0,1468.0,13678.0
38567,2023-05-26 23:00:00,338.83,1277.0,19222.0,1924.0,0.0,4.0,8732.0,1468.0,12586.0
