UTC time,coal,nat_gas,nuclear,hydro,solar,wind,biomass,unknown
2023-03-29 00:00:00,9867.0,11320.0,1788.0,0.0,4.0,11785.0,1348.0,18186.0
2023-03-29 01:00:00,10029.0,12434.0,1788.0,0.0,4.0,10945.0,1377.0,16346.0
2023-03-29 02:00:00,10583.0,12729.0,1789.0,0.0,4.0,10526.0,1324.0,15785.0
2023-03-29 03:00:00,10843.0,13667.0,1788.0,0.0,4.0,9629.0,1359.0,16485.0
2023-03-29 04:00:00,11596.0,18254.0,1788.0,0.0,4.0,9401.0,1356.0,19848.0
2023-03-29 05:00:00,11582.0,23477.0,1788.0,0.0,8.0,8816.0,1349.0,21959.0
2023-03-29 06:00:00,11667.0,25208.0,1785.0,0.0,65.0,7758.0,1276.0,23506.0
2023-03-29 07:00:00,11577.0,25396.0,1785.0,0.0,192.0,7537.0,1180.0,24969.0
2023-03-29 08:00:00,11735.0,24248.0,1785.0,0.0,339.0,7154.0,1348.0,25627.0
2023-03-29 09:00:00,11677.0,20756.0,1785.0,0.0,693.0,6579.0,1373.0,26044.0
2023-03-29 10:00:00,11164.0,17762.0,1784.0,0.0,666.0,6636.0,1361.0,29066.0
2023-03-29 11:00:00,10157.0,16928.0,1784.0,0.0,964.0,5784.0,1352.0,29268.0
2023-03-29 12:00:00,9992.0,17103.0,1784.0,0.0,938.0,5943.0,1339.0,28339.0
2023-03-29 13:00:00,11002.0,16992.0,1784.0,0.0,619.0,6677.0,1360.0,25881.0
2023-03-29 14:00:00,10991.0,17149.0,1784.0,0.0,552.0,6996.0,1364.0,24903.0
2023-03-29 15:00:00,10713.0,20640.0,1784.0,0.0,272.0,7472.0,1377.0,25149.0
2023-03-29 16:00:00,11573.0,23201.0,1784.0,0.0,75.0,8175.0,1379.0,26593.0
2023-03-29 17:00:00,12014.0,22607.0,1784.0,0.0,14.0,8640.0,1378.0,27425.0
2023-03-29 18:00:00,11938.0,21316.0,1785.0,0.0,4.0,9879.0,1378.0,27916.0
2023-03-29 19:00:00,11545.0,15562.0,1784.0,0.0,4.0,12530.0,1415.0,26171.0
2023-03-29 20:00:00,11353.0,9601.0,1784.0,0.0,4.0,14740.0,1417.0,21879.0
2023-03-29 21:00:00,9805.0,8566.0,1784.0,0.0,4.0,15748.0,1422.0,20279.0
2023-03-29 22:00:00,8689.0,5273.0,1781.0,0.0,4.0,17728.0,1407.0,18353.0
2023-03-29 23:00:00,7248.0,3970.0,1780.0,0.0,4.0,18045.0,1383.0,18578.0
