,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
0,2023-08-18 00:00:00,2023-08-20 14:50:47,3.0,400.26,28953.0,36043.0,11720.0,2576.0,1334.0,8008.0,781.0
1,2023-08-18 01:00:00,2023-08-20 14:50:47,3.0,412.61,28651.0,35319.0,11722.0,2539.0,219.0,6296.0,765.0
2,2023-08-18 02:00:00,2023-08-20 14:50:47,3.0,417.42,28003.0,34246.0,11726.0,1776.0,2.0,5876.0,762.0
3,2023-08-18 03:00:00,2023-08-20 14:50:47,3.0,413.14,26261.0,32952.0,11731.0,1285.0,1.0,5883.0,746.0
4,2023-08-18 04:00:00,2023-08-20 14:50:47,3.0,406.63,24042.0,31353.0,11745.0,696.0,1.0,5932.0,737.0
5,2023-08-18 05:00:00,2023-08-20 14:50:47,3.0,401.9,22348.0,30009.0,11751.0,625.0,1.0,5473.0,743.0
6,2023-08-18 06:00:00,2023-08-20 14:50:47,3.0,398.16,21046.0,27839.0,11759.0,612.0,1.0,5112.0,735.0
7,2023-08-18 07:00:00,2023-08-20 14:50:47,3.0,384.15,18618.0,26585.0,11764.0,611.0,1.0,5224.0,733.0
8,2023-08-18 08:00:00,2023-08-20 14:50:47,3.0,370.62,16879.0,25980.0,11770.0,604.0,1.0,5719.0,732.0
9,2023-08-18 09:00:00,2023-08-20 14:50:47,3.0,360.12,15873.0,24746.0,11772.0,604.0,0.0,6365.0,731.0
10,2023-08-18 10:00:00,2023-08-20 14:50:47,3.0,355.41,15773.0,25255.0,11781.0,603.0,0.0,7065.0,739.0
11,2023-08-18 11:00:00,2023-08-20 14:50:47,3.0,352.53,16486.0,25523.0,11786.0,592.0,0.0,8417.0,753.0
12,2023-08-18 12:00:00,2023-08-20 14:50:47,3.0,345.26,16754.0,24953.0,11791.0,606.0,119.0,9894.0,746.0
13,2023-08-18 13:00:00,2023-08-20 14:50:47,3.0,331.86,16517.0,24973.0,11789.0,626.0,1215.0,11091.0,739.0
14,2023-08-18 14:00:00,2023-08-20 14:50:47,3.0,326.93,16887.0,26439.0,11781.0,627.0,2487.0,11514.0,733.0
15,2023-08-18 15:00:00,2023-08-20 14:50:47,3.0,337.41,18494.0,28341.0,11766.0,633.0,2930.0,11092.0,738.0
16,2023-08-18 16:00:00,2023-08-20 14:50:47,3.0,336.06,19504.0,29129.0,11756.0,640.0,3042.0,12638.0,745.0
17,2023-08-18 17:00:00,2023-08-20 14:50:47,3.0,337.28,20482.0,30120.0,11748.0,627.0,3009.0,13726.0,733.0
18,2023-08-18 18:00:00,2023-08-20 14:50:47,3.0,345.47,22037.0,31616.0,11746.0,696.0,2899.0,13825.0,720.0
19,2023-08-18 19:00:00,2023-08-20 14:50:47,3.0,349.21,23801.0,32565.0,11735.0,1524.0,2870.0,14290.0,746.0
20,2023-08-18 20:00:00,2023-08-20 14:50:47,3.0,351.07,24875.0,33388.0,11734.0,2325.0,2828.0,14421.0,836.0
21,2023-08-18 21:00:00,2023-08-20 14:50:47,3.0,352.98,25641.0,34296.0,11728.0,2941.0,2733.0,14372.0,881.0
22,2023-08-18 22:00:00,2023-08-20 14:50:47,3.0,355.29,26056.0,34712.0,11721.0,2984.0,2569.0,14389.0,883.0
23,2023-08-18 23:00:00,2023-08-20 14:50:47,3.0,356.77,26249.0,34339.0,11718.0,2880.0,2273.0,14610.0,884.0
