UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-07-25 00:00:00,2024-07-17 00:00:00,3.1,4.480168339821014,304.2653121356332,287.0079743709142,632.8086673838698,0.1038033205304689,34363.02287,52951.39863,11513.04722,2337.45247,1866.38462,3255.90525,937.27862
2023-07-25 01:00:00,2024-07-17 00:00:00,3.1,3.583300950589419,298.42029632476044,287.3257359394864,51.08460083299269,0.2164083598073207,34305.87204,50195.49102,11521.61901,1978.3435,1831.6212,3564.80188,931.52673
2023-07-25 02:00:00,2024-07-17 00:00:00,3.1,3.583300950589419,298.42029632476044,287.3257359394864,51.08460083299269,0.2164083598073207,33121.78409,46862.27531,11485.56093,1598.40359,1765.91498,3789.58058,945.76607
2023-07-25 03:00:00,2024-07-17 00:00:00,3.1,3.583300950589419,298.42029632476044,287.3257359394864,51.08460083299269,0.2164083598073207,31540.76479,43723.45265,11458.1139,926.69591,1624.98586,4052.89203,942.79801
2023-07-25 04:00:00,2024-07-17 00:00:00,3.1,3.4871965969753345,296.70430185535935,287.1929971327919,25.54229904581539,0.5242530766013146,29577.32504,40511.73058,11467.42402,398.75611,1365.37183,4408.24916,929.60985
2023-07-25 05:00:00,2024-07-17 00:00:00,3.1,3.4871965969753345,296.70430185535935,287.1929971327919,25.54229904581539,0.5242530766013146,26817.76076,37707.27704,11457.82726,478.96242,1141.78386,4692.31609,934.24204
2023-07-25 06:00:00,2024-07-17 00:00:00,3.1,3.4871965969753345,296.70430185535935,287.1929971327919,25.54229904581539,0.5242530766013146,24130.00843,35236.4413,11466.57096,600.68793,844.2852,4824.52968,939.31051
2023-07-25 07:00:00,2024-07-17 00:00:00,3.1,3.2489406212574585,295.41712144368915,287.2504360565961,0.0,0.1924524132326616,22197.24283,33830.58405,11471.33713,615.11319,574.87623,5060.7104,942.19865
2023-07-25 08:00:00,2024-07-17 00:00:00,3.1,3.2489406212574585,295.41712144368915,287.2504360565961,0.0,0.1924524132326616,20821.75688,32658.39772,11472.94605,735.6858,376.14518,5263.5272,941.59934
2023-07-25 09:00:00,2024-07-17 00:00:00,3.1,3.2489406212574585,295.41712144368915,287.2504360565961,0.0,0.1924524132326616,20117.9177,31492.58686,11474.29769,607.26939,197.47503,5400.84734,947.25601
2023-07-25 10:00:00,2024-07-17 00:00:00,3.1,3.0216185274133687,295.09732775671705,287.7014604039253,5.2024618952070245,0.3227469207348903,20323.66671,30440.4613,11477.53841,568.7706,117.71724,5479.25443,944.7778
2023-07-25 11:00:00,2024-07-17 00:00:00,3.1,3.0216185274133687,295.09732775671705,287.7014604039253,5.2024618952070245,0.3227469207348903,21238.25174,30712.77416,11484.83404,317.89934,120.5358,5620.85752,948.76496
2023-07-25 12:00:00,2024-07-17 00:00:00,3.1,3.0216185274133687,295.09732775671705,287.7014604039253,5.2024618952070245,0.3227469207348903,22614.76882,32074.75439,11473.81513,157.77248,83.68505,5789.27626,948.95711
2023-07-25 13:00:00,2024-07-17 00:00:00,3.1,3.9254680287393775,301.018460583485,288.23655443295536,308.85433916895914,0.1294726465764507,24247.5022,34566.75049,11442.66082,334.037,96.28104,6056.49694,949.9833
