,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
0,2023-08-16 00:00:00,2023-08-18 21:54:43,3.0,508.45,30378.0,39496.0,11721.0,2946.0,1198.0,2191.0,813.0
1,2023-08-16 01:00:00,2023-08-18 21:54:43,3.0,519.01,30545.0,38519.0,11729.0,2335.0,241.0,1983.0,816.0
2,2023-08-16 02:00:00,2023-08-18 21:54:43,3.0,514.33,29340.0,37306.0,11737.0,2017.0,2.0,2632.0,805.0
3,2023-08-16 03:00:00,2023-08-18 21:54:43,3.0,505.4,27717.0,34220.0,11744.0,874.0,1.0,4316.0,807.0
4,2023-08-16 04:00:00,2023-08-18 21:54:43,3.0,485.55,25659.0,30312.0,11748.0,637.0,1.0,6381.0,788.0
5,2023-08-16 05:00:00,2023-08-18 21:54:43,3.0,460.86,22870.0,27304.0,11751.0,594.0,1.0,8137.0,777.0
6,2023-08-16 06:00:00,2023-08-18 21:54:43,3.0,436.22,19929.0,25013.0,11756.0,589.0,1.0,9330.0,774.0
7,2023-08-16 07:00:00,2023-08-18 21:54:43,3.0,416.69,17908.0,23771.0,11760.0,597.0,0.0,10330.0,774.0
8,2023-08-16 08:00:00,2023-08-18 21:54:43,3.0,399.9,16328.0,22770.0,11759.0,595.0,0.0,11209.0,776.0
9,2023-08-16 09:00:00,2023-08-18 21:54:43,3.0,394.75,15785.0,22073.0,11762.0,593.0,1.0,11279.0,772.0
10,2023-08-16 10:00:00,2023-08-18 21:54:43,3.0,388.16,15724.0,21887.0,11764.0,595.0,0.0,12240.0,767.0
11,2023-08-16 11:00:00,2023-08-18 21:54:43,3.0,397.78,17300.0,22666.0,11764.0,596.0,0.0,12575.0,762.0
12,2023-08-16 12:00:00,2023-08-18 21:54:43,3.0,400.2,18555.0,23654.0,11769.0,594.0,143.0,13617.0,764.0
13,2023-08-16 13:00:00,2023-08-18 21:54:43,3.0,395.13,18975.0,24173.0,11774.0,605.0,1330.0,14031.0,772.0
14,2023-08-16 14:00:00,2023-08-18 21:54:43,3.0,396.25,19451.0,24779.0,11772.0,627.0,2681.0,13256.0,790.0
15,2023-08-16 15:00:00,2023-08-18 21:54:43,3.0,407.22,21101.0,25959.0,11765.0,639.0,3047.0,12884.0,834.0
16,2023-08-16 16:00:00,2023-08-18 21:54:43,3.0,411.22,22513.0,27446.0,11764.0,656.0,3087.0,13796.0,822.0
17,2023-08-16 17:00:00,2023-08-18 21:54:43,3.0,415.38,23789.0,28974.0,11756.0,910.0,2985.0,14389.0,825.0
18,2023-08-16 18:00:00,2023-08-18 21:54:43,3.0,427.32,25725.0,31111.0,11748.0,923.0,2895.0,14212.0,820.0
19,2023-08-16 19:00:00,2023-08-18 21:54:43,3.0,426.12,26774.0,32166.0,11746.0,1479.0,2954.0,15024.0,807.0
20,2023-08-16 20:00:00,2023-08-18 21:54:43,3.0,422.62,27456.0,33099.0,11739.0,2193.0,2915.0,15965.0,815.0
21,2023-08-16 21:00:00,2023-08-18 21:54:43,3.0,418.9,27984.0,33813.0,11733.0,2865.0,2946.0,16803.0,827.0
22,2023-08-16 22:00:00,2023-08-18 21:54:43,3.0,417.5,28482.0,34143.0,11730.0,3101.0,2875.0,17541.0,844.0
23,2023-08-16 23:00:00,2023-08-18 21:54:43,3.0,418.05,28821.0,34482.0,11728.0,2737.0,2543.0,18450.0,830.0
