UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-09-20 00:00:00,2024-07-17 00:00:00,3.1,3.642281500037968,297.04796365666215,283.77720959123013,441.3504956340702,0.2921382749589246,24534.14908,32366.76791,10529.93603,1776.768,1285.72784,9433.70025,861.66435
2023-09-20 01:00:00,2024-07-17 00:00:00,3.1,3.5435672560774023,293.0970723560055,284.5137124773563,4.052231083818969,0.1693629679982947,24637.34977,30689.50474,10535.32884,1595.65557,1270.5784,9534.78864,857.35007
2023-09-20 02:00:00,2024-07-17 00:00:00,3.1,3.5435672560774023,293.0970723560055,284.5137124773563,4.052231083818969,0.1693629679982947,23974.90804,28856.45291,10510.2466,1354.35829,1237.57886,9525.55177,871.10664
2023-09-20 03:00:00,2024-07-17 00:00:00,3.1,3.5435672560774023,293.0970723560055,284.5137124773563,4.052231083818969,0.1693629679982947,22809.45333,27104.43351,10492.96428,863.86626,1161.34077,9491.4972,869.14646
2023-09-20 04:00:00,2024-07-17 00:00:00,3.1,3.391967117525237,291.6704151742837,285.05996025067947,2.026109493341388,0.3001070552701548,21175.31329,25390.97958,10503.12746,467.45063,997.88994,9565.69091,857.17322
2023-09-20 05:00:00,2024-07-17 00:00:00,3.1,3.391967117525237,291.6704151742837,285.05996025067947,2.026109493341388,0.3001070552701548,18963.91591,23966.65732,10498.11886,484.85797,852.20382,9617.84914,861.8565
2023-09-20 06:00:00,2024-07-17 00:00:00,3.1,3.391967117525237,291.6704151742837,285.05996025067947,2.026109493341388,0.3001070552701548,16765.47897,22760.79312,10507.05772,536.41034,651.46131,9538.25056,866.87824
2023-09-20 07:00:00,2024-07-17 00:00:00,3.1,3.0795596543468657,290.66054951504293,285.4353101130358,0.0,0.1366767525304937,15096.27095,22174.72142,10514.59044,547.41582,474.74276,9538.58568,869.80596
2023-09-20 08:00:00,2024-07-17 00:00:00,3.1,3.0795596543468657,290.66054951504293,285.4353101130358,0.0,0.1366767525304937,13869.92503,21704.44541,10517.70651,654.92042,349.10254,9530.64629,869.79792
2023-09-20 09:00:00,2024-07-17 00:00:00,3.1,3.0795596543468657,290.66054951504293,285.4353101130358,0.0,0.1366767525304937,13332.48089,21284.69828,10517.9638,613.38791,238.37659,9433.91662,874.33271
2023-09-20 10:00:00,2024-07-17 00:00:00,3.1,2.8670296813960023,290.10113733681106,285.6776098681249,0.4340017213181494,0.3174420715911962,13496.23482,20872.81317,10520.85461,641.02511,200.18092,9265.30264,871.15436
2023-09-20 11:00:00,2024-07-17 00:00:00,3.1,2.8670296813960023,290.10113733681106,285.6776098681249,0.4340017213181494,0.3174420715911962,14279.28838,21116.18013,10529.62156,501.81944,207.71552,9126.65113,874.7818
2023-09-20 12:00:00,2024-07-17 00:00:00,3.1,2.8670296813960023,290.10113733681106,285.6776098681249,0.4340017213181494,0.3174420715911962,15553.89287,21951.57702,10527.40619,405.60255,182.64474,9009.00717,874.829
2023-09-20 13:00:00,2024-07-17 00:00:00,3.1,3.715356296467586,294.8376531346746,286.41127185571713,178.87733941802566,0.1902606697189543,16958.73643,23382.2184,10508.34227,532.54002,189.46757,8945.16424,875.80043
2023-09-20 14:00:00,2024-07-17 00:00:00,3.1,3.715356296467586,294.8376531346746,286.41127185571713,178.87733941802566,0.1902606697189543,18546.17533,24874.60747,10493.27684,679.42216,259.80393,8689.98851,867.11333
2023-09-20 15:00:00,2024-07-17 00:00:00,3.1,3.715356296467586,294.8376531346746,286.41127185571713,178.87733941802566,0.1902606697189543,19889.02788,26061.69675,10491.35802,801.16541,358.18266,8606.47196,874.44074
2023-09-20 16:00:00,2024-07-17 00:00:00,3.1,4.316287989274784,299.3860987780949,285.64658217057774,377.4059090196715,0.3108474726685953,20977.03539,27684.99107,10496.88768,895.72433,425.21871,8442.1912,884.12373
2023-09-20 17:00:00,2024-07-17 00:00:00,3.1,4.316287989274784,299.3860987780949,285.64658217057774,377.4059090196715,0.3108474726685953,21786.3843,29327.3984,10500.78897,1050.53732,524.80201,8311.09224,894.78401
2023-09-20 18:00:00,2024-07-17 00:00:00,3.1,4.316287989274784,299.3860987780949,285.64658217057774,377.4059090196715,0.3108474726685953,22265.15666,30587.80299,10506.29843,1184.18232,674.73508,8090.3652,886.25367
2023-09-20 19:00:00,2024-07-17 00:00:00,3.1,4.436555007237751,300.4844015345085,284.95384421571447,590.7090465381198,0.1448681361890615,22668.91855,31523.20311,10518.58664,1389.62008,826.45919,7837.90684,888.92533
2023-09-20 20:00:00,2024-07-17 00:00:00,3.1,4.436555007237751,300.4844015345085,284.95384421571447,590.7090465381198,0.1448681361890615,23105.59389,32021.38123,10528.18531,1564.21898,979.26781,7647.69158,875.22582
2023-09-20 21:00:00,2024-07-17 00:00:00,3.1,4.436555007237751,300.4844015345085,284.95384421571447,590.7090465381198,0.1448681361890615,23806.34398,32449.8772,10533.90364,1742.68019,1089.42669,7480.96591,866.3178
2023-09-20 22:00:00,2024-07-17 00:00:00,3.1,4.080895452716892,296.67238630472565,285.582235971524,408.0548419558359,0.7383589382853558,24568.80075,32096.95318,10536.76662,1818.96534,1180.58205,7345.74719,868.37662
2023-09-20 23:00:00,2024-07-17 00:00:00,3.1,4.080895452716892,296.67238630472565,285.582235971524,408.0548419558359,0.7383589382853558,25090.41799,31589.94706,10543.25988,1817.1986,1197.13298,7276.2058,881.74996
2023-09-21 00:00:00,2024-07-17 00:00:00,3.1,4.080895452716892,296.67238630472565,285.582235971524,408.0548419558359,0.7383589382853558,25373.82772,33246.74215,10522.60381,1644.62887,1205.98037,7310.06147,867.9622
2023-09-21 01:00:00,2024-07-17 00:00:00,3.1,3.7525413756852326,293.1815855641199,285.9621696470568,3.957176878282246,0.522495296840041,25561.62589,31867.13008,10527.97299,1448.70479,1193.52467,7509.11803,863.52819
2023-09-21 02:00:00,2024-07-17 00:00:00,3.1,3.7525413756852326,293.1815855641199,285.9621696470568,3.957176878282246,0.522495296840041,25005.55441,30288.42654,10502.97232,1231.22079,1165.01714,7612.81597,877.32498
2023-09-21 03:00:00,2024-07-17 00:00:00,3.1,3.7525413756852326,293.1815855641199,285.9621696470568,3.957176878282246,0.522495296840041,23981.05403,28781.79059,10485.76623,785.7793,1097.66365,7730.80307,875.28081
2023-09-21 04:00:00,2024-07-17 00:00:00,3.1,3.475258557673669,291.7479197615473,286.19495084533514,1.9785052923379705,0.8794883664868649,22505.47901,27257.4329,10495.93551,443.46423,947.41982,7974.16079,863.20644
2023-09-21 05:00:00,2024-07-17 00:00:00,3.1,3.475258557673669,291.7479197615473,286.19495084533514,1.9785052923379705,0.8794883664868649,20417.63447,25957.86447,10490.96122,480.66356,812.43282,8169.57912,867.88541
2023-09-21 06:00:00,2024-07-17 00:00:00,3.1,3.475258557673669,291.7479197615473,286.19495084533514,1.9785052923379705,0.8794883664868649,18277.74752,24816.51844,10499.9016,550.46839,624.97881,8201.37601,872.91111
2023-09-21 07:00:00,2024-07-17 00:00:00,3.1,3.184077318309656,290.7360105716372,286.3167836178622,0.0,0.3231029475975763,16585.74741,24208.01853,10507.45452,574.33951,460.99042,8333.1656,875.8354
2023-09-21 08:00:00,2024-07-17 00:00:00,3.1,3.184077318309656,290.7360105716372,286.3167836178622,0.0,0.3231029475975763,15266.39726,23650.02067,10510.58203,666.70229,345.38851,8446.22719,875.77822
