datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-31 00:00:00,2023-09-02 22:35:24,3.0,3.847990906387259,293.92156034508884,283.14167965393,19.218443186582952,0.0871682657849561,27063.2248,35486.13108,10564.31886,1927.32421,8485.35032,807.37997,186.59322
2023-08-31 01:00:00,2023-09-02 22:35:24,3.0,3.847990906387259,293.92156034508884,283.14167965393,19.218443186582952,0.0871682657849561,27158.45116,33997.76989,10568.85404,1901.04279,3015.19991,941.92004,198.06338
2023-08-31 02:00:00,2023-09-02 22:35:24,3.0,3.847990906387259,293.92156034508884,283.14167965393,19.218443186582952,0.0871682657849561,26677.95238,32656.66394,10570.15612,1777.30605,135.71,1033.57998,205.87782
2023-08-31 03:00:00,2023-09-02 22:35:24,3.0,3.847990906387259,293.92156034508884,283.14167965393,19.218443186582952,0.0871682657849561,25516.58571,31318.22368,10572.87311,1677.93197,0.0,1080.28003,209.85921
2023-08-31 04:00:00,2023-09-02 22:35:24,3.0,3.601342985483403,291.9344994002817,283.05312949325656,19.218443186582952,0.0871682657849561,24326.02343,30190.13276,10571.50204,1478.069,0.0,1043.23,206.70053
2023-08-31 05:00:00,2023-09-02 22:35:24,3.0,3.601342985483403,291.9344994002817,283.05312949325656,19.218443186582952,0.0871682657849561,23071.10853,28536.48571,10569.88587,1308.8512,0.0,941.84002,198.05656
2023-08-31 06:00:00,2023-09-02 22:35:24,3.0,3.601342985483403,291.9344994002817,283.05312949325656,19.218443186582952,0.0871682657849561,21803.64843,26916.7616,10547.52748,1110.40879,0.0,841.25001,189.48079
2023-08-31 07:00:00,2023-09-02 22:35:24,3.0,3.3068691788012767,290.43088855602576,282.8704327700865,9.60912595796492,0.1476576070834984,20192.11486,25370.31655,10553.03541,997.31247,0.0,746.44001,181.3978
2023-08-31 08:00:00,2023-09-02 22:35:24,3.0,3.3068691788012767,290.43088855602576,282.8704327700865,9.60912595796492,0.1476576070834984,18779.09845,24000.81878,10555.81301,844.85345,0.0,652.51002,173.38983
2023-08-31 09:00:00,2023-09-02 22:35:24,3.0,3.3068691788012767,290.43088855602576,282.8704327700865,9.60912595796492,0.1476576070834984,17958.09813,23048.70912,10559.17914,706.61871,0.0,562.91,165.75102
2023-08-31 10:00:00,2023-09-02 22:35:24,3.0,3.1047170721870696,289.70311704966264,282.8133885050247,0.0,0.1887674598443253,17370.43511,22634.78302,10528.92554,573.84957,0.0,496.71001,160.10716
2023-08-31 11:00:00,2023-09-02 22:35:24,3.0,3.1047170721870696,289.70311704966264,282.8133885050247,0.0,0.1887674598443253,17585.62092,23201.18217,10518.80429,574.7706,0.0,477.95,158.50778
2023-08-31 12:00:00,2023-09-02 22:35:24,3.0,3.1047170721870696,289.70311704966264,282.8133885050247,0.0,0.1887674598443253,18226.88967,24295.76398,10511.57499,592.24065,0.0,475.21001,158.27418
