datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-09-10 00:00:00,2023-09-11 16:15:59,3.0,3.1039516973983665,292.7593493233248,283.755143828812,9.581844756884706,0.2725938331499173,26655.59162,33947.85542,11585.93259,1477.80359,7766.35968,2067.57003,294.03027
2023-09-10 01:00:00,2023-09-11 16:15:59,3.0,3.1039516973983665,292.7593493233248,283.755143828812,9.581844756884706,0.2725938331499173,26832.51844,32526.16521,11593.8865,1475.40348,2294.6,2344.18001,317.61256
2023-09-10 02:00:00,2023-09-11 16:15:59,3.0,3.1039516973983665,292.7593493233248,283.755143828812,9.581844756884706,0.2725938331499173,26404.54384,31134.42159,11595.8907,1397.59098,119.44999,2496.38996,330.58916
2023-09-10 03:00:00,2023-09-11 16:15:59,3.0,3.1039516973983665,292.7593493233248,283.755143828812,9.581844756884706,0.2725938331499173,25252.7116,29666.05699,11597.12493,1356.71071,59.34,2622.30992,341.32443
2023-09-10 04:00:00,2023-09-11 16:15:59,3.0,2.73036530343408,291.0200503254863,283.8175200882512,9.581844756884706,0.2725938331499173,24009.56507,28343.55344,11592.02943,1224.69894,56.92,2644.02003,343.17531
2023-09-10 05:00:00,2023-09-11 16:15:59,3.0,2.73036530343408,291.0200503254863,283.8175200882512,9.581844756884706,0.2725938331499173,22630.15096,26493.19097,11587.31929,1119.30866,56.61,2650.47006,343.72521
2023-09-10 06:00:00,2023-09-11 16:15:59,3.0,2.73036530343408,291.0200503254863,283.8175200882512,9.581844756884706,0.2725938331499173,21203.8812,24642.41599,11557.841,1004.87063,55.32,2693.58993,347.40138
2023-09-10 07:00:00,2023-09-11 16:15:59,3.0,2.4913507884871366,289.82028568846926,283.7895334122197,4.790953778875672,0.4688075587465229,19401.40993,22911.31119,11561.93821,951.7582,49.56,2647.20001,343.44642
2023-09-10 08:00:00,2023-09-11 16:15:59,3.0,2.4913507884871366,289.82028568846926,283.7895334122197,4.790953778875672,0.4688075587465229,17790.03622,21361.74747,11563.53342,852.78544,48.42,2729.28008,350.44413
2023-09-10 09:00:00,2023-09-11 16:15:59,3.0,2.4913507884871366,289.82028568846926,283.7895334122197,4.790953778875672,0.4688075587465229,16794.52328,20252.18975,11565.55934,748.22413,46.83,2682.73999,346.47637
2023-09-10 10:00:00,2023-09-11 16:15:59,3.0,2.427709719595,289.1744279022995,283.8582222007646,0.0,0.662222321682047,16073.55677,19728.72492,11524.95846,653.35642,45.42,2557.50992,335.79993
2023-09-10 11:00:00,2023-09-11 16:15:59,3.0,2.427709719595,289.1744279022995,283.8582222007646,0.0,0.662222321682047,16204.54531,20162.66851,11511.90752,655.42878,43.59,2465.51993,327.95735
2023-09-10 12:00:00,2023-09-11 16:15:59,3.0,2.427709719595,289.1744279022995,283.8582222007646,0.0,0.662222321682047,16823.41093,21206.83065,11502.38394,665.13401,46.05,2416.85004,323.80802
2023-09-10 13:00:00,2023-09-11 16:15:59,3.0,2.9817795632705466,294.6141003096049,284.3152213997413,0.866839832765535,0.8283021073741083,17890.12207,22592.76902,11481.21824,741.86269,133.74999,2156.69996,301.62901
2023-09-10 14:00:00,2023-09-11 16:15:59,3.0,2.9817795632705466,294.6141003096049,284.3152213997413,0.866839832765535,0.8283021073741083,19561.21853,24489.89333,11490.18836,779.10684,3056.56005,1744.00997,266.44528
2023-09-10 15:00:00,2023-09-11 16:15:59,3.0,2.9817795632705466,294.6141003096049,284.3152213997413,0.866839832765535,0.8283021073741083,21279.25004,26545.64058,11502.15067,815.47014,6712.30005,1447.12996,241.13488
2023-09-10 16:00:00,2023-09-11 16:15:59,3.0,3.30090356852409,298.8753186357346,283.37330042595846,214.3076142075832,0.977032602949934,22687.5239,28577.25955,11504.31191,902.68211,8191.80996,1134.42997,214.47575
2023-09-10 17:00:00,2023-09-11 16:15:59,3.0,3.30090356852409,298.8753186357346,283.37330042595846,214.3076142075832,0.977032602949934,24085.9189,30752.42633,11508.56884,998.36213,8842.33031,861.57997,191.21402
2023-09-10 18:00:00,2023-09-11 16:15:59,3.0,3.30090356852409,298.8753186357346,283.37330042595846,214.3076142075832,0.977032602949934,25389.82467,32220.26092,11509.04683,1094.12238,9314.60979,754.46999,182.0824
2023-09-10 19:00:00,2023-09-11 16:15:59,3.0,3.5029012998882805,299.7076443154135,282.66949449521013,417.8407173426935,1.1490622929674963,26501.41184,33270.11475,11509.07313,1156.96452,9515.82008,784.28001,184.62384
2023-09-10 20:00:00,2023-09-11 16:15:59,3.0,3.5029012998882805,299.7076443154135,282.66949449521013,417.8407173426935,1.1490622929674963,27193.89575,33883.73526,11500.2795,1210.08467,9635.88032,962.29001,199.80002
2023-09-10 21:00:00,2023-09-11 16:15:59,3.0,3.5029012998882805,299.7076443154135,282.66949449521013,417.8407173426935,1.1490622929674963,27384.08236,33700.07676,11501.65362,1271.73238,9540.02022,1168.02998,217.34031
2023-09-10 22:00:00,2023-09-11 16:15:59,3.0,3.6317530935646247,296.1589125658548,283.4604084677488,615.9711897317795,1.3360457978130096,27596.86793,33474.78546,11517.00455,1325.81506,9087.8201,1359.46999,233.66146
2023-09-10 23:00:00,2023-09-11 16:15:59,3.0,3.6317530935646247,296.1589125658548,283.4604084677488,615.9711897317795,1.3360457978130096,27733.55611,32967.50015,11527.51421,1391.1736,8016.51007,1614.43993,255.39883
2023-09-11 00:00:00,2023-09-11 16:15:59,3.0,3.6317530935646247,296.1589125658548,283.4604084677488,615.9711897317795,1.3360457978130096,26880.26573,32796.77847,11488.584,1702.23689,5834.71332,2180.33929,206.76903
2023-09-11 01:00:00,2023-09-11 16:15:59,3.0,3.247630531383434,292.437242926062,283.9167962957381,433.7441178744152,1.6384825300471426,27418.12779,31252.80592,11496.21201,1693.58829,3948.25505,2232.85724,217.12243
2023-09-11 02:00:00,2023-09-11 16:15:59,3.0,3.247630531383434,292.437242926062,283.9167962957381,433.7441178744152,1.6384825300471426,27351.14423,29763.57792,11498.14913,1595.21205,1035.56747,2318.41209,220.64217
2023-09-11 03:00:00,2023-09-11 16:15:59,3.0,3.247630531383434,292.437242926062,283.9167962957381,433.7441178744152,1.6384825300471426,26502.48696,28241.48178,11499.52516,1538.95649,0.0,2437.77723,229.26412
2023-09-11 04:00:00,2023-09-11 16:15:59,3.0,2.8665343630389195,290.974953823644,284.3265373706038,7.365122000439269,1.9868573530388067,25510.53628,26918.26676,11494.78414,1393.64353,0.0,2598.42429,236.12613
2023-09-11 05:00:00,2023-09-11 16:15:59,3.0,2.8665343630389195,290.974953823644,284.3265373706038,7.365122000439269,1.9868573530388067,24283.67748,25180.9703,11490.36865,1280.7517,0.0,2747.30893,234.6646
2023-09-11 06:00:00,2023-09-11 16:15:59,3.0,2.8665343630389195,290.974953823644,284.3265373706038,7.365122000439269,1.9868573530388067,22879.67942,23501.76682,11461.56884,1138.02352,0.0,2772.43406,236.99857
2023-09-11 07:00:00,2023-09-11 16:15:59,3.0,2.497162648982778,289.9842916205988,284.54833700918147,3.682649426498595,2.2095124872617165,20999.06245,21986.7905,11465.80061,1074.0144,0.0,2767.73415,237.12179
2023-09-11 08:00:00,2023-09-11 16:15:59,3.0,2.497162648982778,289.9842916205988,284.54833700918147,3.682649426498595,2.2095124872617165,19245.77305,20679.98214,11467.50826,965.25548,0.0,2799.96354,237.62217
2023-09-11 09:00:00,2023-09-11 16:15:59,3.0,2.497162648982778,289.9842916205988,284.54833700918147,3.682649426498595,2.2095124872617165,18061.71192,19806.42157,11469.66226,857.94833,0.0,2926.63056,241.87257
2023-09-11 10:00:00,2023-09-11 16:15:59,3.0,2.363307179913817,289.354556131591,284.7579792050926,0.0,2.467560799461362,17152.6806,19517.89649,11430.04708,748.22353,474.93692,3075.0536,245.75141
2023-09-11 11:00:00,2023-09-11 16:15:59,3.0,2.363307179913817,289.354556131591,284.7579792050926,0.0,2.467560799461362,17097.51584,20126.54592,11417.27516,761.04378,729.51995,3232.08885,240.7256
2023-09-11 12:00:00,2023-09-11 16:15:59,3.0,2.363307179913817,289.354556131591,284.7579792050926,0.0,2.467560799461362,17532.0742,21265.26044,11407.97076,779.26476,1091.02622,3296.68101,238.02843
2023-09-11 13:00:00,2023-09-11 16:15:59,3.0,2.774800002308168,293.652203554942,285.29775098860483,0.7230426218288689,2.7977960318791206,18443.07764,22718.24314,11387.17975,862.98331,1549.29197,3372.96109,240.77268
2023-09-11 14:00:00,2023-09-11 16:15:59,3.0,2.774800002308168,293.652203554942,285.29775098860483,0.7230426218288689,2.7977960318791206,19989.79185,24655.94026,11396.17045,888.68833,2276.18423,3472.52491,242.47822
2023-09-11 15:00:00,2023-09-11 16:15:59,3.0,2.774800002308168,293.652203554942,285.29775098860483,0.7230426218288689,2.7977960318791206,21570.23496,26727.12684,11407.97534,928.10551,3632.37208,3558.8793,245.86673
2023-09-11 16:00:00,2023-09-11 16:15:59,3.0,3.087468500555347,297.2459746731871,284.291107608171,178.8418571757639,3.1307016240217536,22848.23165,28747.26584,11410.42322,1021.70629,5314.83057,3686.38588,244.2711
2023-09-11 17:00:00,2023-09-11 16:15:59,3.0,3.087468500555347,297.2459746731871,284.291107608171,178.8418571757639,3.1307016240217536,24124.3088,30860.64657,11414.91876,1125.86942,6826.21816,3823.27669,240.91154
2023-09-11 18:00:00,2023-09-11 16:15:59,3.0,3.087468500555347,297.2459746731871,284.291107608171,178.8418571757639,3.1307016240217536,25295.3773,32247.45044,11415.47565,1237.25653,7776.69176,4009.42839,245.77496
2023-09-11 19:00:00,2023-09-11 16:15:59,3.0,3.346981821745424,297.84127428507844,283.63086074323314,354.3632418172781,3.4523430357171394,26269.01876,33197.3474,11415.51644,1311.81752,8075.10576,4053.33844,243.36284
2023-09-11 20:00:00,2023-09-11 16:15:59,3.0,3.346981821745424,297.84127428507844,283.63086074323314,354.3632418172781,3.4523430357171394,26870.90297,33674.64697,11406.8505,1375.42008,8107.81991,4116.78636,242.4508
2023-09-11 21:00:00,2023-09-11 16:15:59,3.0,3.346981821745424,297.84127428507844,283.63086074323314,354.3632418172781,3.4523430357171394,27038.6902,33347.71479,11408.51927,1460.65293,7630.78563,4211.55292,241.70434
2023-09-11 22:00:00,2023-09-11 16:15:59,3.0,3.5484568731326203,295.1073759228445,284.0909726295166,533.4879169780241,3.822762555154813,27318.7941,32970.3747,11423.88316,1531.30583,6506.09983,4273.28986,244.94367
2023-09-11 23:00:00,2023-09-11 16:15:59,3.0,3.5484568731326203,295.1073759228445,284.0909726295166,533.4879169780241,3.822762555154813,27646.76117,32275.84357,11434.40845,1594.01101,5642.23983,4396.95497,244.46386
2023-09-12 00:00:00,2023-09-11 16:15:59,3.0,3.5484568731326203,295.1073759228445,284.0909726295166,533.4879169780241,3.822762555154813,26773.26028,32056.34316,11398.63739,2044.17635,4191.31905,2180.33929,212.38518
2023-09-12 01:00:00,2023-09-11 16:15:59,3.0,3.5322049870262906,291.7561627943142,284.44680441826046,379.35229081044486,4.307581781913296,27556.12929,30473.48703,11405.96466,2027.52268,2826.95097,2232.85724,222.7835
2023-09-12 02:00:00,2023-09-11 16:15:59,3.0,3.5322049870262906,291.7561627943142,284.44680441826046,379.35229081044486,4.307581781913296,27747.78158,28960.78738,11407.83964,1898.44758,730.13802,2318.41209,226.26005
