UTC time,creation_time (UTC),version,coal,nat_gas,nuclear,hydro,solar,wind,other
2023-08-10 00:00:00,2023-08-13 18:15:09,3.0,30888.0,43374.0,11663.0,2419.0,701.0,2540.0,670.0
2023-08-10 01:00:00,2023-08-13 18:15:09,3.0,30137.0,42552.0,11661.0,1817.0,159.0,2377.0,668.0
2023-08-10 02:00:00,2023-08-13 18:15:09,3.0,29696.0,41684.0,11657.0,1085.0,4.0,2383.0,668.0
2023-08-10 03:00:00,2023-08-13 18:15:09,3.0,28482.0,39364.0,11667.0,659.0,0.0,2675.0,668.0
2023-08-10 04:00:00,2023-08-13 18:15:09,3.0,27431.0,36527.0,11672.0,579.0,0.0,2934.0,672.0
2023-08-10 05:00:00,2023-08-13 18:15:09,3.0,26819.0,33481.0,11676.0,543.0,1.0,3199.0,677.0
2023-08-10 06:00:00,2023-08-13 18:15:09,3.0,24747.0,31112.0,11681.0,534.0,1.0,3485.0,663.0
2023-08-10 07:00:00,2023-08-13 18:15:09,3.0,21795.0,29731.0,11673.0,528.0,0.0,3723.0,647.0
2023-08-10 08:00:00,2023-08-13 18:15:09,3.0,20290.0,29189.0,11684.0,526.0,1.0,3686.0,644.0
2023-08-10 09:00:00,2023-08-13 18:15:09,3.0,19517.0,28653.0,11694.0,530.0,0.0,3768.0,642.0
2023-08-10 10:00:00,2023-08-13 18:15:09,3.0,20155.0,29068.0,11698.0,535.0,1.0,3583.0,643.0
2023-08-10 11:00:00,2023-08-13 18:15:09,3.0,21205.0,30189.0,11698.0,543.0,0.0,3686.0,649.0
2023-08-10 12:00:00,2023-08-13 18:15:09,3.0,22810.0,31146.0,11696.0,545.0,51.0,3999.0,642.0
2023-08-10 13:00:00,2023-08-13 18:15:09,3.0,24337.0,31717.0,11701.0,543.0,564.0,4165.0,647.0
2023-08-10 14:00:00,2023-08-13 18:15:09,3.0,25529.0,33273.0,11705.0,540.0,1307.0,2780.0,649.0
2023-08-10 15:00:00,2023-08-13 18:15:09,3.0,26912.0,34529.0,11698.0,543.0,1874.0,1992.0,666.0
2023-08-10 16:00:00,2023-08-13 18:15:09,3.0,27936.0,36370.0,11690.0,549.0,2359.0,2120.0,675.0
2023-08-10 17:00:00,2023-08-13 18:15:09,3.0,28746.0,38989.0,11683.0,1157.0,2486.0,2521.0,680.0
2023-08-10 18:00:00,2023-08-13 18:15:09,3.0,29176.0,40574.0,11675.0,2355.0,2464.0,3099.0,684.0
2023-08-10 19:00:00,2023-08-13 18:15:09,3.0,30078.0,41793.0,11668.0,2659.0,2533.0,3851.0,694.0
2023-08-10 20:00:00,2023-08-13 18:15:09,3.0,30387.0,41840.0,11657.0,3087.0,2509.0,4915.0,707.0
2023-08-10 21:00:00,2023-08-13 18:15:09,3.0,30542.0,42583.0,11654.0,2948.0,2554.0,6267.0,707.0
2023-08-10 22:00:00,2023-08-13 18:15:09,3.0,30614.0,43210.0,11652.0,3070.0,2352.0,6882.0,727.0
2023-08-10 23:00:00,2023-08-13 18:15:09,3.0,30622.0,42496.0,11651.0,2886.0,2075.0,7865.0,710.0
