datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-29 00:00:00,2023-08-30 02:35:36,3.0,2.852956468566221,294.4196887481704,286.3643882858444,18.775958694318085,0.5615336524691126,30021.5144,39543.43191,10548.05274,2126.70937,9158.66015,1076.83001,209.56508
2023-08-29 01:00:00,2023-08-30 02:35:36,3.0,2.852956468566221,294.4196887481704,286.3643882858444,18.775958694318085,0.5615336524691126,29755.83341,37889.83186,10552.53341,2089.8351,3410.64001,1494.77999,245.19726
2023-08-29 02:00:00,2023-08-30 02:35:36,3.0,2.852956468566221,294.4196887481704,286.3643882858444,18.775958694318085,0.5615336524691126,28840.05523,36477.55903,10553.82444,1945.72872,188.29,1875.16992,277.62727
2023-08-29 03:00:00,2023-08-30 02:35:36,3.0,2.852956468566221,294.4196887481704,286.3643882858444,18.775958694318085,0.5615336524691126,27208.44741,35087.71089,10556.56506,1820.40973,0.0,2140.50005,300.2479
2023-08-29 04:00:00,2023-08-30 02:35:36,3.0,2.5387468081314024,292.84931535828366,286.2449078672458,18.775958694318085,0.5615336524691126,25607.72618,33955.98565,10555.25269,1590.45128,0.0,2241.79996,308.88418
2023-08-29 05:00:00,2023-08-30 02:35:36,3.0,2.5387468081314024,292.84931535828366,286.2449078672458,18.775958694318085,0.5615336524691126,24066.61289,32196.771,10553.68607,1392.92286,0.0,2229.25999,307.81509
2023-08-29 06:00:00,2023-08-30 02:35:36,3.0,2.5387468081314024,292.84931535828366,286.2449078672458,18.775958694318085,0.5615336524691126,22648.68335,30491.4576,10531.44089,1157.22028,0.0,2189.91994,304.46117
2023-08-29 07:00:00,2023-08-30 02:35:36,3.0,2.576600500878469,291.79383079097846,286.09696956535527,9.387932804596025,0.8845326016766147,20956.3828,28806.97104,10536.97131,1017.51805,0.0,2123.27005,298.77896
2023-08-29 08:00:00,2023-08-30 02:35:36,3.0,2.576600500878469,291.79383079097846,286.09696956535527,9.387932804596025,0.8845326016766147,19565.88596,27298.61587,10539.76797,841.33521,0.0,2110.92997,297.72691
2023-08-29 09:00:00,2023-08-30 02:35:36,3.0,2.576600500878469,291.79383079097846,286.09696956535527,9.387932804596025,0.8845326016766147,18883.67577,26237.56406,10543.15544,688.16462,0.0,2152.94007,301.30847
