datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-12 00:00:00,2023-08-13 18:27:37,3.0,3.483986245947536,296.4661620306459,288.3950048971158,33.31270467073487,0.3482390589006077,24622.49446,30474.24418,11556.68605,1041.46541,9430.2004,2994.90986,373.0903
2023-08-12 01:00:00,2023-08-13 18:27:37,3.0,3.483986245947536,296.4661620306459,288.3950048971158,33.31270467073487,0.3482390589006077,24881.30736,29312.12067,11564.54238,1062.24635,4533.12982,3374.51999,405.45383
2023-08-12 02:00:00,2023-08-13 18:27:37,3.0,3.483986245947536,296.4661620306459,288.3950048971158,33.31270467073487,0.3482390589006077,24795.73776,28222.5478,11566.52599,1029.0113,673.10003,3524.48997,418.23947
2023-08-12 03:00:00,2023-08-13 18:27:37,3.0,3.483986245947536,296.4661620306459,288.3950048971158,33.31270467073487,0.3482390589006077,24263.72662,27144.67421,11567.80292,1044.90964,0.0,3552.47015,420.62491
2023-08-12 04:00:00,2023-08-13 18:27:37,3.0,3.2645264853755487,294.9574134716651,288.5860393793162,33.31270467073487,0.3482390589006077,23884.50792,26213.89398,11562.81376,978.75924,0.0,3534.54003,419.09628
2023-08-12 05:00:00,2023-08-13 18:27:37,3.0,3.2645264853755487,294.9574134716651,288.5860393793162,33.31270467073487,0.3482390589006077,23574.02171,24860.28722,11558.19206,935.3246,0.0,3439.85002,411.02352
2023-08-12 06:00:00,2023-08-13 18:27:37,3.0,3.2645264853755487,294.9574134716651,288.5860393793162,33.31270467073487,0.3482390589006077,23204.98123,23494.28017,11528.91769,902.42744,0.0,3230.96991,393.21552
2023-08-12 07:00:00,2023-08-13 18:27:37,3.0,3.1506644379936333,293.89270085326007,288.6166084352285,16.656386416494016,0.5661880157861117,22530.46318,22218.30871,11533.05531,907.53984,0.0,2883.14003,363.5614
2023-08-12 08:00:00,2023-08-13 18:27:37,3.0,3.1506644379936333,293.89270085326007,288.6166084352285,16.656386416494016,0.5661880157861117,21939.2057,21096.43164,11534.68443,860.48485,0.0,2657.74008,344.34501
2023-08-12 09:00:00,2023-08-13 18:27:37,3.0,3.1506644379936333,293.89270085326007,288.6166084352285,16.656386416494016,0.5661880157861117,21671.67168,20320.47816,11536.74886,788.60941,0.0,2441.04001,325.87032
2023-08-12 10:00:00,2023-08-13 18:27:37,3.0,2.986830112518219,293.4553570344559,288.80898940619005,0.0,0.7699463192289983,21438.84834,19991.31762,11496.44415,730.53168,0.0,2238.64007,308.61479
2023-08-12 11:00:00,2023-08-13 18:27:37,3.0,2.986830112518219,293.4553570344559,288.80898940619005,0.0,0.7699463192289983,21684.94757,20450.05525,11483.47707,733.72161,0.0,2058.95001,293.29538
2023-08-12 12:00:00,2023-08-13 18:27:37,3.0,2.986830112518219,293.4553570344559,288.80898940619005,0.0,0.7699463192289983,22065.80793,21343.74035,11474.01943,735.88974,0.04,1854.05999,275.82755
2023-08-12 13:00:00,2023-08-13 18:27:37,3.0,3.8617908698347767,298.47786210525646,289.02287886887274,2.758284590587592,0.9700342852575996,22654.23491,22491.29525,11452.9658,794.40417,1056.99001,1599.40001,254.1166
2023-08-12 14:00:00,2023-08-13 18:27:37,3.0,3.8617908698347767,298.47786210525646,289.02287886887274,2.758284590587592,0.9700342852575996,23546.80575,24029.0422,11461.94239,820.14894,5478.47982,1257.76996,224.99106
2023-08-12 15:00:00,2023-08-13 18:27:37,3.0,3.8617908698347767,298.47786210525646,289.02287886887274,2.758284590587592,0.9700342852575996,24204.15301,25633.25649,11473.85744,816.42828,10203.18979,887.27999,193.40506
2023-08-12 16:00:00,2023-08-13 18:27:37,3.0,4.120556196525932,302.6217307279661,287.815469941259,262.2227768363499,1.1127709998748665,24606.46961,27169.94735,11476.10444,847.57979,12252.00973,572.81001,166.59504
2023-08-12 17:00:00,2023-08-13 18:27:37,3.0,4.120556196525932,302.6217307279661,287.815469941259,262.2227768363499,1.1127709998748665,25019.708,28834.52608,11480.43341,881.68753,12993.39007,342.21,146.93532
2023-08-12 18:00:00,2023-08-13 18:27:37,3.0,4.120556196525932,302.6217307279661,287.815469941259,262.2227768363499,1.1127709998748665,25430.41739,29867.86881,11480.93503,912.83153,13312.87989,238.95001,138.13192
2023-08-12 19:00:00,2023-08-13 18:27:37,3.0,4.4364923214616265,303.9028367407758,286.9830450612549,466.69556509480685,1.2032938176315846,25713.87969,30543.82627,11480.96591,909.52588,13345.84018,238.4,138.08503
2023-08-12 20:00:00,2023-08-13 18:27:37,3.0,4.4364923214616265,303.9028367407758,286.9830450612549,466.69556509480685,1.2032938176315846,25706.96438,30853.9236,11472.21039,921.68487,13219.53979,317.65001,144.84146
2023-08-12 21:00:00,2023-08-13 18:27:37,3.0,4.4364923214616265,303.9028367407758,286.9830450612549,466.69556509480685,1.2032938176315846,25472.89424,30512.98154,11473.67295,933.67832,12935.55997,487.24,159.2998
2023-08-12 22:00:00,2023-08-13 18:27:37,3.0,4.343611199025736,301.102428314166,287.8769639259956,704.4236343785876,1.3605979218989013,25417.50201,30217.99327,11489.02769,943.00829,12393.03967,756.1,182.22136
2023-08-12 23:00:00,2023-08-13 18:27:37,3.0,4.343611199025736,301.102428314166,287.8769639259956,704.4236343785876,1.3605979218989013,25432.62771,29724.69435,11499.54231,997.4121,11518.10025,1107.96999,212.21991
2023-08-13 00:00:00,2023-08-13 18:27:37,3.0,4.343611199025736,301.102428314166,287.8769639259956,704.4236343785876,1.3605979218989013,25631.48717,31991.50501,11374.81378,1409.63665,7989.58453,2180.33929,206.76903
2023-08-13 01:00:00,2023-08-13 18:27:37,3.0,3.7333574369024665,296.2553239866269,287.9754775953727,530.6422236304136,1.7144674150283477,25676.42113,30464.06965,11382.06138,1418.39501,5398.94921,2232.85724,217.12243
2023-08-13 02:00:00,2023-08-13 18:27:37,3.0,3.7333574369024665,296.2553239866269,287.9754775953727,530.6422236304136,1.7144674150283477,25330.27682,28998.29503,11383.92035,1350.68768,1363.57958,2318.41209,220.64217
2023-08-13 03:00:00,2023-08-13 18:27:37,3.0,3.7333574369024665,296.2553239866269,287.9754775953727,530.6422236304136,1.7144674150283477,24516.97186,27518.60451,11385.46105,1337.04484,0.0,2437.77723,229.26412
2023-08-13 04:00:00,2023-08-13 18:27:37,3.0,3.37866307363688,294.4234906503849,288.3888454944663,25.78136246457621,2.281123151759698,23865.51415,26246.21384,11381.13475,1242.64938,0.0,2598.42429,236.12613
2023-08-13 05:00:00,2023-08-13 18:27:37,3.0,3.37866307363688,294.4234906503849,288.3888454944663,25.78136246457621,2.281123151759698,23327.30015,24598.12271,11377.06422,1179.29957,0.0,2747.30893,234.6646
2023-08-13 06:00:00,2023-08-13 18:27:37,3.0,3.37866307363688,294.4234906503849,288.3888454944663,25.78136246457621,2.281123151759698,22807.66791,23016.80438,11349.05725,1095.73098,0.0,2772.43406,236.99857
2023-08-13 07:00:00,2023-08-13 18:27:37,3.0,3.0548833799466704,293.2209989147225,288.658015197798,12.890782209625147,2.702858060490061,22024.11649,21605.99363,11353.44606,1077.01835,0.0,2767.73415,237.12179
2023-08-13 08:00:00,2023-08-13 18:27:37,3.0,3.0548833799466704,293.2209989147225,288.658015197798,12.890782209625147,2.702858060490061,21382.16532,20404.78812,11355.28559,1008.6263,0.0,2799.96354,237.62217
2023-08-13 09:00:00,2023-08-13 18:27:37,3.0,3.0548833799466704,293.2209989147225,288.658015197798,12.890782209625147,2.702858060490061,21138.83328,19622.33098,11357.58863,927.85375,0.0,2926.63056,241.87257
2023-08-13 10:00:00,2023-08-13 18:27:37,3.0,2.9442913184685886,292.78238457202457,288.935376421996,0.0,3.020162286205149,20957.10706,19405.78084,11319.12574,844.13397,687.86284,3075.0536,245.75141
2023-08-13 11:00:00,2023-08-13 18:27:37,3.0,2.9442913184685886,292.78238457202457,288.935376421996,0.0,3.020162286205149,21312.4768,20048.24225,11306.6801,861.41931,1179.22787,3232.08885,240.7256
2023-08-13 12:00:00,2023-08-13 18:27:37,3.0,2.9442913184685886,292.78238457202457,288.935376421996,0.0,3.020162286205149,21840.65313,21181.68413,11297.6307,876.10839,1890.533,3296.68101,238.02843
2023-08-13 13:00:00,2023-08-13 18:27:37,3.0,3.704328411119069,297.154632251638,289.0719717926247,2.6094169952095685,3.360275335355529,22589.74065,22611.64816,11277.27842,946.83219,2732.14759,3372.96109,240.77268
2023-08-13 14:00:00,2023-08-13 18:27:37,3.0,3.704328411119069,297.154632251638,289.0719717926247,2.6094169952095685,3.360275335355529,23668.44656,24504.98281,11286.29351,959.09821,3905.77835,3472.52491,242.47822
2023-08-13 15:00:00,2023-08-13 18:27:37,3.0,3.704328411119069,297.154632251638,289.0719717926247,2.6094169952095685,3.360275335355529,24540.6513,26516.06212,11297.91391,965.87222,5861.75853,3558.8793,245.86673
2023-08-13 16:00:00,2023-08-13 18:27:37,3.0,4.045282346792927,301.102114592,287.99980560826333,234.4979127671806,3.65156269909371,25136.77043,28465.56164,11300.69685,1014.51396,8192.24368,3686.38588,244.2711
2023-08-13 17:00:00,2023-08-13 18:27:37,3.0,4.045282346792927,301.102114592,287.99980560826333,234.4979127671806,3.65156269909371,25739.96581,30496.89863,11305.47102,1069.7787,10209.14052,3823.27669,240.91154
