Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
38592,2023-05-28 00:00:00,111.1,198.0,362.0,0.0,6.0,0.0,1994.0
38593,2023-05-28 01:00:00,120.5,202.0,368.0,0.0,6.0,0.0,1828.0
38594,2023-05-28 02:00:00,116.79,202.0,372.0,0.0,47.0,0.0,1872.0
38595,2023-05-28 03:00:00,101.99,201.0,365.0,0.0,49.0,71.0,2136.0
38596,2023-05-28 04:00:00,91.23,208.0,380.0,0.0,61.0,461.0,2164.0
38597,2023-05-28 05:00:00,77.01,204.0,390.0,0.0,66.0,1096.0,2131.0
38598,2023-05-28 06:00:00,68.61,202.0,423.0,0.0,88.0,1751.0,2055.0
38599,2023-05-28 07:00:00,61.96,201.0,392.0,0.0,37.0,2564.0,1612.0
38600,2023-05-28 08:00:00,59.67,223.0,412.0,0.0,57.0,2961.0,1742.0
38601,2023-05-28 09:00:00,54.94,201.0,363.0,0.0,69.0,2954.0,1638.0
38602,2023-05-28 10:00:00,56.74,202.0,360.0,0.0,64.0,2993.0,1434.0
38603,2023-05-28 11:00:00,65.0,201.0,361.0,0.0,59.0,2631.0,1153.0
38604,2023-05-28 12:00:00,69.54,201.0,385.0,0.0,51.0,2609.0,999.0
38605,2023-05-28 13:00:00,79.94,200.0,367.0,0.0,42.0,2121.0,870.0
38606,2023-05-28 14:00:00,88.97,200.0,401.0,0.0,59.0,1655.0,1061.0
38607,2023-05-28 15:00:00,104.04,198.0,445.0,0.0,147.0,988.0,1251.0
38608,2023-05-28 16:00:00,158.28,198.0,759.0,0.0,280.0,329.0,1159.0
38609,2023-05-28 17:00:00,180.5,195.0,943.0,0.0,409.0,42.0,1165.0
38610,2023-05-28 18:00:00,181.78,191.0,1086.0,0.0,402.0,0.0,1330.0
38611,2023-05-28 19:00:00,172.66,195.0,907.0,0.0,352.0,0.0,1348.0
38612,2023-05-28 20:00:00,191.69,192.0,1064.0,0.0,260.0,0.0,1299.0
38613,2023-05-28 21:00:00,197.98,195.0,881.0,0.0,59.0,0.0,1260.0
38614,2023-05-28 22:00:00,198.61,193.0,909.0,0.0,32.0,0.0,1298.0
38615,2023-05-28 23:00:00,173.92,193.0,641.0,0.0,32.0,0.0,1341.0
