Unnamed: 0,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
39192,2023-06-22 00:00:00,338.08,318.0,2130.0,0.0,38.0,0.0,560.0
39193,2023-06-22 01:00:00,328.39,317.0,2236.0,0.0,96.0,0.0,604.0
39194,2023-06-22 02:00:00,301.59,318.0,2154.0,0.0,294.0,3.0,675.0
39195,2023-06-22 03:00:00,262.03,318.0,1703.0,0.0,439.0,88.0,779.0
39196,2023-06-22 04:00:00,217.59,318.0,1705.0,0.0,604.0,543.0,840.0
39197,2023-06-22 05:00:00,194.06,452.0,1908.0,0.0,801.0,1510.0,737.0
39198,2023-06-22 06:00:00,170.62,612.0,1673.0,0.0,827.0,2517.0,725.0
39199,2023-06-22 07:00:00,140.01,613.0,1348.0,0.0,694.0,3448.0,787.0
39200,2023-06-22 08:00:00,68.08,1.0,1208.0,0.0,388.0,4107.0,872.0
39201,2023-06-22 09:00:00,74.41,1.0,1422.0,0.0,229.0,4462.0,967.0
39202,2023-06-22 10:00:00,88.57,183.0,1329.0,0.0,89.0,4486.0,1035.0
39203,2023-06-22 11:00:00,105.11,249.0,1551.0,0.0,71.0,4349.0,1040.0
39204,2023-06-22 12:00:00,132.94,407.0,1738.0,0.0,45.0,3975.0,999.0
39205,2023-06-22 13:00:00,162.75,592.0,1728.0,0.0,56.0,3331.0,986.0
39206,2023-06-22 14:00:00,180.01,387.0,2184.0,0.0,154.0,2477.0,921.0
39207,2023-06-22 15:00:00,222.23,365.0,2970.0,0.0,634.0,1431.0,793.0
39208,2023-06-22 16:00:00,249.76,366.0,3289.0,0.0,1148.0,517.0,666.0
39209,2023-06-22 17:00:00,264.2,366.0,3299.0,0.0,1265.0,95.0,648.0
39210,2023-06-22 18:00:00,272.7,366.0,3383.0,0.0,1181.0,2.0,678.0
39211,2023-06-22 19:00:00,277.29,366.0,3427.0,0.0,1085.0,0.0,698.0
39212,2023-06-22 20:00:00,284.44,368.0,3194.0,0.0,947.0,0.0,629.0
39213,2023-06-22 21:00:00,285.6,367.0,2793.0,0.0,848.0,0.0,587.0
39214,2023-06-22 22:00:00,328.02,367.0,2779.0,0.0,294.0,0.0,545.0
39215,2023-06-22 23:00:00,343.48,367.0,2641.0,0.0,183.0,0.0,466.0
