UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-11-19 00:00:00,360.0,632.0,0.0,32.0,0.0,2681.0
2023-11-19 01:00:00,343.0,457.0,0.0,32.0,0.0,2611.0
2023-11-19 02:00:00,340.0,456.0,0.0,32.0,0.0,2564.0
2023-11-19 03:00:00,344.0,457.0,0.0,32.0,0.0,2517.0
2023-11-19 04:00:00,341.0,475.0,0.0,32.0,0.0,2335.0
2023-11-19 05:00:00,345.0,472.0,0.0,58.0,116.0,2217.0
2023-11-19 06:00:00,364.0,549.0,0.0,130.0,1251.0,2086.0
2023-11-19 07:00:00,353.0,457.0,0.0,54.0,2719.0,2051.0
2023-11-19 08:00:00,350.0,455.0,0.0,71.0,3575.0,1752.0
2023-11-19 09:00:00,341.0,452.0,0.0,84.0,3917.0,1413.0
2023-11-19 10:00:00,336.0,486.0,0.0,93.0,4012.0,1157.0
2023-11-19 11:00:00,336.0,478.0,0.0,85.0,3738.0,934.0
2023-11-19 12:00:00,337.0,519.0,0.0,60.0,3014.0,734.0
2023-11-19 13:00:00,339.0,638.0,0.0,112.0,2026.0,593.0
2023-11-19 14:00:00,370.0,1129.0,0.0,389.0,575.0,444.0
2023-11-19 15:00:00,397.0,1371.0,0.0,581.0,5.0,403.0
2023-11-19 16:00:00,412.0,1366.0,0.0,716.0,2.0,516.0
2023-11-19 17:00:00,414.0,1302.0,0.0,770.0,0.0,559.0
2023-11-19 18:00:00,415.0,1472.0,0.0,748.0,0.0,562.0
2023-11-19 19:00:00,415.0,1576.0,0.0,641.0,0.0,651.0
2023-11-19 20:00:00,416.0,1674.0,0.0,486.0,0.0,664.0
2023-11-19 21:00:00,420.0,1505.0,0.0,288.0,0.0,707.0
2023-11-19 22:00:00,429.0,1259.0,0.0,99.0,0.0,647.0
2023-11-19 23:00:00,407.0,1177.0,0.0,60.0,0.0,700.0
