Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
40296,2023-08-07 00:00:00,2024-07-17 00:00:00,3.1,307.74,301.0,2341.0,0.0,84.0,0.0,832.0
40297,2023-08-07 01:00:00,2024-07-17 00:00:00,3.1,304.68,301.0,2193.0,0.0,85.0,0.0,835.0
40298,2023-08-07 02:00:00,2024-07-17 00:00:00,3.1,293.65,301.0,2100.0,0.0,180.0,1.0,843.0
40299,2023-08-07 03:00:00,2024-07-17 00:00:00,3.1,292.4,303.0,2274.0,0.0,329.0,15.0,744.0
40300,2023-08-07 04:00:00,2024-07-17 00:00:00,3.1,278.94,342.0,2641.0,0.0,601.0,342.0,509.0
40301,2023-08-07 05:00:00,2024-07-17 00:00:00,3.1,227.66,421.0,2392.0,0.0,701.0,1474.0,305.0
40302,2023-08-07 06:00:00,2024-07-17 00:00:00,3.1,181.45,427.0,2135.0,0.0,603.0,2809.0,168.0
40303,2023-08-07 07:00:00,2024-07-17 00:00:00,3.1,142.69,414.0,1742.0,0.0,559.0,3870.0,137.0
40304,2023-08-07 08:00:00,2024-07-17 00:00:00,3.1,104.87,398.0,1020.0,0.0,367.0,4590.0,108.0
40305,2023-08-07 09:00:00,2024-07-17 00:00:00,3.1,97.64,416.0,958.0,0.0,355.0,4976.0,163.0
40306,2023-08-07 10:00:00,2024-07-17 00:00:00,3.1,98.23,430.0,988.0,0.0,263.0,5143.0,224.0
40307,2023-08-07 11:00:00,2024-07-17 00:00:00,3.1,95.29,429.0,883.0,0.0,247.0,5014.0,277.0
40308,2023-08-07 12:00:00,2024-07-17 00:00:00,3.1,99.32,430.0,874.0,0.0,246.0,4603.0,393.0
40309,2023-08-07 13:00:00,2024-07-17 00:00:00,3.1,136.05,431.0,1525.0,0.0,227.0,3882.0,490.0
40310,2023-08-07 14:00:00,2024-07-17 00:00:00,3.1,169.11,410.0,2029.0,0.0,410.0,2844.0,589.0
40311,2023-08-07 15:00:00,2024-07-17 00:00:00,3.1,206.58,302.0,2729.0,0.0,780.0,1579.0,609.0
40312,2023-08-07 16:00:00,2024-07-17 00:00:00,3.1,261.62,301.0,3434.0,0.0,974.0,436.0,586.0
40313,2023-08-07 17:00:00,2024-07-17 00:00:00,3.1,273.44,300.0,3526.0,0.0,1175.0,30.0,574.0
40314,2023-08-07 18:00:00,2024-07-17 00:00:00,3.1,263.44,308.0,3581.0,0.0,1366.0,0.0,663.0
40315,2023-08-07 19:00:00,2024-07-17 00:00:00,3.1,276.46,307.0,3458.0,0.0,1075.0,0.0,632.0
40316,2023-08-07 20:00:00,2024-07-17 00:00:00,3.1,291.1,300.0,3456.0,0.0,832.0,0.0,588.0
40317,2023-08-07 21:00:00,2024-07-17 00:00:00,3.1,303.13,301.0,2998.0,0.0,506.0,0.0,609.0
40318,2023-08-07 22:00:00,2024-07-17 00:00:00,3.1,324.41,301.0,2824.0,0.0,276.0,0.0,525.0
40319,2023-08-07 23:00:00,2024-07-17 00:00:00,3.1,342.19,300.0,2666.0,0.0,83.0,0.0,500.0
