UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-02-06 00:00:00,923.0,989.0,0.0,284.0,0.0,1837.0
2023-02-06 01:00:00,931.0,968.0,0.0,190.0,0.0,1836.0
2023-02-06 02:00:00,934.0,982.0,0.0,266.0,0.0,1856.0
2023-02-06 03:00:00,885.0,954.0,0.0,337.0,0.0,1874.0
2023-02-06 04:00:00,773.0,1092.0,0.0,384.0,0.0,1894.0
2023-02-06 05:00:00,849.0,1554.0,0.0,709.0,11.0,1870.0
2023-02-06 06:00:00,985.0,1644.0,0.0,854.0,329.0,1895.0
2023-02-06 07:00:00,1076.0,2128.0,0.0,1097.0,1135.0,1807.0
2023-02-06 08:00:00,1123.0,1341.0,0.0,897.0,2140.0,1806.0
2023-02-06 09:00:00,1026.0,1101.0,0.0,498.0,2825.0,1891.0
2023-02-06 10:00:00,1058.0,1119.0,0.0,238.0,3081.0,1866.0
2023-02-06 11:00:00,1094.0,1183.0,0.0,215.0,2968.0,1822.0
2023-02-06 12:00:00,1147.0,1138.0,0.0,245.0,2571.0,1863.0
2023-02-06 13:00:00,1149.0,1235.0,0.0,482.0,1913.0,1988.0
2023-02-06 14:00:00,1201.0,1518.0,0.0,744.0,1008.0,2047.0
2023-02-06 15:00:00,1327.0,1729.0,0.0,1005.0,164.0,2075.0
2023-02-06 16:00:00,1329.0,1826.0,0.0,1013.0,0.0,2106.0
2023-02-06 17:00:00,1311.0,2131.0,0.0,804.0,0.0,2172.0
2023-02-06 18:00:00,1285.0,2028.0,0.0,935.0,0.0,2220.0
2023-02-06 19:00:00,1229.0,1803.0,0.0,868.0,0.0,2285.0
2023-02-06 20:00:00,1228.0,1713.0,0.0,630.0,0.0,2282.0
2023-02-06 21:00:00,1217.0,1478.0,0.0,532.0,0.0,2260.0
2023-02-06 22:00:00,1175.0,1108.0,0.0,101.0,0.0,2216.0
2023-02-06 23:00:00,1150.0,948.0,0.0,70.0,0.0,2173.0
