Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind
43056,2023-11-30 00:00:00,2024-07-17 00:00:00,3.1,355.12,366.0,2079.0,0.0,178.0,0.0,1138.0
43057,2023-11-30 01:00:00,2024-07-17 00:00:00,3.1,385.62,449.0,2025.0,0.0,178.0,0.0,913.0
43058,2023-11-30 02:00:00,2024-07-17 00:00:00,3.1,407.22,640.0,1923.0,0.0,136.0,0.0,937.0
43059,2023-11-30 03:00:00,2024-07-17 00:00:00,3.1,436.83,693.0,1982.0,0.0,162.0,0.0,714.0
43060,2023-11-30 04:00:00,2024-07-17 00:00:00,3.1,430.86,725.0,2455.0,0.0,428.0,0.0,603.0
43061,2023-11-30 05:00:00,2024-07-17 00:00:00,3.1,395.9,854.0,2945.0,0.0,1071.0,55.0,576.0
43062,2023-11-30 06:00:00,2024-07-17 00:00:00,3.1,354.98,996.0,2939.0,0.0,1240.0,851.0,540.0
43063,2023-11-30 07:00:00,2024-07-17 00:00:00,3.1,302.66,1031.0,2358.0,0.0,1077.0,2048.0,505.0
43064,2023-11-30 08:00:00,2024-07-17 00:00:00,3.1,274.49,987.0,2005.0,0.0,737.0,2869.0,484.0
43065,2023-11-30 09:00:00,2024-07-17 00:00:00,3.1,262.94,986.0,1918.0,0.0,529.0,3319.0,536.0
43066,2023-11-30 10:00:00,2024-07-17 00:00:00,3.1,255.87,979.0,1826.0,0.0,451.0,3368.0,674.0
43067,2023-11-30 11:00:00,2024-07-17 00:00:00,3.1,261.56,979.0,1829.0,0.0,392.0,3081.0,815.0
43068,2023-11-30 12:00:00,2024-07-17 00:00:00,3.1,285.42,984.0,1935.0,0.0,484.0,2250.0,927.0
43069,2023-11-30 13:00:00,2024-07-17 00:00:00,3.1,331.62,985.0,2557.0,0.0,664.0,1203.0,1051.0
43070,2023-11-30 14:00:00,2024-07-17 00:00:00,3.1,359.07,996.0,2943.0,0.0,1031.0,282.0,1179.0
43071,2023-11-30 15:00:00,2024-07-17 00:00:00,3.1,346.62,993.0,2978.0,0.0,1415.0,3.0,1310.0
43072,2023-11-30 16:00:00,2024-07-17 00:00:00,3.1,332.47,997.0,2862.0,0.0,1543.0,1.0,1433.0
43073,2023-11-30 17:00:00,2024-07-17 00:00:00,3.1,337.23,1000.0,2848.0,0.0,1342.0,0.0,1525.0
43074,2023-11-30 18:00:00,2024-07-17 00:00:00,3.1,339.86,979.0,3045.0,0.0,1350.0,0.0,1523.0
43075,2023-11-30 19:00:00,2024-07-17 00:00:00,3.1,321.17,802.0,2717.0,0.0,1200.0,0.0,1619.0
43076,2023-11-30 20:00:00,2024-07-17 00:00:00,3.1,318.54,682.0,2589.0,0.0,1006.0,0.0,1592.0
43077,2023-11-30 21:00:00,2024-07-17 00:00:00,3.1,316.44,682.0,2068.0,0.0,669.0,0.0,1659.0
43078,2023-11-30 22:00:00,2024-07-17 00:00:00,3.1,338.56,681.0,1668.0,0.0,74.0,0.0,1701.0
43079,2023-11-30 23:00:00,2024-07-17 00:00:00,3.1,317.08,663.0,1251.0,0.0,68.0,0.0,1731.0
