UTC time,coal,nat_gas,oil,hydro,solar,wind
2023-05-04 00:00:00,423.0,1418.0,0.0,6.0,0.0,437.0
2023-05-04 01:00:00,418.0,1450.0,0.0,6.0,0.0,384.0
2023-05-04 02:00:00,417.0,1584.0,0.0,7.0,0.0,315.0
2023-05-04 03:00:00,414.0,1818.0,0.0,66.0,16.0,284.0
2023-05-04 04:00:00,414.0,1834.0,0.0,367.0,228.0,292.0
2023-05-04 05:00:00,417.0,1962.0,0.0,577.0,595.0,257.0
2023-05-04 06:00:00,444.0,1848.0,0.0,463.0,1108.0,197.0
2023-05-04 07:00:00,448.0,1631.0,0.0,459.0,1632.0,194.0
2023-05-04 08:00:00,448.0,1350.0,0.0,224.0,2128.0,195.0
2023-05-04 09:00:00,448.0,1273.0,0.0,148.0,2370.0,231.0
2023-05-04 10:00:00,447.0,1043.0,0.0,139.0,2497.0,263.0
2023-05-04 11:00:00,445.0,906.0,0.0,140.0,2402.0,374.0
2023-05-04 12:00:00,420.0,1036.0,0.0,238.0,1946.0,352.0
2023-05-04 13:00:00,410.0,1334.0,0.0,152.0,1292.0,417.0
2023-05-04 14:00:00,420.0,1720.0,0.0,176.0,814.0,504.0
2023-05-04 15:00:00,424.0,2050.0,0.0,376.0,412.0,496.0
2023-05-04 16:00:00,421.0,2246.0,0.0,585.0,110.0,458.0
2023-05-04 17:00:00,421.0,2314.0,0.0,812.0,2.0,529.0
2023-05-04 18:00:00,448.0,2408.0,0.0,744.0,0.0,497.0
2023-05-04 19:00:00,453.0,2323.0,0.0,637.0,0.0,506.0
2023-05-04 20:00:00,443.0,2199.0,0.0,304.0,0.0,549.0
2023-05-04 21:00:00,432.0,1812.0,0.0,105.0,0.0,612.0
2023-05-04 22:00:00,433.0,1716.0,0.0,28.0,0.0,670.0
2023-05-04 23:00:00,445.0,1548.0,0.0,28.0,0.0,767.0
