datetime,param,level,latitude,longitude,3 hr acc,6 hr acc,9 hr acc,12 hr acc,15 hr acc,18 hr acc,21 hr acc,24 hr acc,27 hr acc,30 hr acc,33 hr acc,36 hr acc,39 hr acc,42 hr acc,45 hr acc,48 hr acc,51 hr acc,54 hr acc,57 hr acc,60 hr acc,63 hr acc,66 hr acc,69 hr acc,72 hr acc,75 hr acc,78 hr acc,81 hr acc,84 hr acc,87 hr acc,90 hr acc,93 hr acc,96 hr acc
2023-06-27 00:00:00,APCP,surface,26.75,-108.75,0.026987262644090536,0.032832100673201074,0.03507767465940577,0.03517082008400557,0.03517082008400557,0.03517082008400557,0.03629467153150645,0.04920481344649507,0.13112962995095057,0.14752852881944328,0.14999652821184273,0.15039496944739866,0.15044351611878895,0.15122470434436364,0.23092053021651554,0.5247036239354391,0.6142927816700883,0.6291608059090171,0.6443609365355144,0.6551032546862214,0.6553943110015209,0.6563301554257934,0.6737981595609407,0.809437022512562,1.070748198944441,1.1321412804785604,1.139316880927293,1.1417050993651556,1.1427795157636915,1.1431175431894778,1.178232146295885,1.457340254201071
