Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
40728,2023-08-25 00:00:00,2024-07-17 00:00:00,3.1,412.57,867.0,2254.0,979.0,297.0,55.0,0.0
40729,2023-08-25 01:00:00,2024-07-17 00:00:00,3.1,416.52,868.0,2183.0,978.0,293.0,0.0,0.0
40730,2023-08-25 02:00:00,2024-07-17 00:00:00,3.1,411.42,814.0,2070.0,980.0,268.0,0.0,0.0
40731,2023-08-25 03:00:00,2024-07-17 00:00:00,3.1,415.97,713.0,2012.0,979.0,106.0,0.0,0.0
40732,2023-08-25 04:00:00,2024-07-17 00:00:00,3.1,404.27,545.0,1930.0,981.0,19.0,0.0,0.0
40733,2023-08-25 05:00:00,2024-07-17 00:00:00,3.1,383.7,437.0,1694.0,979.0,19.0,0.0,0.0
40734,2023-08-25 06:00:00,2024-07-17 00:00:00,3.1,382.03,441.0,1626.0,980.0,17.0,0.0,0.0
40735,2023-08-25 07:00:00,2024-07-17 00:00:00,3.1,381.81,430.0,1661.0,980.0,16.0,0.0,0.0
40736,2023-08-25 08:00:00,2024-07-17 00:00:00,3.1,381.51,433.0,1644.0,981.0,16.0,0.0,0.0
40737,2023-08-25 09:00:00,2024-07-17 00:00:00,3.1,379.46,439.0,1576.0,983.0,18.0,0.0,0.0
40738,2023-08-25 10:00:00,2024-07-17 00:00:00,3.1,381.75,437.0,1628.0,981.0,14.0,0.0,0.0
40739,2023-08-25 11:00:00,2024-07-17 00:00:00,3.1,386.1,439.0,1751.0,981.0,15.0,0.0,0.0
40740,2023-08-25 12:00:00,2024-07-17 00:00:00,3.1,379.7,438.0,1756.0,982.0,17.0,58.0,0.0
40741,2023-08-25 13:00:00,2024-07-17 00:00:00,3.1,351.08,439.0,1686.0,980.0,17.0,334.0,0.0
40742,2023-08-25 14:00:00,2024-07-17 00:00:00,3.1,336.03,439.0,1651.0,982.0,16.0,493.0,0.0
40743,2023-08-25 15:00:00,2024-07-17 00:00:00,3.1,337.98,440.0,1819.0,982.0,16.0,558.0,0.0
40744,2023-08-25 16:00:00,2024-07-17 00:00:00,3.1,336.75,436.0,1938.0,981.0,16.0,631.0,0.0
40745,2023-08-25 17:00:00,2024-07-17 00:00:00,3.1,327.01,436.0,1977.0,980.0,16.0,793.0,0.0
40746,2023-08-25 18:00:00,2024-07-17 00:00:00,3.1,339.63,435.0,2263.0,982.0,17.0,754.0,0.0
40747,2023-08-25 19:00:00,2024-07-17 00:00:00,3.1,356.07,501.0,2387.0,980.0,15.0,675.0,0.0
40748,2023-08-25 20:00:00,2024-07-17 00:00:00,3.1,373.6,665.0,2383.0,980.0,17.0,651.0,0.0
40749,2023-08-25 21:00:00,2024-07-17 00:00:00,3.1,382.49,806.0,2294.0,978.0,17.0,684.0,0.0
40750,2023-08-25 22:00:00,2024-07-17 00:00:00,3.1,380.35,818.0,2208.0,979.0,81.0,633.0,0.0
40751,2023-08-25 23:00:00,2024-07-17 00:00:00,3.1,400.23,823.0,2291.0,980.0,125.0,348.0,0.0
