UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-06-06 00:00:00,554.0,1479.0,989.0,112.0,120.0,0.0
2023-06-06 01:00:00,565.0,1471.0,990.0,154.0,6.0,0.0
2023-06-06 02:00:00,548.0,1391.0,989.0,160.0,0.0,0.0
2023-06-06 03:00:00,468.0,1270.0,990.0,160.0,0.0,0.0
2023-06-06 04:00:00,448.0,1074.0,990.0,156.0,0.0,0.0
2023-06-06 05:00:00,447.0,927.0,989.0,126.0,0.0,1.0
2023-06-06 06:00:00,443.0,885.0,990.0,59.0,0.0,0.0
2023-06-06 07:00:00,438.0,929.0,990.0,24.0,0.0,0.0
2023-06-06 08:00:00,441.0,894.0,989.0,20.0,0.0,0.0
2023-06-06 09:00:00,443.0,977.0,991.0,21.0,0.0,0.0
2023-06-06 10:00:00,444.0,1038.0,990.0,22.0,0.0,0.0
2023-06-06 11:00:00,443.0,1160.0,991.0,20.0,8.0,0.0
2023-06-06 12:00:00,444.0,1209.0,988.0,20.0,85.0,0.0
2023-06-06 13:00:00,445.0,1174.0,990.0,21.0,284.0,0.0
2023-06-06 14:00:00,446.0,1103.0,990.0,18.0,533.0,0.0
2023-06-06 15:00:00,445.0,1062.0,990.0,21.0,785.0,1.0
2023-06-06 16:00:00,442.0,1139.0,990.0,16.0,863.0,1.0
2023-06-06 17:00:00,439.0,1135.0,987.0,20.0,872.0,1.0
2023-06-06 18:00:00,440.0,1226.0,989.0,52.0,843.0,6.0
2023-06-06 19:00:00,509.0,1384.0,989.0,87.0,779.0,6.0
2023-06-06 20:00:00,622.0,1464.0,990.0,88.0,732.0,7.0
2023-06-06 21:00:00,635.0,1539.0,989.0,118.0,679.0,4.0
2023-06-06 22:00:00,752.0,1633.0,989.0,153.0,482.0,0.0
2023-06-06 23:00:00,888.0,1594.0,989.0,151.0,261.0,0.0
