UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-10-18 00:00:00,193.0,1443.0,993.0,227.0,0.0,0.0
2023-10-18 01:00:00,192.0,1429.0,991.0,219.0,0.0,0.0
2023-10-18 02:00:00,193.0,1370.0,989.0,197.0,0.0,0.0
2023-10-18 03:00:00,191.0,1283.0,992.0,93.0,0.0,0.0
2023-10-18 04:00:00,193.0,1141.0,992.0,12.0,0.0,0.0
2023-10-18 05:00:00,191.0,1059.0,993.0,9.0,0.0,0.0
2023-10-18 06:00:00,194.0,1010.0,992.0,8.0,0.0,0.0
2023-10-18 07:00:00,191.0,976.0,992.0,9.0,0.0,0.0
2023-10-18 08:00:00,194.0,956.0,992.0,8.0,0.0,0.0
2023-10-18 09:00:00,190.0,1008.0,991.0,9.0,0.0,0.0
2023-10-18 10:00:00,193.0,1115.0,992.0,8.0,0.0,0.0
2023-10-18 11:00:00,191.0,1259.0,989.0,68.0,0.0,0.0
2023-10-18 12:00:00,192.0,1256.0,991.0,192.0,9.0,0.0
2023-10-18 13:00:00,193.0,1033.0,992.0,205.0,264.0,0.0
2023-10-18 14:00:00,193.0,792.0,991.0,11.0,687.0,0.0
2023-10-18 15:00:00,193.0,819.0,989.0,8.0,773.0,0.0
2023-10-18 16:00:00,192.0,811.0,992.0,8.0,752.0,0.0
2023-10-18 17:00:00,193.0,956.0,990.0,7.0,683.0,0.0
2023-10-18 18:00:00,190.0,951.0,990.0,8.0,676.0,0.0
2023-10-18 19:00:00,193.0,1061.0,991.0,7.0,619.0,0.0
2023-10-18 20:00:00,193.0,1035.0,990.0,8.0,666.0,0.0
2023-10-18 21:00:00,192.0,1117.0,991.0,8.0,597.0,0.0
2023-10-18 22:00:00,193.0,1172.0,991.0,18.0,374.0,0.0
2023-10-18 23:00:00,191.0,1243.0,992.0,226.0,44.0,0.0
