Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
37104,2023-03-27 00:00:00,2024-07-17 00:00:00,3.1,334.37,805.0,772.0,991.0,104.0,12.0,0.0
37105,2023-03-27 01:00:00,2024-07-17 00:00:00,3.1,327.01,758.0,733.0,991.0,104.0,5.0,0.0
37106,2023-03-27 02:00:00,2024-07-17 00:00:00,3.1,303.43,617.0,724.0,991.0,93.0,5.0,2.0
37107,2023-03-27 03:00:00,2024-07-17 00:00:00,3.1,299.8,601.0,708.0,993.0,94.0,5.0,4.0
37108,2023-03-27 04:00:00,2024-07-17 00:00:00,3.1,273.73,469.0,693.0,991.0,84.0,3.0,1.0
37109,2023-03-27 05:00:00,2024-07-17 00:00:00,3.1,275.75,449.0,650.0,992.0,23.0,0.0,4.0
37110,2023-03-27 06:00:00,2024-07-17 00:00:00,3.1,273.99,449.0,614.0,991.0,25.0,0.0,4.0
37111,2023-03-27 07:00:00,2024-07-17 00:00:00,3.1,275.87,444.0,685.0,991.0,23.0,0.0,1.0
37112,2023-03-27 08:00:00,2024-07-17 00:00:00,3.1,278.33,448.0,718.0,991.0,24.0,0.0,3.0
37113,2023-03-27 09:00:00,2024-07-17 00:00:00,3.1,278.15,447.0,716.0,991.0,23.0,0.0,3.0
37114,2023-03-27 10:00:00,2024-07-17 00:00:00,3.1,280.98,451.0,770.0,993.0,23.0,0.0,3.0
37115,2023-03-27 11:00:00,2024-07-17 00:00:00,3.1,304.27,572.0,776.0,992.0,35.0,0.0,3.0
37116,2023-03-27 12:00:00,2024-07-17 00:00:00,3.1,314.65,667.0,768.0,987.0,93.0,0.0,1.0
37117,2023-03-27 13:00:00,2024-07-17 00:00:00,3.1,316.9,696.0,765.0,992.0,85.0,26.0,2.0
37118,2023-03-27 14:00:00,2024-07-17 00:00:00,3.1,295.65,630.0,782.0,990.0,156.0,42.0,2.0
37119,2023-03-27 15:00:00,2024-07-17 00:00:00,3.1,280.71,557.0,864.0,993.0,169.0,67.0,3.0
37120,2023-03-27 16:00:00,2024-07-17 00:00:00,3.1,286.68,559.0,857.0,989.0,64.0,121.0,2.0
37121,2023-03-27 17:00:00,2024-07-17 00:00:00,3.1,276.63,556.0,742.0,992.0,70.0,160.0,0.0
37122,2023-03-27 18:00:00,2024-07-17 00:00:00,3.1,275.45,559.0,727.0,990.0,72.0,172.0,1.0
37123,2023-03-27 19:00:00,2024-07-17 00:00:00,3.1,280.58,561.0,742.0,992.0,72.0,131.0,0.0
37124,2023-03-27 20:00:00,2024-07-17 00:00:00,3.1,281.09,562.0,735.0,990.0,72.0,128.0,0.0
37125,2023-03-27 21:00:00,2024-07-17 00:00:00,3.1,277.95,566.0,753.0,992.0,116.0,123.0,0.0
37126,2023-03-27 22:00:00,2024-07-17 00:00:00,3.1,274.19,588.0,673.0,990.0,140.0,147.0,0.0
37127,2023-03-27 23:00:00,2024-07-17 00:00:00,3.1,280.03,587.0,731.0,991.0,149.0,101.0,0.0
