UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-09-20 00:00:00,524.0,1524.0,985.0,304.0,6.0,0.0
2023-09-20 01:00:00,526.0,1397.0,983.0,365.0,0.0,0.0
2023-09-20 02:00:00,524.0,1213.0,983.0,334.0,0.0,0.0
2023-09-20 03:00:00,524.0,1206.0,983.0,139.0,0.0,0.0
2023-09-20 04:00:00,522.0,1030.0,987.0,14.0,0.0,0.0
2023-09-20 05:00:00,510.0,941.0,987.0,12.0,0.0,0.0
2023-09-20 06:00:00,509.0,931.0,985.0,13.0,0.0,0.0
2023-09-20 07:00:00,505.0,946.0,986.0,11.0,0.0,0.0
2023-09-20 08:00:00,505.0,911.0,984.0,10.0,0.0,0.0
2023-09-20 09:00:00,508.0,882.0,983.0,14.0,0.0,0.0
2023-09-20 10:00:00,509.0,967.0,984.0,10.0,0.0,0.0
2023-09-20 11:00:00,512.0,1079.0,986.0,10.0,0.0,6.0
2023-09-20 12:00:00,517.0,1132.0,984.0,16.0,19.0,8.0
2023-09-20 13:00:00,503.0,1095.0,984.0,5.0,318.0,7.0
2023-09-20 14:00:00,509.0,1017.0,985.0,10.0,619.0,5.0
2023-09-20 15:00:00,510.0,1103.0,984.0,11.0,736.0,4.0
2023-09-20 16:00:00,509.0,1111.0,984.0,9.0,763.0,3.0
2023-09-20 17:00:00,507.0,973.0,985.0,12.0,761.0,6.0
2023-09-20 18:00:00,509.0,1120.0,983.0,11.0,729.0,8.0
2023-09-20 19:00:00,507.0,1342.0,985.0,11.0,622.0,5.0
2023-09-20 20:00:00,512.0,1371.0,982.0,12.0,705.0,4.0
2023-09-20 21:00:00,509.0,1508.0,985.0,12.0,559.0,3.0
2023-09-20 22:00:00,521.0,1525.0,980.0,81.0,388.0,1.0
2023-09-20 23:00:00,529.0,1581.0,986.0,221.0,94.0,0.0
