UTC time,coal,nat_gas,nuclear,hydro,solar,other
2023-01-28 00:00:00,465.0,1687.0,993.0,162.0,0.0,0.0
2023-01-28 01:00:00,465.0,1758.0,992.0,197.0,0.0,0.0
2023-01-28 02:00:00,471.0,1827.0,993.0,87.0,0.0,0.0
2023-01-28 03:00:00,466.0,1852.0,991.0,57.0,0.0,0.0
2023-01-28 04:00:00,466.0,1836.0,992.0,58.0,0.0,0.0
2023-01-28 05:00:00,468.0,1764.0,992.0,57.0,0.0,1.0
2023-01-28 06:00:00,465.0,1707.0,990.0,56.0,0.0,1.0
2023-01-28 07:00:00,467.0,1673.0,991.0,58.0,0.0,0.0
2023-01-28 08:00:00,464.0,1715.0,992.0,56.0,0.0,0.0
2023-01-28 09:00:00,463.0,1783.0,990.0,63.0,0.0,0.0
2023-01-28 10:00:00,465.0,1804.0,992.0,126.0,0.0,0.0
2023-01-28 11:00:00,468.0,1859.0,994.0,157.0,0.0,0.0
2023-01-28 12:00:00,467.0,1973.0,990.0,212.0,0.0,0.0
2023-01-28 13:00:00,468.0,1978.0,992.0,265.0,26.0,1.0
2023-01-28 14:00:00,466.0,1720.0,991.0,230.0,380.0,0.0
2023-01-28 15:00:00,468.0,1160.0,990.0,107.0,725.0,0.0
2023-01-28 16:00:00,470.0,1022.0,992.0,27.0,753.0,0.0
2023-01-28 17:00:00,468.0,925.0,992.0,27.0,720.0,0.0
2023-01-28 18:00:00,462.0,907.0,992.0,27.0,685.0,0.0
2023-01-28 19:00:00,471.0,925.0,992.0,28.0,638.0,0.0
2023-01-28 20:00:00,470.0,1029.0,991.0,26.0,531.0,0.0
2023-01-28 21:00:00,468.0,962.0,993.0,27.0,582.0,0.0
2023-01-28 22:00:00,465.0,1127.0,992.0,26.0,322.0,0.0
2023-01-28 23:00:00,467.0,1242.0,992.0,28.0,45.0,0.0
