Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
37560,2023-04-15 00:00:00,2024-07-17 00:00:00,3.1,563.66,767.0,1640.0,0.0,116.0,26.0,2.0
37561,2023-04-15 01:00:00,2024-07-17 00:00:00,3.1,566.69,765.0,1699.0,0.0,117.0,0.0,0.0
37562,2023-04-15 02:00:00,2024-07-17 00:00:00,3.1,569.33,765.0,1620.0,0.0,116.0,0.0,0.0
37563,2023-04-15 03:00:00,2024-07-17 00:00:00,3.1,560.34,675.0,1569.0,0.0,121.0,0.0,0.0
37564,2023-04-15 04:00:00,2024-07-17 00:00:00,3.1,539.05,490.0,1620.0,0.0,113.0,0.0,0.0
37565,2023-04-15 05:00:00,2024-07-17 00:00:00,3.1,547.41,452.0,1599.0,0.0,60.0,0.0,0.0
37566,2023-04-15 06:00:00,2024-07-17 00:00:00,3.1,554.76,454.0,1501.0,0.0,44.0,0.0,1.0
37567,2023-04-15 07:00:00,2024-07-17 00:00:00,3.1,555.4,449.0,1451.0,0.0,45.0,0.0,0.0
37568,2023-04-15 08:00:00,2024-07-17 00:00:00,3.1,558.46,454.0,1383.0,0.0,45.0,0.0,0.0
37569,2023-04-15 09:00:00,2024-07-17 00:00:00,3.1,560.17,457.0,1356.0,0.0,44.0,0.0,0.0
37570,2023-04-15 10:00:00,2024-07-17 00:00:00,3.1,558.39,453.0,1389.0,0.0,44.0,0.0,0.0
37571,2023-04-15 11:00:00,2024-07-17 00:00:00,3.1,557.94,455.0,1417.0,0.0,43.0,0.0,0.0
37572,2023-04-15 12:00:00,2024-07-17 00:00:00,3.1,529.34,454.0,1445.0,0.0,48.0,105.0,0.0
37573,2023-04-15 13:00:00,2024-07-17 00:00:00,3.1,428.39,455.0,1206.0,0.0,47.0,609.0,0.0
37574,2023-04-15 14:00:00,2024-07-17 00:00:00,3.1,386.44,453.0,1143.0,0.0,47.0,872.0,0.0
37575,2023-04-15 15:00:00,2024-07-17 00:00:00,3.1,383.52,456.0,1192.0,0.0,47.0,913.0,0.0
37576,2023-04-15 16:00:00,2024-07-17 00:00:00,3.1,386.53,453.0,1297.0,0.0,47.0,918.0,0.0
37577,2023-04-15 17:00:00,2024-07-17 00:00:00,3.1,403.95,451.0,1443.0,0.0,45.0,821.0,0.0
37578,2023-04-15 18:00:00,2024-07-17 00:00:00,3.1,408.84,457.0,1476.0,0.0,46.0,797.0,0.0
37579,2023-04-15 19:00:00,2024-07-17 00:00:00,3.1,418.15,521.0,1431.0,0.0,46.0,788.0,0.0
37580,2023-04-15 20:00:00,2024-07-17 00:00:00,3.1,416.54,524.0,1363.0,0.0,45.0,791.0,0.0
37581,2023-04-15 21:00:00,2024-07-17 00:00:00,3.1,427.64,610.0,1332.0,0.0,47.0,793.0,0.0
37582,2023-04-15 22:00:00,2024-07-17 00:00:00,3.1,434.66,638.0,1383.0,0.0,56.0,769.0,1.0
37583,2023-04-15 23:00:00,2024-07-17 00:00:00,3.1,489.69,808.0,1409.0,0.0,171.0,423.0,2.0
