Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
38856,2023-06-08 00:00:00,2024-07-17 00:00:00,3.1,398.13,792.0,1467.0,985.0,130.0,113.0,0.0
38857,2023-06-08 01:00:00,2024-07-17 00:00:00,3.1,382.79,664.0,1468.0,988.0,222.0,5.0,0.0
38858,2023-06-08 02:00:00,2024-07-17 00:00:00,3.1,379.5,666.0,1358.0,987.0,227.0,0.0,0.0
38859,2023-06-08 03:00:00,2024-07-17 00:00:00,3.1,357.01,554.0,1258.0,988.0,249.0,0.0,0.0
38860,2023-06-08 04:00:00,2024-07-17 00:00:00,3.1,329.34,445.0,1136.0,988.0,286.0,0.0,0.0
38861,2023-06-08 05:00:00,2024-07-17 00:00:00,3.1,321.6,448.0,964.0,987.0,269.0,0.0,0.0
38862,2023-06-08 06:00:00,2024-07-17 00:00:00,3.1,340.16,448.0,976.0,989.0,116.0,0.0,0.0
38863,2023-06-08 07:00:00,2024-07-17 00:00:00,3.1,352.1,443.0,986.0,989.0,21.0,0.0,0.0
38864,2023-06-08 08:00:00,2024-07-17 00:00:00,3.1,353.18,446.0,995.0,988.0,22.0,0.0,0.0
38865,2023-06-08 09:00:00,2024-07-17 00:00:00,3.1,351.23,449.0,948.0,989.0,20.0,0.0,0.0
38866,2023-06-08 10:00:00,2024-07-17 00:00:00,3.1,355.86,446.0,1044.0,989.0,21.0,0.0,0.0
38867,2023-06-08 11:00:00,2024-07-17 00:00:00,3.1,361.3,448.0,1152.0,989.0,19.0,6.0,0.0
38868,2023-06-08 12:00:00,2024-07-17 00:00:00,3.1,356.44,448.0,1213.0,989.0,18.0,74.0,0.0
38869,2023-06-08 13:00:00,2024-07-17 00:00:00,3.1,332.97,448.0,1133.0,988.0,17.0,256.0,0.0
38870,2023-06-08 14:00:00,2024-07-17 00:00:00,3.1,321.75,447.0,1107.0,989.0,16.0,355.0,1.0
38871,2023-06-08 15:00:00,2024-07-17 00:00:00,3.1,306.78,444.0,1097.0,989.0,14.0,511.0,1.0
38872,2023-06-08 16:00:00,2024-07-17 00:00:00,3.1,296.47,445.0,1139.0,988.0,16.0,668.0,0.0
38873,2023-06-08 17:00:00,2024-07-17 00:00:00,3.1,298.89,444.0,1219.0,990.0,15.0,694.0,0.0
38874,2023-06-08 18:00:00,2024-07-17 00:00:00,3.1,298.85,458.0,1194.0,988.0,35.0,685.0,0.0
38875,2023-06-08 19:00:00,2024-07-17 00:00:00,3.1,312.13,587.0,1133.0,987.0,44.0,714.0,0.0
38876,2023-06-08 20:00:00,2024-07-17 00:00:00,3.1,346.54,759.0,1155.0,989.0,14.0,629.0,0.0
38877,2023-06-08 21:00:00,2024-07-17 00:00:00,3.1,358.02,860.0,1143.0,988.0,15.0,643.0,0.0
38878,2023-06-08 22:00:00,2024-07-17 00:00:00,3.1,362.42,862.0,1187.0,989.0,14.0,613.0,0.0
38879,2023-06-08 23:00:00,2024-07-17 00:00:00,3.1,375.0,857.0,1228.0,989.0,89.0,401.0,0.0
