UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-10-03 00:00:00,2024-07-17 00:00:00,3.1,4.128945563853023,295.7411018035985,289.11446365553024,362.1809513348362,0.1887843303046526,459.90813,1357.60859,990.88869,85.13695,34.7374,0.30063
2023-10-03 01:00:00,2024-07-17 00:00:00,3.1,3.71259605767396,293.8575451808284,289.66826224277565,0.0,0.2323647639934644,452.15067,1353.45191,990.17284,85.8532,5.84228,0.66931
2023-10-03 02:00:00,2024-07-17 00:00:00,3.1,3.71259605767396,293.8575451808284,289.66826224277565,0.0,0.2323647639934644,457.44416,1348.90752,988.33347,83.24584,16.18984,0.36562
2023-10-03 03:00:00,2024-07-17 00:00:00,3.1,3.71259605767396,293.8575451808284,289.66826224277565,0.0,0.2323647639934644,460.57142,1337.31895,987.55213,91.51078,42.55511,0.268
2023-10-03 04:00:00,2024-07-17 00:00:00,3.1,3.5878791278632027,292.74459999648616,289.7281362954556,0.0,0.4427957260810001,463.58681,1321.77681,987.80539,86.03305,27.97645,0.57933
2023-10-03 05:00:00,2024-07-17 00:00:00,3.1,3.5878791278632027,292.74459999648616,289.7281362954556,0.0,0.4427957260810001,464.02313,1321.29163,988.28104,87.17213,0.0,0.70189
2023-10-03 06:00:00,2024-07-17 00:00:00,3.1,3.5878791278632027,292.74459999648616,289.7281362954556,0.0,0.4427957260810001,458.41434,1331.53338,988.89984,94.99865,0.0,0.33967
2023-10-03 07:00:00,2024-07-17 00:00:00,3.1,3.5454303439528614,291.9029550660448,289.56985934143927,0.0,0.1532214352974125,461.45202,1329.94,988.2873,99.05009,0.0,0.34251
2023-10-03 08:00:00,2024-07-17 00:00:00,3.1,3.5454303439528614,291.9029550660448,289.56985934143927,0.0,0.1532214352974125,455.64427,1309.07972,988.45706,99.0635,0.0,0.50755
2023-10-03 09:00:00,2024-07-17 00:00:00,3.1,3.5454303439528614,291.9029550660448,289.56985934143927,0.0,0.1532214352974125,442.71647,1312.49352,988.71972,90.26876,0.0,0.6788
2023-10-03 10:00:00,2024-07-17 00:00:00,3.1,3.596611710476528,291.8814714072375,289.4092439690127,3.2740207345529795,0.2296113201128957,445.02133,1323.7912,988.39391,85.53105,0.0,0.77796
2023-10-03 11:00:00,2024-07-17 00:00:00,3.1,3.596611710476528,291.8814714072375,289.4092439690127,3.2740207345529795,0.2296113201128957,450.61709,1314.55312,988.87558,87.87352,0.0,0.62272
2023-10-03 12:00:00,2024-07-17 00:00:00,3.1,3.596611710476528,291.8814714072375,289.4092439690127,3.2740207345529795,0.2296113201128957,453.9538,1302.94713,989.70448,91.19529,114.22416,0.63981
2023-10-03 13:00:00,2024-07-17 00:00:00,3.1,4.606984113667853,297.6398412323783,289.08250762287423,369.6002742566327,0.0174569016818971,457.62452,1288.5337,989.76709,95.58476,299.09504,0.49142
2023-10-03 14:00:00,2024-07-17 00:00:00,3.1,4.606984113667853,297.6398412323783,289.08250762287423,369.6002742566327,0.0174569016818971,457.6368,1315.25145,989.41919,101.82479,472.98465,0.34903
2023-10-03 15:00:00,2024-07-17 00:00:00,3.1,4.606984113667853,297.6398412323783,289.08250762287423,369.6002742566327,0.0174569016818971,446.14883,1328.45358,989.60798,110.07966,644.51826,0.43299
2023-10-03 16:00:00,2024-07-17 00:00:00,3.1,4.626932668342541,300.2968896083469,287.5608765552529,562.3840970908459,0.044043376847136,438.62311,1325.58461,988.88533,110.75205,800.3863,0.42497
2023-10-03 17:00:00,2024-07-17 00:00:00,3.1,4.626932668342541,300.2968896083469,287.5608765552529,562.3840970908459,0.044043376847136,442.19032,1305.21844,989.37476,107.39437,866.75166,0.78541
2023-10-03 18:00:00,2024-07-17 00:00:00,3.1,4.626932668342541,300.2968896083469,287.5608765552529,562.3840970908459,0.044043376847136,445.45421,1295.7735,989.241,101.2305,859.56016,0.92464
2023-10-03 19:00:00,2024-07-17 00:00:00,3.1,4.816981380664829,300.0932113108712,287.2093785467128,612.3109008873857,0.0202631432645696,453.24679,1303.34178,989.61725,95.69166,756.3606,0.36701
2023-10-03 20:00:00,2024-07-17 00:00:00,3.1,4.816981380664829,300.0932113108712,287.2093785467128,612.3109008873857,0.0202631432645696,463.58015,1335.55476,989.68901,90.10326,623.8939,0.9131
2023-10-03 21:00:00,2024-07-17 00:00:00,3.1,4.816981380664829,300.0932113108712,287.2093785467128,612.3109008873857,0.0202631432645696,475.6063,1349.51973,988.5759,94.2444,459.27901,0.38287
2023-10-03 22:00:00,2024-07-17 00:00:00,3.1,3.792775095732048,294.94719640849775,287.8255403636068,360.8887199782831,0.0506332861299599,488.02704,1367.0145,988.22409,101.22947,304.182,1.02595
2023-10-03 23:00:00,2024-07-17 00:00:00,3.1,3.792775095732048,294.94719640849775,287.8255403636068,360.8887199782831,0.0506332861299599,493.84265,1335.56017,987.84861,101.14024,181.04381,0.57962
2023-10-04 00:00:00,2024-07-17 00:00:00,3.1,3.792775095732048,294.94719640849775,287.8255403636068,360.8887199782831,0.0506332861299599,460.35072,1326.5263,990.88869,85.13695,20.47214,0.30063
2023-10-04 01:00:00,2024-07-17 00:00:00,3.1,3.495207814463069,293.07162781238924,287.80231151731266,0.0,0.0347906565426209,452.55849,1322.92008,990.17284,85.8532,0.0,0.66931
2023-10-04 02:00:00,2024-07-17 00:00:00,3.1,3.495207814463069,293.07162781238924,287.80231151731266,0.0,0.0347906565426209,458.24303,1318.64497,988.33347,83.24584,14.92102,0.36562
2023-10-04 03:00:00,2024-07-17 00:00:00,3.1,3.495207814463069,293.07162781238924,287.80231151731266,0.0,0.0347906565426209,461.6367,1307.48667,987.55213,91.51078,46.93687,0.268
2023-10-04 04:00:00,2024-07-17 00:00:00,3.1,3.192272872132225,292.0525725169208,287.8714735656191,0.0,0.0789052775575542,465.57656,1292.72457,987.80539,86.03305,34.22663,0.57933
2023-10-04 05:00:00,2024-07-17 00:00:00,3.1,3.192272872132225,292.0525725169208,287.8714735656191,0.0,0.0789052775575542,467.37561,1292.84178,988.28104,87.17213,0.0,0.70189
2023-10-04 06:00:00,2024-07-17 00:00:00,3.1,3.192272872132225,292.0525725169208,287.8714735656191,0.0,0.0789052775575542,463.16964,1303.51435,988.89984,94.99865,0.0,0.33967
2023-10-04 07:00:00,2024-07-17 00:00:00,3.1,3.4228327154570373,291.3420480553697,287.9821487067886,0.0,0.0230382220390593,467.53234,1302.58126,988.2873,99.05009,0.0,0.34251
2023-10-04 08:00:00,2024-07-17 00:00:00,3.1,3.4228327154570373,291.3420480553697,287.9821487067886,0.0,0.0230382220390593,462.93924,1282.51678,988.45706,99.0635,0.0,0.50755
2023-10-04 09:00:00,2024-07-17 00:00:00,3.1,3.4228327154570373,291.3420480553697,287.9821487067886,0.0,0.0230382220390593,451.4184,1286.19755,988.71972,90.26876,0.0,0.6788
2023-10-04 10:00:00,2024-07-17 00:00:00,3.1,3.722277073486544,291.18682601214823,288.2021398611786,3.134445839279691,0.0583242351160468,455.13881,1297.34736,988.39391,85.53105,0.0,0.77796
2023-10-04 11:00:00,2024-07-17 00:00:00,3.1,3.722277073486544,291.18682601214823,288.2021398611786,3.134445839279691,0.0583242351160468,461.41456,1288.02007,988.87558,87.87352,0.0,0.62272
2023-10-04 12:00:00,2024-07-17 00:00:00,3.1,3.722277073486544,291.18682601214823,288.2021398611786,3.134445839279691,0.0583242351160468,465.4068,1276.25287,989.70448,91.19529,115.87118,0.63981
2023-10-04 13:00:00,2024-07-17 00:00:00,3.1,4.5493846169617225,297.526557839137,289.3577189307015,368.8570723248673,0.0228984313241688,469.41267,1261.64911,989.76709,95.58476,302.4744,0.49142
2023-10-04 14:00:00,2024-07-17 00:00:00,3.1,4.5493846169617225,297.526557839137,289.3577189307015,368.8570723248673,0.0228984313241688,468.72546,1287.90164,989.41919,101.82479,478.02529,0.34903
2023-10-04 15:00:00,2024-07-17 00:00:00,3.1,4.5493846169617225,297.526557839137,289.3577189307015,368.8570723248673,0.0228984313241688,456.06969,1300.75146,989.60798,110.07966,649.55774,0.43299
2023-10-04 16:00:00,2024-07-17 00:00:00,3.1,3.905917317798077,300.2547935267077,289.17856584561605,548.0475468441878,0.126198498544286,447.18994,1297.76219,988.88533,110.75205,800.68571,0.42497
2023-10-04 17:00:00,2024-07-17 00:00:00,3.1,3.905917317798077,300.2547935267077,289.17856584561605,548.0475468441878,0.126198498544286,449.30459,1277.39944,989.37476,107.39437,860.42219,0.78541
2023-10-04 18:00:00,2024-07-17 00:00:00,3.1,3.905917317798077,300.2547935267077,289.17856584561605,548.0475468441878,0.126198498544286,451.23948,1267.81026,989.241,101.2305,845.59499,0.92464
2023-10-04 19:00:00,2024-07-17 00:00:00,3.1,3.830132679689594,299.9290715738432,289.3329838532079,528.2210773245765,0.2908940750490772,457.89719,1274.79357,989.61725,95.69166,734.86756,0.36701
2023-10-04 20:00:00,2024-07-17 00:00:00,3.1,3.830132679689594,299.9290715738432,289.3329838532079,528.2210773245765,0.2908940750490772,466.95665,1306.11305,989.68901,90.10326,596.88902,0.9131
2023-10-04 21:00:00,2024-07-17 00:00:00,3.1,3.830132679689594,299.9290715738432,289.3329838532079,528.2210773245765,0.2908940750490772,477.8073,1319.63297,988.5759,94.2444,430.06538,0.38287
2023-10-04 22:00:00,2024-07-17 00:00:00,3.1,3.194562861382503,295.75594495250164,289.9778258045673,309.85225507734907,0.5642481602436614,489.41534,1337.15311,988.22409,101.22947,276.59657,1.02595
2023-10-04 23:00:00,2024-07-17 00:00:00,3.1,3.194562861382503,295.75594495250164,289.9778258045673,309.85225507734907,0.5642481602436614,494.65998,1306.89066,987.84861,101.14024,157.94943,0.57962
2023-10-05 00:00:00,2024-07-17 00:00:00,3.1,3.194562861382503,295.75594495250164,289.9778258045673,309.85225507734907,0.5642481602436614,464.59917,1299.47356,990.88869,85.13695,12.23977,0.30063
2023-10-05 01:00:00,2024-07-17 00:00:00,3.1,2.674156014256241,294.7134450455856,290.3587902018269,0.0,0.3488965595055598,456.7572,1296.34623,990.17284,85.8532,0.0,0.66931
2023-10-05 02:00:00,2024-07-17 00:00:00,3.1,2.674156014256241,294.7134450455856,290.3587902018269,0.0,0.3488965595055598,462.48701,1292.30555,988.33347,83.24584,12.7608,0.36562
2023-10-05 03:00:00,2024-07-17 00:00:00,3.1,2.674156014256241,294.7134450455856,290.3587902018269,0.0,0.3488965595055598,465.86053,1281.52183,987.55213,91.51078,44.24772,0.268
