,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,other
40,2019-01-02 16:00:00,100.5,215.0,2787.0,7354.0,1478.0,175.0,26.0
41,2019-01-02 17:00:00,105.89,220.0,3009.0,7358.0,1462.0,159.0,26.0
42,2019-01-02 18:00:00,106.22,214.0,3017.0,7353.0,1427.0,144.0,26.0
43,2019-01-02 19:00:00,110.6,217.0,3076.0,7354.0,1101.0,143.0,26.0
44,2019-01-02 20:00:00,114.4,214.0,3259.0,7359.0,1120.0,115.0,26.0
45,2019-01-02 21:00:00,112.12,219.0,3253.0,7350.0,1416.0,89.0,26.0
46,2019-01-02 22:00:00,105.98,212.0,3103.0,7352.0,1771.0,31.0,26.0
47,2019-01-02 23:00:00,99.14,220.0,3062.0,7353.0,2604.0,0.0,26.0
48,2019-01-03 00:00:00,102.27,275.0,3092.0,7349.0,2634.0,0.0,26.0
49,2019-01-03 01:00:00,104.46,275.0,3105.0,7354.0,2382.0,0.0,26.0
50,2019-01-03 02:00:00,102.95,221.0,3106.0,7351.0,2236.0,0.0,26.0
51,2019-01-03 03:00:00,103.2,208.0,3060.0,7354.0,1999.0,0.0,26.0
52,2019-01-03 04:00:00,109.55,223.0,3017.0,7356.0,1251.0,0.0,26.0
53,2019-01-03 05:00:00,113.99,217.0,2833.0,7352.0,346.0,0.0,26.0
54,2019-01-03 06:00:00,122.8,225.0,3024.0,7351.0,0.0,0.0,26.0
55,2019-01-03 07:00:00,122.87,219.0,3044.0,7354.0,0.0,0.0,26.0
56,2019-01-03 08:00:00,123.12,220.0,3053.0,7355.0,0.0,0.0,26.0
57,2019-01-03 09:00:00,123.1,219.0,3053.0,7352.0,0.0,0.0,26.0
58,2019-01-03 10:00:00,122.8,221.0,3039.0,7360.0,0.0,0.0,26.0
59,2019-01-03 11:00:00,124.21,284.0,3042.0,7354.0,214.0,0.0,26.0
60,2019-01-03 12:00:00,126.53,508.0,3115.0,7354.0,1263.0,12.0,26.0
61,2019-01-03 13:00:00,122.24,585.0,3109.0,7352.0,2045.0,53.0,26.0
62,2019-01-03 14:00:00,116.76,486.0,3052.0,7358.0,1948.0,93.0,26.0
63,2019-01-03 15:00:00,113.85,452.0,2990.0,7352.0,1936.0,110.0,26.0
64,2019-01-03 16:00:00,109.11,333.0,3047.0,7351.0,1905.0,127.0,26.0
65,2019-01-03 17:00:00,114.08,289.0,3039.0,7352.0,1069.0,138.0,26.0
66,2019-01-03 18:00:00,116.02,287.0,2992.0,7352.0,759.0,135.0,26.0
67,2019-01-03 19:00:00,115.41,288.0,2965.0,7355.0,760.0,138.0,26.0
68,2019-01-03 20:00:00,115.6,292.0,2946.0,7359.0,727.0,128.0,26.0
69,2019-01-03 21:00:00,115.91,288.0,2949.0,7362.0,711.0,95.0,26.0
70,2019-01-03 22:00:00,121.33,343.0,3056.0,7355.0,781.0,30.0,26.0
71,2019-01-03 23:00:00,119.29,403.0,3139.0,7361.0,1498.0,2.0,26.0
72,2019-01-04 00:00:00,108.68,307.0,3156.0,7357.0,2183.0,0.0,26.0
73,2019-01-04 01:00:00,107.43,263.0,3145.0,7357.0,2041.0,0.0,26.0
74,2019-01-04 02:00:00,108.3,239.0,3155.0,7357.0,1817.0,0.0,26.0
75,2019-01-04 03:00:00,116.37,225.0,3185.0,7357.0,932.0,0.0,26.0
76,2019-01-04 04:00:00,114.89,218.0,2844.0,7356.0,287.0,0.0,26.0
77,2019-01-04 05:00:00,114.56,219.0,2701.0,7361.0,0.0,0.0,26.0
78,2019-01-04 06:00:00,115.64,215.0,2755.0,7361.0,0.0,0.0,26.0
79,2019-01-04 07:00:00,115.81,222.0,2741.0,7354.0,0.0,0.0,26.0
80,2019-01-04 08:00:00,116.85,220.0,2791.0,7359.0,0.0,0.0,26.0
81,2019-01-04 09:00:00,117.68,219.0,2827.0,7358.0,0.0,0.0,26.0
82,2019-01-04 10:00:00,118.96,219.0,2879.0,7355.0,0.0,0.0,26.0
83,2019-01-04 11:00:00,120.03,224.0,2911.0,7355.0,0.0,0.0,26.0
84,2019-01-04 12:00:00,114.65,215.0,2993.0,7360.0,610.0,11.0,26.0
85,2019-01-04 13:00:00,108.57,219.0,3062.0,7354.0,1392.0,53.0,26.0
86,2019-01-04 14:00:00,108.48,224.0,3062.0,7358.0,1396.0,85.0,26.0
87,2019-01-04 15:00:00,105.78,219.0,3020.0,7354.0,1557.0,102.0,26.0
88,2019-01-04 16:00:00,101.39,221.0,3007.0,7361.0,2055.0,108.0,26.0
89,2019-01-04 17:00:00,102.75,216.0,3004.0,7354.0,1844.0,117.0,26.0
90,2019-01-04 18:00:00,105.09,224.0,2996.0,7352.0,1595.0,118.0,26.0
91,2019-01-04 19:00:00,106.36,215.0,2986.0,7354.0,1373.0,110.0,26.0
92,2019-01-04 20:00:00,107.38,223.0,2984.0,7353.0,1312.0,101.0,26.0
93,2019-01-04 21:00:00,107.46,215.0,2974.0,7354.0,1252.0,79.0,26.0
94,2019-01-04 22:00:00,109.23,257.0,3019.0,7353.0,1474.0,22.0,26.0
95,2019-01-04 23:00:00,112.75,361.0,3071.0,7348.0,1838.0,0.0,26.0
96,2019-01-05 00:00:00,117.64,440.0,3075.0,7347.0,1753.0,0.0,26.0
97,2019-01-05 01:00:00,119.19,397.0,3067.0,7345.0,1343.0,0.0,26.0
98,2019-01-05 02:00:00,115.33,260.0,3069.0,7349.0,985.0,0.0,26.0
99,2019-01-05 03:00:00,114.61,219.0,2956.0,7344.0,581.0,0.0,26.0
100,2019-01-05 04:00:00,118.69,221.0,2927.0,7354.0,138.0,0.0,26.0
101,2019-01-05 05:00:00,120.31,219.0,2936.0,7356.0,0.0,0.0,26.0
102,2019-01-05 06:00:00,116.91,217.0,2800.0,7357.0,0.0,0.0,26.0
103,2019-01-05 07:00:00,113.49,220.0,2654.0,7358.0,0.0,0.0,26.0
104,2019-01-05 08:00:00,112.05,216.0,2608.0,7360.0,0.0,0.0,26.0
105,2019-01-05 09:00:00,112.2,219.0,2607.0,7362.0,0.0,0.0,26.0
106,2019-01-05 10:00:00,114.44,218.0,2699.0,7362.0,0.0,0.0,26.0
107,2019-01-05 11:00:00,116.94,216.0,2806.0,7362.0,0.0,0.0,26.0
108,2019-01-05 12:00:00,120.62,218.0,2959.0,7359.0,0.0,12.0,26.0
109,2019-01-05 13:00:00,112.0,218.0,2938.0,7367.0,717.0,53.0,26.0
110,2019-01-05 14:00:00,109.15,219.0,2921.0,7362.0,901.0,135.0,26.0
111,2019-01-05 15:00:00,108.41,224.0,2795.0,7363.0,601.0,239.0,26.0
112,2019-01-05 16:00:00,107.85,218.0,2617.0,7363.0,124.0,305.0,26.0
113,2019-01-05 17:00:00,112.83,222.0,2769.0,7360.0,0.0,331.0,26.0
114,2019-01-05 18:00:00,110.9,216.0,2707.0,7362.0,0.0,336.0,26.0
115,2019-01-05 19:00:00,110.37,223.0,2662.0,7358.0,0.0,326.0,26.0
116,2019-01-05 20:00:00,106.05,219.0,2489.0,7361.0,0.0,299.0,26.0
117,2019-01-05 21:00:00,106.75,222.0,2477.0,7360.0,0.0,221.0,26.0
118,2019-01-05 22:00:00,113.33,220.0,2682.0,7359.0,0.0,76.0,26.0
119,2019-01-05 23:00:00,108.26,217.0,2886.0,7364.0,1027.0,5.0,26.0
120,2019-01-06 00:00:00,106.16,221.0,3047.0,7366.0,1683.0,0.0,26.0
121,2019-01-06 01:00:00,106.74,220.0,3051.0,7363.0,1622.0,0.0,26.0
122,2019-01-06 02:00:00,107.68,217.0,3063.0,7364.0,1525.0,0.0,26.0
123,2019-01-06 03:00:00,109.15,219.0,3058.0,7365.0,1360.0,0.0,26.0
124,2019-01-06 04:00:00,109.32,216.0,3079.0,7362.0,1377.0,0.0,26.0
125,2019-01-06 05:00:00,110.97,219.0,2843.0,7367.0,659.0,0.0,26.0
126,2019-01-06 06:00:00,113.16,224.0,2731.0,7367.0,218.0,0.0,26.0
127,2019-01-06 07:00:00,113.34,217.0,2678.0,7365.0,43.0,0.0,26.0
128,2019-01-06 08:00:00,113.17,217.0,2671.0,7370.0,38.0,0.0,26.0
129,2019-01-06 09:00:00,113.34,213.0,2687.0,7363.0,43.0,0.0,26.0
130,2019-01-06 10:00:00,114.81,213.0,2773.0,7365.0,100.0,0.0,26.0
131,2019-01-06 11:00:00,115.31,213.0,2859.0,7365.0,244.0,0.0,26.0
132,2019-01-06 12:00:00,112.93,209.0,2996.0,7365.0,747.0,12.0,26.0
133,2019-01-06 13:00:00,107.34,217.0,3061.0,7365.0,1503.0,55.0,26.0
134,2019-01-06 14:00:00,106.52,208.0,3088.0,7366.0,1529.0,134.0,26.0
135,2019-01-06 15:00:00,113.75,216.0,2889.0,7370.0,246.0,225.0,26.0
136,2019-01-06 16:00:00,110.06,215.0,2647.0,7364.0,0.0,267.0,26.0
137,2019-01-06 17:00:00,107.55,214.0,2556.0,7358.0,0.0,291.0,26.0
138,2019-01-06 18:00:00,106.19,209.0,2531.0,7361.0,0.0,328.0,26.0
139,2019-01-06 19:00:00,105.1,220.0,2456.0,7361.0,0.0,316.0,26.0
140,2019-01-06 20:00:00,105.96,218.0,2487.0,7362.0,0.0,296.0,26.0
141,2019-01-06 21:00:00,106.86,219.0,2489.0,7363.0,0.0,219.0,26.0
142,2019-01-06 22:00:00,111.44,219.0,2607.0,7358.0,0.0,73.0,26.0
143,2019-01-06 23:00:00,111.4,224.0,2783.0,7360.0,508.0,5.0,26.0
144,2019-01-07 00:00:00,109.16,222.0,3041.0,7359.0,1342.0,0.0,26.0
145,2019-01-07 01:00:00,108.93,215.0,3056.0,7360.0,1361.0,0.0,26.0
146,2019-01-07 02:00:00,109.32,222.0,3047.0,7360.0,1338.0,0.0,26.0
147,2019-01-07 03:00:00,113.86,216.0,3007.0,7360.0,736.0,0.0,26.0
148,2019-01-07 04:00:00,117.97,222.0,2904.0,7365.0,148.0,0.0,26.0
149,2019-01-07 05:00:00,118.27,215.0,2864.0,7363.0,0.0,0.0,26.0
150,2019-01-07 06:00:00,115.62,219.0,2745.0,7363.0,0.0,0.0,26.0
151,2019-01-07 07:00:00,113.64,215.0,2674.0,7361.0,0.0,0.0,26.0
152,2019-01-07 08:00:00,113.42,212.0,2673.0,7361.0,0.0,0.0,26.0
153,2019-01-07 09:00:00,113.13,207.0,2674.0,7361.0,0.0,0.0,26.0
154,2019-01-07 10:00:00,114.56,218.0,2706.0,7366.0,0.0,0.0,26.0
155,2019-01-07 11:00:00,119.09,311.0,2787.0,7364.0,281.0,0.0,26.0
156,2019-01-07 12:00:00,121.33,511.0,3077.0,7365.0,1717.0,12.0,26.0
157,2019-01-07 13:00:00,123.53,557.0,3274.0,7363.0,2079.0,55.0,26.0
158,2019-01-07 14:00:00,127.04,579.0,3219.0,7361.0,1644.0,128.0,26.0
159,2019-01-07 15:00:00,112.65,312.0,3021.0,7362.0,1237.0,202.0,26.0
160,2019-01-07 16:00:00,109.54,208.0,2940.0,7363.0,744.0,229.0,26.0
161,2019-01-07 17:00:00,107.31,210.0,2779.0,7364.0,554.0,275.0,26.0
162,2019-01-07 18:00:00,102.5,211.0,2579.0,7363.0,538.0,303.0,26.0
163,2019-01-07 19:00:00,104.12,214.0,2513.0,7361.0,215.0,307.0,26.0
164,2019-01-07 20:00:00,108.05,207.0,2589.0,7363.0,0.0,275.0,26.0
165,2019-01-07 21:00:00,112.97,210.0,2748.0,7357.0,0.0,204.0,26.0
166,2019-01-07 22:00:00,113.56,236.0,2890.0,7365.0,554.0,56.0,26.0
167,2019-01-07 23:00:00,111.56,349.0,3112.0,7358.0,1985.0,3.0,26.0
168,2019-01-08 00:00:00,115.02,551.0,3148.0,7360.0,2812.0,0.0,26.0
169,2019-01-08 01:00:00,116.97,580.0,3166.0,7362.0,2777.0,0.0,26.0
170,2019-01-08 02:00:00,114.31,491.0,3114.0,7364.0,2480.0,0.0,26.0
171,2019-01-08 03:00:00,109.58,298.0,3110.0,7362.0,1908.0,0.0,26.0
172,2019-01-08 04:00:00,113.59,210.0,3108.0,7360.0,956.0,0.0,26.0
173,2019-01-08 05:00:00,116.81,230.0,3004.0,7362.0,518.0,0.0,26.0
174,2019-01-08 06:00:00,120.51,209.0,2973.0,7362.0,0.0,0.0,26.0
175,2019-01-08 07:00:00,121.44,207.0,3017.0,7361.0,0.0,0.0,26.0
176,2019-01-08 08:00:00,123.92,220.0,3090.0,7360.0,0.0,0.0,26.0
177,2019-01-08 09:00:00,124.23,209.0,3133.0,7362.0,0.0,0.0,26.0
178,2019-01-08 10:00:00,122.06,204.0,3051.0,7360.0,0.0,0.0,26.0
179,2019-01-08 11:00:00,125.51,258.0,3060.0,7358.0,0.0,0.0,26.0
180,2019-01-08 12:00:00,114.82,307.0,3110.0,7361.0,1368.0,12.0,26.0
181,2019-01-08 13:00:00,113.12,472.0,3128.0,7353.0,2502.0,54.0,26.0
182,2019-01-08 14:00:00,107.31,291.0,3154.0,7360.0,2140.0,104.0,26.0
183,2019-01-08 15:00:00,111.53,227.0,3139.0,7359.0,1172.0,171.0,26.0
184,2019-01-08 16:00:00,118.24,210.0,3017.0,7354.0,87.0,223.0,26.0
185,2019-01-08 17:00:00,112.84,204.0,2797.0,7360.0,0.0,291.0,26.0
186,2019-01-08 18:00:00,113.14,211.0,2794.0,7350.0,0.0,306.0,26.0
187,2019-01-08 19:00:00,111.29,207.0,2725.0,7353.0,0.0,297.0,26.0
188,2019-01-08 20:00:00,106.35,176.0,2602.0,7347.0,0.0,300.0,26.0
189,2019-01-08 21:00:00,121.89,337.0,2789.0,7350.0,0.0,188.0,26.0
190,2019-01-08 22:00:00,125.98,368.0,2820.0,7345.0,0.0,62.0,26.0
191,2019-01-08 23:00:00,118.31,371.0,2942.0,7350.0,1018.0,3.0,26.0
192,2019-01-09 00:00:00,113.29,370.0,3095.0,7351.0,1880.0,0.0,26.0
193,2019-01-09 01:00:00,115.47,371.0,3128.0,7351.0,1718.0,0.0,26.0
194,2019-01-09 02:00:00,118.3,367.0,3121.0,7353.0,1378.0,0.0,26.0
195,2019-01-09 03:00:00,124.35,366.0,3020.0,7351.0,580.0,0.0,26.0
196,2019-01-09 04:00:00,118.61,367.0,2631.0,7354.0,307.0,0.0,26.0
197,2019-01-09 05:00:00,123.23,399.0,2594.0,7352.0,0.0,0.0,26.0
198,2019-01-09 06:00:00,126.88,434.0,2660.0,7354.0,0.0,0.0,26.0
199,2019-01-09 07:00:00,127.77,449.0,2660.0,7356.0,0.0,0.0,26.0
200,2019-01-09 08:00:00,128.69,469.0,2652.0,7364.0,0.0,0.0,26.0
201,2019-01-09 09:00:00,130.8,517.0,2618.0,7363.0,0.0,0.0,26.0
202,2019-01-09 10:00:00,134.29,586.0,2592.0,7365.0,0.0,0.0,26.0
203,2019-01-09 11:00:00,133.71,594.0,2868.0,7363.0,573.0,0.0,26.0
204,2019-01-09 12:00:00,131.4,638.0,3186.0,7369.0,1544.0,12.0,26.0
205,2019-01-09 13:00:00,129.74,718.0,3324.0,7372.0,2305.0,56.0,26.0
206,2019-01-09 14:00:00,124.57,612.0,3240.0,7367.0,2094.0,138.0,26.0
207,2019-01-09 15:00:00,135.71,646.0,3099.0,7369.0,786.0,251.0,26.0
208,2019-01-09 16:00:00,141.84,740.0,2824.0,7369.0,161.0,317.0,26.0
209,2019-01-09 17:00:00,144.91,783.0,2785.0,7364.0,0.0,363.0,26.0
210,2019-01-09 18:00:00,143.61,800.0,2665.0,7367.0,0.0,346.0,26.0
211,2019-01-09 19:00:00,143.96,812.0,2644.0,7366.0,0.0,338.0,26.0
212,2019-01-09 20:00:00,148.99,919.0,2544.0,7363.0,0.0,254.0,26.0
213,2019-01-09 21:00:00,152.02,951.0,2640.0,7368.0,0.0,293.0,26.0
214,2019-01-09 22:00:00,141.58,753.0,2772.0,7360.0,404.0,77.0,26.0
215,2019-01-09 23:00:00,131.59,647.0,3049.0,7367.0,1333.0,1.0,26.0
216,2019-01-10 00:00:00,138.53,866.0,3166.0,7368.0,1889.0,0.0,26.0
217,2019-01-10 01:00:00,142.93,913.0,3198.0,7363.0,1738.0,0.0,26.0
218,2019-01-10 02:00:00,140.69,838.0,3209.0,7368.0,1631.0,0.0,26.0
219,2019-01-10 03:00:00,147.13,896.0,3213.0,7366.0,1309.0,0.0,26.0
220,2019-01-10 04:00:00,156.77,918.0,3229.0,7369.0,625.0,0.0,26.0
221,2019-01-10 05:00:00,149.41,790.0,3147.0,7371.0,578.0,0.0,26.0
222,2019-01-10 06:00:00,154.99,895.0,3158.0,7369.0,576.0,0.0,26.0
223,2019-01-10 07:00:00,160.59,994.0,3192.0,7370.0,570.0,0.0,26.0
224,2019-01-10 08:00:00,161.82,1024.0,3181.0,7368.0,576.0,0.0,26.0
225,2019-01-10 09:00:00,180.19,1318.0,3358.0,7371.0,464.0,0.0,26.0
226,2019-01-10 10:00:00,195.59,1515.0,4118.0,7370.0,724.0,0.0,26.0
227,2019-01-10 11:00:00,208.84,1838.0,4613.0,7369.0,1087.0,0.0,26.0
228,2019-01-10 12:00:00,212.58,2060.0,5293.0,7369.0,1889.0,11.0,26.0
229,2019-01-10 13:00:00,217.07,2235.0,5629.0,7375.0,2168.0,56.0,26.0
230,2019-01-10 14:00:00,224.87,2276.0,5464.0,7370.0,1470.0,143.0,26.0
231,2019-01-10 15:00:00,222.97,2146.0,4262.0,7370.0,392.0,258.0,26.0
232,2019-01-10 16:00:00,200.81,1889.0,3286.0,7373.0,382.0,322.0,26.0
233,2019-01-10 17:00:00,191.12,1650.0,3068.0,7371.0,118.0,346.0,26.0
234,2019-01-10 18:00:00,184.81,1475.0,3042.0,7372.0,0.0,322.0,26.0
235,2019-01-10 19:00:00,188.45,1546.0,3071.0,7367.0,0.0,334.0,26.0
236,2019-01-10 20:00:00,196.3,1695.0,3114.0,7371.0,0.0,302.0,26.0
237,2019-01-10 21:00:00,209.31,1948.0,3155.0,7366.0,0.0,227.0,26.0
238,2019-01-10 22:00:00,221.93,2257.0,3159.0,7340.0,203.0,78.0,26.0
239,2019-01-10 23:00:00,202.23,2289.0,3184.0,7335.0,1666.0,2.0,26.0
240,2019-01-11 00:00:00,205.23,2527.0,3457.0,7330.0,2323.0,0.0,26.0
241,2019-01-11 01:00:00,217.31,2735.0,3533.0,7339.0,2016.0,0.0,26.0
242,2019-01-11 02:00:00,223.09,2878.0,3398.0,7360.0,1845.0,0.0,26.0
243,2019-01-11 03:00:00,219.68,2766.0,3288.0,7364.0,1731.0,0.0,26.0
244,2019-01-11 04:00:00,223.09,2762.0,3210.0,7365.0,1437.0,0.0,26.0
245,2019-01-11 05:00:00,217.36,2560.0,3193.0,7362.0,1314.0,0.0,26.0
246,2019-01-11 06:00:00,218.16,2524.0,3120.0,7368.0,1115.0,0.0,26.0
247,2019-01-11 07:00:00,221.65,2525.0,3207.0,7360.0,961.0,0.0,26.0
248,2019-01-11 08:00:00,222.05,2529.0,3160.0,7353.0,921.0,0.0,26.0
249,2019-01-11 09:00:00,223.47,2530.0,3314.0,7355.0,933.0,0.0,26.0
250,2019-01-11 10:00:00,223.7,2530.0,3951.0,7351.0,1339.0,0.0,26.0
251,2019-01-11 11:00:00,216.73,2532.0,4426.0,7352.0,2168.0,0.0,26.0
252,2019-01-11 12:00:00,219.59,2555.0,5487.0,7354.0,2722.0,12.0,26.0
253,2019-01-11 13:00:00,224.2,2623.0,5994.0,7354.0,2800.0,53.0,26.0
254,2019-01-11 14:00:00,222.6,2592.0,5602.0,7351.0,2511.0,146.0,26.0
255,2019-01-11 15:00:00,208.91,2506.0,4166.0,7352.0,2261.0,256.0,26.0
256,2019-01-11 16:00:00,214.68,2321.0,3835.0,7352.0,1040.0,322.0,26.0
257,2019-01-11 17:00:00,197.19,1720.0,3422.0,7350.0,259.0,349.0,26.0
258,2019-01-11 18:00:00,174.63,1203.0,3222.0,7348.0,0.0,349.0,26.0
259,2019-01-11 19:00:00,168.36,1088.0,3177.0,7350.0,0.0,341.0,26.0
260,2019-01-11 20:00:00,172.47,1154.0,3133.0,7345.0,0.0,235.0,26.0
261,2019-01-11 21:00:00,177.09,1243.0,3112.0,7343.0,0.0,197.0,26.0
262,2019-01-11 22:00:00,183.08,1331.0,3161.0,7351.0,0.0,126.0,26.0
263,2019-01-11 23:00:00,171.54,1348.0,3182.0,7354.0,1010.0,3.0,26.0
264,2019-01-12 00:00:00,167.02,1557.0,3208.0,7360.0,2130.0,0.0,26.0
265,2019-01-12 01:00:00,180.92,1826.0,3202.0,7364.0,1884.0,0.0,26.0
266,2019-01-12 02:00:00,180.75,1819.0,3214.0,7362.0,1889.0,0.0,26.0
267,2019-01-12 03:00:00,187.33,1923.0,3203.0,7364.0,1692.0,0.0,26.0
268,2019-01-12 04:00:00,195.38,1963.0,3155.0,7365.0,1178.0,0.0,26.0
269,2019-01-12 05:00:00,201.15,1959.0,3057.0,7365.0,692.0,0.0,26.0
270,2019-01-12 06:00:00,206.12,1961.0,3071.0,7362.0,396.0,0.0,26.0
271,2019-01-12 07:00:00,210.09,1960.0,3105.0,7366.0,173.0,0.0,26.0
272,2019-01-12 08:00:00,210.25,1966.0,3089.0,7363.0,170.0,0.0,26.0
273,2019-01-12 09:00:00,211.07,1970.0,3127.0,7366.0,157.0,0.0,26.0
274,2019-01-12 10:00:00,212.04,1975.0,3192.0,7362.0,164.0,0.0,26.0
275,2019-01-12 11:00:00,209.61,1978.0,3185.0,7364.0,312.0,0.0,26.0
276,2019-01-12 12:00:00,207.37,2060.0,3136.0,7365.0,619.0,11.0,26.0
277,2019-01-12 13:00:00,203.04,2002.0,3188.0,7363.0,746.0,52.0,26.0
278,2019-01-12 14:00:00,197.35,1953.0,3201.0,7331.0,988.0,99.0,26.0
279,2019-01-12 15:00:00,195.61,1950.0,3196.0,7206.0,1191.0,129.0,26.0
280,2019-01-12 16:00:00,199.1,1953.0,3212.0,7194.0,975.0,139.0,26.0
281,2019-01-12 17:00:00,205.15,1949.0,3156.0,7241.0,468.0,145.0,26.0
282,2019-01-12 18:00:00,211.49,1969.0,3178.0,7323.0,70.0,140.0,26.0
283,2019-01-12 19:00:00,206.96,1841.0,3190.0,7353.0,0.0,126.0,26.0
284,2019-01-12 20:00:00,210.74,1924.0,3190.0,7359.0,0.0,111.0,26.0
285,2019-01-12 21:00:00,209.81,1892.0,3199.0,7363.0,0.0,86.0,26.0
286,2019-01-12 22:00:00,209.28,1869.0,3204.0,7364.0,39.0,21.0,26.0
287,2019-01-12 23:00:00,209.24,2074.0,3187.0,7359.0,594.0,0.0,26.0
288,2019-01-13 00:00:00,197.72,1990.0,3117.0,7359.0,1066.0,0.0,26.0
289,2019-01-13 01:00:00,194.83,1919.0,3115.0,7364.0,1054.0,0.0,26.0
290,2019-01-13 02:00:00,194.4,1921.0,3042.0,7360.0,1028.0,0.0,26.0
291,2019-01-13 03:00:00,195.2,1860.0,3037.0,7360.0,792.0,0.0,26.0
292,2019-01-13 04:00:00,198.5,1859.0,3085.0,7364.0,609.0,0.0,26.0
293,2019-01-13 05:00:00,203.37,1862.0,3016.0,7362.0,253.0,0.0,26.0
294,2019-01-13 06:00:00,207.41,1871.0,3045.0,7360.0,58.0,0.0,26.0
295,2019-01-13 07:00:00,207.52,1813.0,3178.0,7361.0,0.0,0.0,26.0
296,2019-01-13 08:00:00,201.04,1665.0,3192.0,7360.0,0.0,0.0,26.0
297,2019-01-13 09:00:00,200.28,1652.0,3182.0,7362.0,0.0,0.0,26.0
298,2019-01-13 10:00:00,200.35,1653.0,3185.0,7363.0,0.0,0.0,26.0
299,2019-01-13 11:00:00,200.55,1662.0,3164.0,7358.0,0.0,0.0,26.0
300,2019-01-13 12:00:00,197.71,1656.0,3136.0,7363.0,117.0,12.0,26.0
301,2019-01-13 13:00:00,201.74,1746.0,3156.0,7363.0,97.0,52.0,26.0
302,2019-01-13 14:00:00,197.67,1739.0,3174.0,7360.0,309.0,95.0,26.0
303,2019-01-13 15:00:00,193.94,1683.0,3235.0,7364.0,414.0,122.0,26.0
304,2019-01-13 16:00:00,193.72,1674.0,3249.0,7361.0,404.0,136.0,26.0
