Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
40008,2023-07-26 00:00:00,117.6,43.0,24.0,0.0,232.0,82.0,3.0
40009,2023-07-26 01:00:00,109.48,43.0,24.0,1.0,263.0,82.0,3.0
40010,2023-07-26 02:00:00,109.34,42.0,24.0,14.0,250.0,81.0,3.0
40011,2023-07-26 03:00:00,105.2,42.0,24.0,44.0,249.0,81.0,3.0
40012,2023-07-26 04:00:00,113.92,42.0,24.0,88.0,182.0,81.0,3.0
40013,2023-07-26 05:00:00,113.68,42.0,24.0,179.0,121.0,80.0,3.0
40014,2023-07-26 06:00:00,99.51,42.0,24.0,247.0,151.0,80.0,3.0
40015,2023-07-26 07:00:00,88.17,42.0,24.0,312.0,195.0,80.0,3.0
40016,2023-07-26 08:00:00,82.84,43.0,24.0,400.0,203.0,80.0,3.0
40017,2023-07-26 09:00:00,82.76,43.0,24.0,406.0,211.0,85.0,3.0
40018,2023-07-26 10:00:00,84.58,43.0,24.0,389.0,201.0,85.0,3.0
40019,2023-07-26 11:00:00,84.07,43.0,24.0,324.0,241.0,85.0,3.0
40020,2023-07-26 12:00:00,79.54,42.0,24.0,277.0,304.0,84.0,3.0
40021,2023-07-26 13:00:00,81.64,42.0,24.0,260.0,291.0,84.0,3.0
40022,2023-07-26 14:00:00,85.35,42.0,24.0,210.0,283.0,84.0,3.0
40023,2023-07-26 15:00:00,88.89,42.0,24.0,181.0,270.0,84.0,3.0
40024,2023-07-26 16:00:00,97.81,42.0,24.0,107.0,253.0,84.0,3.0
40025,2023-07-26 17:00:00,109.35,42.0,24.0,52.0,230.0,85.0,3.0
40026,2023-07-26 18:00:00,126.61,42.0,24.0,1.0,200.0,84.0,3.0
40027,2023-07-26 19:00:00,114.27,42.0,24.0,0.0,243.0,84.0,3.0
40028,2023-07-26 20:00:00,112.94,42.0,24.0,0.0,247.0,83.0,3.0
40029,2023-07-26 21:00:00,133.51,42.0,24.0,0.0,180.0,83.0,3.0
40030,2023-07-26 22:00:00,166.24,42.0,24.0,0.0,110.0,83.0,3.0
40031,2023-07-26 23:00:00,198.44,42.0,24.0,0.0,65.0,83.0,3.0
