Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
39072,2023-06-17 00:00:00,227.1,42.0,24.0,0.0,36.0,67.0,3.0
39073,2023-06-17 01:00:00,218.61,43.0,24.0,4.0,41.0,67.0,3.0
39074,2023-06-17 02:00:00,176.56,44.0,24.0,18.0,78.0,67.0,3.0
39075,2023-06-17 03:00:00,179.76,45.0,24.0,21.0,73.0,67.0,3.0
39076,2023-06-17 04:00:00,186.97,45.0,24.0,29.0,57.0,67.0,3.0
39077,2023-06-17 05:00:00,190.57,46.0,24.0,44.0,42.0,67.0,3.0
39078,2023-06-17 06:00:00,179.78,47.0,24.0,67.0,43.0,67.0,4.0
39079,2023-06-17 07:00:00,159.27,47.0,24.0,101.0,48.0,67.0,3.0
39080,2023-06-17 08:00:00,142.08,47.0,24.0,142.0,55.0,66.0,3.0
39081,2023-06-17 09:00:00,127.05,47.0,24.0,191.0,64.0,66.0,3.0
39082,2023-06-17 10:00:00,121.93,46.0,24.0,188.0,81.0,66.0,3.0
39083,2023-06-17 11:00:00,125.97,46.0,24.0,179.0,73.0,66.0,3.0
39084,2023-06-17 12:00:00,131.96,46.0,24.0,159.0,68.0,66.0,3.0
39085,2023-06-17 13:00:00,155.25,46.0,24.0,83.0,67.0,66.0,3.0
39086,2023-06-17 14:00:00,164.8,47.0,24.0,46.0,80.0,66.0,3.0
39087,2023-06-17 15:00:00,185.94,47.0,24.0,30.0,61.0,67.0,3.0
39088,2023-06-17 16:00:00,193.26,47.0,24.0,21.0,59.0,67.0,3.0
39089,2023-06-17 17:00:00,194.99,47.0,24.0,16.0,61.0,67.0,3.0
39090,2023-06-17 18:00:00,218.16,46.0,24.0,2.0,47.0,67.0,3.0
39091,2023-06-17 19:00:00,163.56,46.0,92.0,0.0,54.0,67.0,3.0
39092,2023-06-17 20:00:00,185.49,46.0,24.0,0.0,84.0,67.0,3.0
39093,2023-06-17 21:00:00,164.88,46.0,24.0,0.0,114.0,67.0,3.0
39094,2023-06-17 22:00:00,154.22,46.0,47.0,0.0,112.0,67.0,3.0
39095,2023-06-17 23:00:00,174.54,46.0,24.0,0.0,99.0,67.0,3.0
