Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
39864,2023-07-20 00:00:00,36.6,45.0,24.0,0.0,361.0,69.0,3.0
39865,2023-07-20 01:00:00,37.12,45.0,24.0,3.0,351.0,69.0,3.0
39866,2023-07-20 02:00:00,37.42,45.0,24.0,16.0,334.0,69.0,3.0
39867,2023-07-20 03:00:00,34.8,45.0,24.0,91.0,295.0,70.0,3.0
39868,2023-07-20 04:00:00,35.82,45.0,24.0,172.0,200.0,69.0,3.0
39869,2023-07-20 05:00:00,38.2,45.0,24.0,245.0,95.0,69.0,3.0
39870,2023-07-20 06:00:00,31.46,45.0,24.0,307.0,136.0,69.0,3.0
39871,2023-07-20 07:00:00,24.87,44.0,25.0,360.0,223.0,69.0,3.0
39872,2023-07-20 08:00:00,22.77,45.0,25.0,370.0,295.0,69.0,3.0
39873,2023-07-20 09:00:00,22.69,45.0,25.0,373.0,295.0,69.0,3.0
39874,2023-07-20 10:00:00,20.6,44.0,24.0,375.0,359.0,69.0,3.0
39875,2023-07-20 11:00:00,20.46,45.0,25.0,391.0,365.0,69.0,3.0
39876,2023-07-20 12:00:00,22.35,45.0,24.0,366.0,315.0,69.0,3.0
39877,2023-07-20 13:00:00,25.24,45.0,24.0,308.0,279.0,69.0,3.0
39878,2023-07-20 14:00:00,29.98,45.0,25.0,211.0,260.0,69.0,3.0
39879,2023-07-20 15:00:00,35.2,45.0,24.0,108.0,272.0,70.0,3.0
39880,2023-07-20 16:00:00,42.63,45.0,24.0,44.0,245.0,70.0,3.0
39881,2023-07-20 17:00:00,50.48,45.0,24.0,14.0,209.0,69.0,3.0
39882,2023-07-20 18:00:00,52.5,45.0,24.0,2.0,206.0,70.0,3.0
39883,2023-07-20 19:00:00,49.26,45.0,24.0,0.0,232.0,69.0,3.0
39884,2023-07-20 20:00:00,47.98,45.0,24.0,0.0,242.0,69.0,3.0
39885,2023-07-20 21:00:00,43.65,45.0,24.0,0.0,279.0,70.0,3.0
39886,2023-07-20 22:00:00,40.65,45.0,25.0,0.0,309.0,70.0,3.0
39887,2023-07-20 23:00:00,37.96,45.0,25.0,0.0,342.0,69.0,3.0
