Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
42816,2023-11-20 00:00:00,68.31,41.0,25.0,0.0,208.0,89.0,19.0
42817,2023-11-20 01:00:00,66.3,40.0,26.0,0.0,214.0,89.0,19.0
42818,2023-11-20 02:00:00,66.06,41.0,26.0,0.0,220.0,89.0,19.0
42819,2023-11-20 03:00:00,57.87,41.0,25.0,0.0,268.0,89.0,18.0
42820,2023-11-20 04:00:00,62.75,41.0,26.0,0.0,299.0,88.0,26.0
42821,2023-11-20 05:00:00,58.03,41.0,40.0,0.0,324.0,88.0,26.0
42822,2023-11-20 06:00:00,54.2,42.0,74.0,26.0,345.0,88.0,30.0
42823,2023-11-20 07:00:00,49.79,42.0,97.0,58.0,333.0,88.0,29.0
42824,2023-11-20 08:00:00,48.37,42.0,98.0,101.0,309.0,87.0,29.0
42825,2023-11-20 09:00:00,48.92,41.0,98.0,115.0,281.0,87.0,29.0
42826,2023-11-20 10:00:00,39.82,41.0,89.0,107.0,272.0,87.0,16.0
42827,2023-11-20 11:00:00,41.03,41.0,98.0,92.0,260.0,87.0,16.0
42828,2023-11-20 12:00:00,46.41,41.0,98.0,93.0,247.0,87.0,21.0
42829,2023-11-20 13:00:00,53.5,41.0,98.0,50.0,261.0,87.0,26.0
42830,2023-11-20 14:00:00,61.34,41.0,98.0,8.0,298.0,87.0,34.0
42831,2023-11-20 15:00:00,72.01,41.0,97.0,0.0,314.0,87.0,47.0
42832,2023-11-20 16:00:00,73.34,41.0,97.0,0.0,317.0,87.0,49.0
42833,2023-11-20 17:00:00,80.59,41.0,51.0,0.0,316.0,87.0,50.0
42834,2023-11-20 18:00:00,78.16,40.0,50.0,0.0,273.0,87.0,41.0
42835,2023-11-20 19:00:00,67.25,41.0,51.0,0.0,258.0,87.0,28.0
42836,2023-11-20 20:00:00,73.57,40.0,51.0,0.0,214.0,87.0,28.0
42837,2023-11-20 21:00:00,72.55,41.0,37.0,0.0,237.0,88.0,28.0
42838,2023-11-20 22:00:00,75.79,41.0,46.0,0.0,203.0,88.0,27.0
42839,2023-11-20 23:00:00,73.67,40.0,27.0,0.0,182.0,88.0,20.0
