Unnamed: 0,UTC time,carbon_intensity,nat_gas,hydro,solar,wind,biomass,unknown
36336,2023-02-23 00:00:00,97.21,21.0,85.0,0.0,180.0,88.0,3.0
36337,2023-02-23 01:00:00,98.06,20.0,86.0,0.0,171.0,88.0,3.0
36338,2023-02-23 02:00:00,95.27,21.0,78.0,0.0,193.0,87.0,3.0
36339,2023-02-23 03:00:00,88.05,21.0,97.0,0.0,213.0,87.0,3.0
36340,2023-02-23 04:00:00,85.69,21.0,78.0,0.0,242.0,87.0,3.0
36341,2023-02-23 05:00:00,83.94,22.0,68.0,4.0,264.0,87.0,3.0
36342,2023-02-23 06:00:00,77.99,22.0,94.0,56.0,255.0,86.0,3.0
36343,2023-02-23 07:00:00,76.48,22.0,93.0,126.0,234.0,86.0,3.0
36344,2023-02-23 08:00:00,77.18,23.0,90.0,183.0,209.0,86.0,3.0
36345,2023-02-23 09:00:00,73.47,22.0,97.0,215.0,220.0,87.0,3.0
36346,2023-02-23 10:00:00,69.42,22.0,97.0,226.0,260.0,87.0,3.0
36347,2023-02-23 11:00:00,69.68,22.0,96.0,204.0,267.0,87.0,3.0
36348,2023-02-23 12:00:00,68.79,23.0,96.0,162.0,302.0,87.0,3.0
36349,2023-02-23 13:00:00,70.76,22.0,96.0,92.0,303.0,87.0,3.0
36350,2023-02-23 14:00:00,71.41,22.0,96.0,45.0,317.0,87.0,3.0
36351,2023-02-23 15:00:00,72.3,21.0,97.0,5.0,319.0,87.0,3.0
36352,2023-02-23 16:00:00,67.32,21.0,97.0,0.0,368.0,87.0,3.0
36353,2023-02-23 17:00:00,65.25,21.0,97.0,0.0,393.0,88.0,3.0
36354,2023-02-23 18:00:00,64.52,21.0,96.0,0.0,402.0,88.0,3.0
36355,2023-02-23 19:00:00,66.13,21.0,91.0,0.0,385.0,87.0,3.0
36356,2023-02-23 20:00:00,71.26,21.0,88.0,0.0,340.0,88.0,3.0
36357,2023-02-23 21:00:00,75.49,22.0,88.0,0.0,311.0,88.0,3.0
36358,2023-02-23 22:00:00,75.67,21.0,82.0,0.0,308.0,88.0,3.0
36359,2023-02-23 23:00:00,81.65,21.0,25.0,0.0,312.0,88.0,3.0
