UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-12-25 00:00:00,42.0,51.0,0.0,577.0,105.0,9.0
2023-12-25 01:00:00,41.0,42.0,0.0,617.0,105.0,9.0
2023-12-25 02:00:00,41.0,25.0,0.0,825.0,105.0,9.0
2023-12-25 03:00:00,42.0,25.0,0.0,899.0,105.0,8.0
2023-12-25 04:00:00,42.0,25.0,0.0,922.0,105.0,8.0
2023-12-25 05:00:00,42.0,25.0,0.0,950.0,105.0,9.0
2023-12-25 06:00:00,42.0,25.0,0.0,968.0,105.0,8.0
2023-12-25 07:00:00,42.0,25.0,44.0,954.0,105.0,8.0
2023-12-25 08:00:00,42.0,25.0,57.0,986.0,105.0,8.0
2023-12-25 09:00:00,42.0,25.0,57.0,972.0,104.0,8.0
2023-12-25 10:00:00,41.0,26.0,75.0,964.0,104.0,9.0
2023-12-25 11:00:00,42.0,26.0,81.0,961.0,104.0,8.0
2023-12-25 12:00:00,42.0,26.0,60.0,972.0,104.0,8.0
2023-12-25 13:00:00,42.0,26.0,37.0,970.0,104.0,8.0
2023-12-25 14:00:00,42.0,78.0,1.0,965.0,104.0,8.0
2023-12-25 15:00:00,42.0,74.0,0.0,942.0,104.0,20.0
2023-12-25 16:00:00,42.0,43.0,0.0,927.0,104.0,20.0
2023-12-25 17:00:00,42.0,74.0,0.0,924.0,104.0,19.0
2023-12-25 18:00:00,42.0,83.0,0.0,887.0,104.0,18.0
2023-12-25 19:00:00,42.0,98.0,0.0,830.0,99.0,8.0
2023-12-25 20:00:00,41.0,97.0,0.0,793.0,94.0,9.0
2023-12-25 21:00:00,41.0,97.0,0.0,781.0,104.0,9.0
2023-12-25 22:00:00,42.0,25.0,0.0,840.0,105.0,10.0
2023-12-25 23:00:00,42.0,26.0,0.0,891.0,105.0,10.0
