UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-12-28 00:00:00,44.0,73.0,0.0,163.0,104.0,8.0
2023-12-28 01:00:00,44.0,97.0,0.0,155.0,104.0,16.0
2023-12-28 02:00:00,44.0,66.0,0.0,181.0,104.0,21.0
2023-12-28 03:00:00,44.0,26.0,0.0,220.0,104.0,10.0
2023-12-28 04:00:00,45.0,26.0,0.0,285.0,103.0,11.0
2023-12-28 05:00:00,45.0,97.0,0.0,416.0,103.0,10.0
2023-12-28 06:00:00,45.0,98.0,0.0,514.0,100.0,10.0
2023-12-28 07:00:00,45.0,98.0,28.0,603.0,99.0,9.0
2023-12-28 08:00:00,45.0,98.0,55.0,629.0,98.0,9.0
2023-12-28 09:00:00,44.0,98.0,59.0,615.0,99.0,11.0
2023-12-28 10:00:00,44.0,98.0,56.0,579.0,101.0,9.0
2023-12-28 11:00:00,44.0,98.0,49.0,559.0,102.0,10.0
2023-12-28 12:00:00,44.0,98.0,39.0,524.0,101.0,10.0
2023-12-28 13:00:00,44.0,96.0,32.0,582.0,101.0,10.0
2023-12-28 14:00:00,44.0,98.0,1.0,640.0,102.0,10.0
2023-12-28 15:00:00,44.0,98.0,0.0,786.0,103.0,20.0
2023-12-28 16:00:00,43.0,98.0,0.0,865.0,102.0,21.0
2023-12-28 17:00:00,43.0,98.0,0.0,936.0,103.0,20.0
2023-12-28 18:00:00,43.0,98.0,0.0,947.0,103.0,20.0
2023-12-28 19:00:00,43.0,94.0,0.0,964.0,103.0,10.0
2023-12-28 20:00:00,43.0,25.0,0.0,971.0,104.0,9.0
2023-12-28 21:00:00,43.0,25.0,0.0,950.0,103.0,9.0
2023-12-28 22:00:00,43.0,26.0,0.0,919.0,102.0,10.0
2023-12-28 23:00:00,43.0,25.0,0.0,895.0,103.0,10.0
