UTC time,nat_gas,hydro,solar,wind,biomass,unknown
2023-03-30 00:00:00,40.0,97.0,0.0,289.0,88.0,6.0
2023-03-30 01:00:00,41.0,75.0,0.0,337.0,88.0,6.0
2023-03-30 02:00:00,41.0,59.0,0.0,372.0,88.0,6.0
2023-03-30 03:00:00,42.0,88.0,0.0,317.0,87.0,6.0
2023-03-30 04:00:00,41.0,98.0,6.0,291.0,87.0,6.0
2023-03-30 05:00:00,42.0,98.0,31.0,237.0,88.0,6.0
2023-03-30 06:00:00,42.0,98.0,56.0,171.0,79.0,6.0
2023-03-30 07:00:00,44.0,98.0,84.0,122.0,72.0,6.0
2023-03-30 08:00:00,43.0,96.0,112.0,94.0,71.0,6.0
2023-03-30 09:00:00,44.0,97.0,143.0,79.0,71.0,6.0
2023-03-30 10:00:00,44.0,97.0,159.0,62.0,71.0,6.0
2023-03-30 11:00:00,44.0,98.0,200.0,40.0,71.0,6.0
2023-03-30 12:00:00,43.0,86.0,182.0,19.0,71.0,6.0
2023-03-30 13:00:00,43.0,58.0,162.0,16.0,71.0,5.0
2023-03-30 14:00:00,43.0,32.0,70.0,12.0,70.0,5.0
2023-03-30 15:00:00,43.0,93.0,38.0,13.0,72.0,5.0
2023-03-30 16:00:00,43.0,97.0,5.0,36.0,74.0,5.0
2023-03-30 17:00:00,43.0,97.0,0.0,88.0,81.0,5.0
2023-03-30 18:00:00,43.0,96.0,0.0,143.0,86.0,6.0
2023-03-30 19:00:00,43.0,88.0,0.0,175.0,86.0,6.0
2023-03-30 20:00:00,44.0,88.0,0.0,211.0,87.0,6.0
2023-03-30 21:00:00,44.0,74.0,0.0,266.0,88.0,6.0
2023-03-30 22:00:00,44.0,38.0,0.0,242.0,87.0,6.0
2023-03-30 23:00:00,44.0,39.0,0.0,223.0,85.0,6.0
